onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.04	6.0	country	6	5	765	0	country_003.wav	country	8	1	0.03809999999975844	2490.7836
14.0	6.0	metal	6	5	772	7	metal_004.wav	metal	6	0	0.003999999999905413	2504.7842
26.0	6.0	ambient	6	5	778	13	ambient_004.wav	ambient	6	0	0.002199999999902502	2516.7828
38.0	6.0	symphonic	6	5	784	19	symphonic_002.wav	symphonic	6	0	0.002899999999954161	2528.7836
50.0	6.0	country	6	5	790	25	country_002.wav	country	6	0	0.0025000000000545697	2540.7829
62.0	6.0	rocknroll	6	5	796	31	rocknroll_001.wav	rocknroll	4	0	0.0024999999995998228	2552.7836
72.0	6.0	symphonic	6	5	801	36	symphonic_004.wav	symphonic	4	0	0.0038999999997031405	2562.7827
82.01	6.0	symphonic	6	5	806	41	symphonic_001.wav	symphonic	8	1	0.009700000000066213	2572.7832
96.0	6.0	rocknroll	6	5	813	48	rocknroll_003.wav	rocknroll	6	0	0.003799999999955617	2586.7826
108.01	6.0	metal	6	5	819	54	metal_000.wav	metal	8	1	0.008399999999710417	2598.7836
122.0	6.0	rocknroll	6	5	826	61	rocknroll_000.wav	rocknroll	6	0	0.0027000000000043656	2612.7836
134.0	6.0	rocknroll	6	5	832	67	rocknroll_004.wav	rocknroll	6	0	0.0035000000002582965	2624.7828
146.0	6.0	ambient	6	5	838	73	ambient_003.wav	ambient	6	0	0.0025000000000545697	2636.7834
158.0	6.0	ambient	6	5	844	79	ambient_000.wav	ambient	4	0	0.0035000000002582965	2648.783
168.0	6.0	metal	6	5	849	84	metal_003.wav	metal	6	0	0.0024999999995998228	2658.7827
180.0	6.0	country	6	5	855	90	country_001.wav	country	6	0	0.002599999999802094	2670.7836
192.0	6.0	symphonic	6	5	861	96	symphonic_003.wav	symphonic	6	0	0.0030000000001564327	2682.7832
204.0	6.0	metal	6	5	867	102	metal_001.wav	metal	6	0	0.002800000000206637	2694.7828
216.0	6.0	metal	6	5	873	108	metal_002.wav	metal	4	0	0.0024999999995998228	2706.7836
226.0	6.0	symphonic	6	5	878	113	symphonic_000.wav	symphonic	6	0	0.002399999999852298	2716.7827
238.01	6.0	ambient	6	5	884	119	ambient_002.wav	ambient	8	1	0.007999999999810825	2728.7835
252.01	6.0	rocknroll	6	5	891	126	rocknroll_002.wav	rocknroll	8	1	0.013399999999819556	2742.7837
266.0	6.0	country	6	5	898	133	country_000.wav	country	4	0	0.002599999999802094	2756.7827
276.0	6.0	ambient	6	5	903	138	ambient_001.wav	ambient	6	0	0.0025000000000545697	2766.783
288.0	6.0	country	6	5	909	144	country_004.wav	country	6	0	0.0025000000000545697	2778.7843
