onset	duration	trial_type	Response	Stimulus	response_time
4.817	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
7.827	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
10.873	0.200	auditory standard stimulus presentation	0.000	standard	n/a
13.123	0.200	auditory standard stimulus presentation	0.000	standard	n/a
16.150	0.200	auditory standard stimulus presentation	0.000	standard	n/a
18.599	0.200	auditory standard stimulus presentation	0.000	standard	n/a
20.850	0.370	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
20.850	0.200	auditory oddball stimulus presentation	1.000	target	n/a
23.977	0.200	auditory standard stimulus presentation	0.000	standard	n/a
27.004	0.200	auditory standard stimulus presentation	0.000	standard	n/a
30.050	0.200	auditory standard stimulus presentation	0.000	standard	n/a
32.499	0.200	auditory oddball stimulus presentation	1.000	target	n/a
32.499	0.477	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
35.145	0.200	auditory standard stimulus presentation	0.000	standard	n/a
37.579	0.200	auditory standard stimulus presentation	0.000	standard	n/a
40.258	0.200	auditory oddball stimulus presentation	1.000	target	n/a
40.258	0.347	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
42.311	0.200	auditory standard stimulus presentation	0.000	standard	n/a
44.544	0.200	auditory standard stimulus presentation	0.000	standard	n/a
46.579	0.373	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
46.579	0.200	auditory oddball stimulus presentation	1.000	target	n/a
49.226	0.200	auditory standard stimulus presentation	0.000	standard	n/a
51.659	0.200	auditory standard stimulus presentation	0.000	standard	n/a
54.522	0.200	auditory oddball stimulus presentation	1.000	target	n/a
54.522	0.328	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
57.550	0.312	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
57.550	0.200	auditory oddball stimulus presentation	1.000	target	n/a
60.379	0.200	auditory standard stimulus presentation	0.000	standard	n/a
62.415	0.200	auditory standard stimulus presentation	0.000	standard	n/a
65.260	0.200	auditory oddball stimulus presentation	1.000	target	n/a
65.260	0.323	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
68.107	0.462	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
68.107	0.200	auditory oddball stimulus presentation	1.000	target	n/a
70.555	0.200	auditory standard stimulus presentation	0.000	standard	n/a
72.805	0.200	auditory standard stimulus presentation	0.000	standard	n/a
75.651	0.200	auditory standard stimulus presentation	0.000	standard	n/a
77.704	0.200	auditory standard stimulus presentation	0.000	standard	n/a
80.350	0.200	auditory standard stimulus presentation	0.000	standard	n/a
82.800	0.200	auditory oddball stimulus presentation	1.000	target	n/a
82.800	0.296	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
84.835	0.200	auditory oddball stimulus presentation	1.000	target	n/a
84.835	0.364	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
87.069	0.200	auditory standard stimulus presentation	0.000	standard	n/a
89.303	0.200	auditory standard stimulus presentation	0.000	standard	n/a
91.949	0.200	auditory standard stimulus presentation	0.000	standard	n/a
94.597	0.323	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
94.597	0.200	auditory oddball stimulus presentation	1.000	target	n/a
96.848	0.200	auditory standard stimulus presentation	0.000	standard	n/a
99.909	0.200	auditory standard stimulus presentation	0.000	standard	n/a
102.953	0.200	auditory standard stimulus presentation	0.000	standard	n/a
106.014	0.200	auditory standard stimulus presentation	0.000	standard	n/a
108.661	0.200	auditory standard stimulus presentation	0.000	standard	n/a
110.713	0.200	auditory standard stimulus presentation	0.000	standard	n/a
113.560	0.200	auditory standard stimulus presentation	0.000	standard	n/a
116.603	0.200	auditory standard stimulus presentation	0.000	standard	n/a
119.268	0.200	auditory standard stimulus presentation	0.000	standard	n/a
122.329	0.200	auditory standard stimulus presentation	0.000	standard	n/a
124.761	0.328	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
124.761	0.200	auditory oddball stimulus presentation	1.000	target	n/a
127.591	0.200	auditory standard stimulus presentation	0.000	standard	n/a
130.454	0.602	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
130.454	0.200	auditory oddball stimulus presentation	1.000	target	n/a
132.886	0.200	auditory oddball stimulus presentation	1.000	target	n/a
132.886	0.332	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
135.135	0.200	auditory standard stimulus presentation	0.000	standard	n/a
137.387	0.200	auditory standard stimulus presentation	0.000	standard	n/a
140.231	0.200	auditory standard stimulus presentation	0.000	standard	n/a
143.095	0.200	auditory standard stimulus presentation	0.000	standard	n/a
145.362	0.200	auditory oddball stimulus presentation	1.000	target	n/a
145.362	0.383	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
147.596	0.200	auditory oddball stimulus presentation	1.000	target	n/a
147.596	0.331	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
150.045	0.200	auditory standard stimulus presentation	0.000	standard	n/a
152.907	0.200	auditory oddball stimulus presentation	1.000	target	n/a
152.907	0.521	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
154.941	0.200	auditory standard stimulus presentation	0.000	standard	n/a
158.003	0.200	auditory standard stimulus presentation	0.000	standard	n/a
160.435	0.200	auditory standard stimulus presentation	0.000	standard	n/a
