onset	duration	trial_type	Response	Stimulus	response_time
9.189	0.323	behavioral response time following visual oddball stimulus onset	n/a	n/a	n/a
9.189	0.200	visual oddball stimulus presentation	n/a	n/a	n/a
11.589	n/a	n/a	0.000	standard	n/a
13.988	n/a	n/a	0.000	standard	n/a
16.387	n/a	n/a	0.000	standard	n/a
19.381	n/a	n/a	0.000	standard	n/a
21.385	0.200	visual standard stimulus presentation	0.000	standard	n/a
23.584	0.200	visual standard stimulus presentation	0.000	standard	n/a
25.587	0.200	visual standard stimulus presentation	0.000	standard	n/a
28.383	0.277	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
28.383	0.200	visual oddball stimulus presentation	1.000	target	n/a
31.378	n/a	n/a	0.000	standard	n/a
33.380	n/a	n/a	0.000	standard	n/a
35.382	n/a	n/a	0.000	standard	n/a
37.781	n/a	n/a	0.000	standard	n/a
40.180	n/a	n/a	0.000	standard	n/a
42.182	n/a	n/a	0.000	standard	n/a
44.384	0.200	visual standard stimulus presentation	0.000	standard	n/a
46.385	0.200	visual standard stimulus presentation	0.000	standard	n/a
48.785	0.200	visual standard stimulus presentation	0.000	standard	n/a
50.787	0.200	visual standard stimulus presentation	0.000	standard	n/a
52.988	0.200	visual oddball stimulus presentation	1.000	target	n/a
52.988	0.296	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
54.990	0.200	visual standard stimulus presentation	0.000	standard	n/a
57.588	0.200	visual standard stimulus presentation	0.000	standard	n/a
59.590	0.326	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
59.590	0.200	visual oddball stimulus presentation	1.000	target	n/a
61.988	0.200	visual oddball stimulus presentation	1.000	target	n/a
61.988	0.283	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
64.786	0.200	visual standard stimulus presentation	0.000	standard	n/a
67.185	0.200	visual standard stimulus presentation	0.000	standard	n/a
69.187	0.200	visual standard stimulus presentation	0.000	standard	n/a
71.387	0.200	visual standard stimulus presentation	0.000	standard	n/a
74.184	0.200	visual standard stimulus presentation	0.000	standard	n/a
76.583	0.200	visual standard stimulus presentation	0.000	standard	n/a
79.379	0.200	visual standard stimulus presentation	0.000	standard	n/a
81.778	0.200	visual standard stimulus presentation	0.000	standard	n/a
