onset	duration	event_sample	trial_type	event_value	stim_file
22.1391	0	24353	Scrambled	17	s136.bmp
25.2964	0	27826	Scrambled	18	s136.bmp
28.47	0	31317	Famous	5	f112.bmp
31.8291	0	35012	Famous	5	f125.bmp
34.9182	0	38410	Famous	5	f061.bmp
38.0755	0	41883	Famous	6	f061.bmp
41.2327	0	45356	Unfamiliar	13	u129.bmp
44.2227	0	48645	Unfamiliar	14	u129.bmp
47.4973	0	52247	Unfamiliar	13	u056.bmp
50.6045	0	55665	Unfamiliar	13	u091.bmp
53.7455	0	59120	Famous	7	f112.bmp
56.8018	0	62482	Unfamiliar	13	u107.bmp
59.9264	0	65919	Unfamiliar	14	u107.bmp
62.9827	0	69281	Famous	7	f125.bmp
66.2409	0	72865	Scrambled	17	s016.bmp
69.5145	0	76466	Scrambled	18	s016.bmp
72.6718	0	79939	Famous	5	f080.bmp
75.7627	0	83339	Unfamiliar	13	u012.bmp
78.8527	0	86738	Unfamiliar	14	u012.bmp
82.0436	0	90248	Unfamiliar	15	u056.bmp
85.3018	0	93832	Scrambled	17	s112.bmp
88.3082	0	97139	Unfamiliar	15	u091.bmp
91.4991	0	100649	Scrambled	17	s029.bmp
94.79	0	104269	Unfamiliar	13	u019.bmp
97.8136	0	107595	Unfamiliar	14	u019.bmp
100.904	0	110994	Unfamiliar	13	u080.bmp
104.212	0	114633	Famous	7	f080.bmp
107.453	0	118198	Unfamiliar	13	u035.bmp
110.576	0	121634	Famous	5	f072.bmp
113.616	0	124978	Scrambled	19	s112.bmp
116.841	0	128525	Unfamiliar	13	u104.bmp
120.099	0	132109	Scrambled	19	s029.bmp
123.339	0	135673	Scrambled	17	s043.bmp
126.396	0	139036	Scrambled	18	s043.bmp
129.62	0	142582	Famous	5	f137.bmp
132.711	0	145982	Famous	6	f137.bmp
135.751	0	149326	Unfamiliar	15	u080.bmp
138.908	0	152799	Unfamiliar	13	u031.bmp
141.999	0	156199	Unfamiliar	15	u035.bmp
145.073	0	159580	Unfamiliar	13	u046.bmp
148.314	0	163145	Unfamiliar	14	u046.bmp
151.621	0	166783	Famous	7	f072.bmp
154.745	0	170219	Scrambled	17	s015.bmp
157.935	0	173729	Scrambled	18	s015.bmp
161.109	0	177220	Unfamiliar	15	u104.bmp
164.183	0	180601	Famous	5	f099.bmp
167.174	0	183891	Famous	6	f099.bmp
170.214	0	187235	Unfamiliar	13	u007.bmp
173.405	0	190745	Unfamiliar	13	u011.bmp
176.612	0	194273	Unfamiliar	15	u031.bmp
179.719	0	197691	Famous	5	f127.bmp
182.893	0	201182	Scrambled	17	s073.bmp
185.884	0	204472	Scrambled	18	s073.bmp
188.957	0	207853	Famous	5	f018.bmp
192.047	0	211252	Famous	5	f074.bmp
195.238	0	214762	Famous	6	f074.bmp
198.412	0	218253	Unfamiliar	15	u007.bmp
201.485	0	221634	Scrambled	17	s126.bmp
204.827	0	225310	Scrambled	18	s126.bmp
207.951	0	228746	Unfamiliar	15	u011.bmp
211.192	0	232311	Scrambled	17	s131.bmp
214.265	0	235692	Famous	7	f127.bmp
217.273	0	239000	Scrambled	17	s026.bmp
220.48	0	242528	Scrambled	17	s070.bmp
223.604	0	245964	Scrambled	18	s070.bmp
226.777	0	249455	Famous	7	f018.bmp
229.985	0	252983	Unfamiliar	13	u078.bmp
233.275	0	256603	Unfamiliar	14	u078.bmp
236.35	0	259985	Famous	5	f067.bmp
239.474	0	263421	Famous	6	f067.bmp
242.631	0	266894	Scrambled	17	s139.bmp
245.788	0	270367	Scrambled	19	s131.bmp
248.828	0	273711	Famous	5	f134.bmp
252.035	0	277239	Famous	6	f134.bmp
255.243	0	280767	Scrambled	19	s026.bmp
258.234	0	284057	Scrambled	17	s145.bmp
261.441	0	287585	Unfamiliar	13	u087.bmp
264.682	0	291150	Famous	5	f128.bmp
267.822	0	294604	Famous	6	f128.bmp
270.946	0	298041	Scrambled	17	s011.bmp
274.003	0	301403	Scrambled	18	s011.bmp
277.194	0	304913	Scrambled	19	s139.bmp
280.401	0	308441	Unfamiliar	13	u058.bmp
283.675	0	312043	Unfamiliar	14	u058.bmp
286.916	0	315608	Famous	5	f123.bmp
289.956	0	318952	Famous	6	f123.bmp
293.265	0	322591	Scrambled	19	s145.bmp
296.522	0	326174	Famous	5	f124.bmp
299.713	0	329684	Famous	6	f124.bmp
302.82	0	333102	Unfamiliar	15	u087.bmp
306.044	0	336648	Famous	5	f078.bmp
309.135	0	340048	Unfamiliar	13	u063.bmp
312.442	0	343686	Unfamiliar	13	u146.bmp
315.699	0	347269	Scrambled	17	s075.bmp
318.856	0	350742	Unfamiliar	13	u149.bmp
322.031	0	354234	Scrambled	17	s092.bmp
325.188	0	357707	Famous	7	f078.bmp
328.262	0	361088	Famous	5	f121.bmp
331.268	0	364395	Unfamiliar	15	u063.bmp
334.576	0	368034	Unfamiliar	13	u020.bmp
337.817	0	371599	Unfamiliar	14	u020.bmp
341.025	0	375127	Unfamiliar	15	u146.bmp
344.265	0	378692	Famous	5	f148.bmp
347.455	0	382201	Scrambled	19	s075.bmp
350.563	0	385619	Scrambled	17	s048.bmp
353.837	0	389221	Unfamiliar	15	u149.bmp
357.145	0	392859	Famous	5	f024.bmp
360.385	0	396424	Famous	6	f024.bmp
363.476	0	399824	Scrambled	19	s092.bmp
366.483	0	403131	Scrambled	17	s008.bmp
369.707	0	406678	Scrambled	18	s008.bmp
372.848	0	410133	Famous	7	f121.bmp
376.105	0	413716	Unfamiliar	13	u118.bmp
379.213	0	417134	Famous	5	f141.bmp
382.486	0	420735	Famous	6	f141.bmp
385.795	0	424374	Famous	7	f148.bmp
388.918	0	427810	Scrambled	17	s027.bmp
392.075	0	431283	Scrambled	18	s027.bmp
395.149	0	434664	Scrambled	19	s048.bmp
398.323	0	438155	Unfamiliar	13	u005.bmp
401.514	0	441665	Unfamiliar	14	u005.bmp
404.605	0	445065	Unfamiliar	13	u134.bmp
407.695	0	448464	Scrambled	17	s120.bmp
410.953	0	452048	Scrambled	18	s120.bmp
413.976	0	455374	Unfamiliar	15	u118.bmp
417.016	0	458718	Unfamiliar	13	u144.bmp
420.307	0	462338	Unfamiliar	14	u144.bmp
423.548	0	465903	Famous	5	f002.bmp
426.722	0	469394	Famous	6	f002.bmp
430.096	0	473106	Scrambled	17	s038.bmp
433.17	0	476487	Scrambled	17	s035.bmp
436.427	0	480070	Scrambled	18	s035.bmp
439.769	0	483746	Unfamiliar	15	u134.bmp
442.976	0	487274	Famous	5	f043.bmp
446.116	0	490728	Scrambled	17	s077.bmp
449.291	0	494220	Famous	5	f103.bmp
452.415	0	497656	Unfamiliar	13	u059.bmp
455.455	0	501000	Unfamiliar	14	u059.bmp
458.445	0	504290	Scrambled	19	s038.bmp
461.635	0	507799	Scrambled	17	s024.bmp
464.81	0	511291	Famous	5	f075.bmp
467.984	0	514782	Famous	6	f075.bmp
471.125	0	518237	Famous	7	f043.bmp
474.282	0	521710	Scrambled	17	s104.bmp
477.322	0	525054	Scrambled	19	s077.bmp
480.63	0	528693	Famous	5	f036.bmp
483.754	0	532129	Famous	7	f103.bmp
