onset	duration	trial_type	ConditionCode	CorrectAnswerCode	KeyPressed	ResponseTime	StoryCode
10.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
22.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
38.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
54.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
70.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
82.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
98.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
112.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
128.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
144.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
160.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
174.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
190.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
200.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
216.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
228.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
244.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
260.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
276.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
290.0	6.0	false belief question	n/a	n/a	n/a	n/a	n/a
306.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
316.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
332.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
342.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
358.0	2.0	n/a	0.0	0.0	46.0	1.994024	0.0
360.0	2.0	n/a	0.0	0.0	46.0	1.993857	0.0
362.0	2.0	n/a	0.0	0.0	46.0	1.995593	0.0
364.0	2.0	n/a	0.0	0.0	46.0	1.9939	0.0
366.0	2.0	n/a	0.0	0.0	46.0	1.994474	0.0
368.0	2.0	n/a	2.0	1.0	46.0	1.994489	16.0
370.0	2.0	n/a	2.0	1.0	46.0	1.99604	16.0
372.0	2.0	n/a	2.0	1.0	46.0	1.994451	16.0
374.0	2.0	n/a	2.0	1.0	46.0	1.994809	16.0
376.0	2.0	n/a	2.0	1.0	46.0	1.99581	16.0
378.0	2.0	n/a	0.0	0.0	46.0	1.996084	0.0
380.0	2.0	n/a	2.0	1.0	46.0	1.994396	16.0
382.0	2.0	n/a	2.0	1.0	46.0	1.993561	16.0
384.0	2.0	n/a	2.0	1.0	30.0	0.2718936	16.0
386.0	2.0	n/a	0.0	0.0	46.0	1.994787	0.0
388.0	2.0	n/a	0.0	0.0	46.0	1.993997	0.0
390.0	2.0	n/a	0.0	0.0	46.0	1.993862	0.0
392.0	2.0	n/a	0.0	0.0	46.0	1.994844	0.0
394.0	2.0	n/a	0.0	0.0	46.0	1.993817	0.0
396.0	2.0	n/a	1.0	1.0	46.0	1.994048	5.0
398.0	2.0	n/a	1.0	1.0	46.0	1.993797	5.0
400.0	2.0	n/a	1.0	1.0	46.0	1.994639	5.0
402.0	2.0	n/a	1.0	1.0	46.0	1.994196	5.0
404.0	2.0	n/a	1.0	1.0	46.0	1.994145	5.0
406.0	2.0	n/a	0.0	0.0	46.0	1.995167	0.0
408.0	2.0	n/a	0.0	0.0	46.0	1.994767	0.0
410.0	2.0	n/a	0.0	0.0	46.0	1.99311	0.0
412.0	2.0	n/a	1.0	1.0	46.0	1.99491	5.0
414.0	2.0	n/a	1.0	1.0	35.0	1.825641	5.0
416.0	2.0	n/a	1.0	1.0	46.0	1.99594	5.0
418.0	2.0	n/a	0.0	0.0	46.0	1.994446	0.0
420.0	2.0	n/a	0.0	0.0	46.0	1.994135	0.0
422.0	2.0	n/a	0.0	0.0	46.0	1.99487	0.0
424.0	2.0	n/a	0.0	0.0	46.0	1.993712	0.0
426.0	2.0	n/a	0.0	0.0	46.0	1.995248	0.0
428.0	2.0	n/a	1.0	1.0	46.0	1.994124	4.0
430.0	2.0	n/a	1.0	1.0	46.0	1.994977	4.0
432.0	2.0	n/a	1.0	1.0	46.0	1.994737	4.0
434.0	2.0	n/a	1.0	1.0	46.0	1.995412	4.0
436.0	2.0	n/a	1.0	1.0	46.0	1.993227	4.0
438.0	2.0	n/a	0.0	0.0	46.0	1.993828	0.0
440.0	2.0	n/a	1.0	1.0	46.0	1.994822	4.0
442.0	2.0	n/a	1.0	1.0	46.0	1.985043	4.0
444.0	2.0	n/a	1.0	1.0	46.0	1.99363	4.0
446.0	2.0	n/a	0.0	0.0	46.0	1.994332	0.0
448.0	2.0	n/a	0.0	0.0	46.0	1.995124	0.0
450.0	2.0	n/a	0.0	0.0	46.0	1.994062	0.0
452.0	2.0	n/a	0.0	0.0	46.0	1.995964	0.0
454.0	2.0	n/a	0.0	0.0	46.0	1.996397	0.0
456.0	2.0	n/a	1.0	2.0	46.0	1.995019	8.0
458.0	2.0	n/a	1.0	2.0	46.0	1.992564	8.0
460.0	2.0	n/a	1.0	2.0	46.0	1.99483	8.0
462.0	2.0	n/a	1.0	2.0	46.0	1.994608	8.0
464.0	2.0	n/a	1.0	2.0	46.0	1.993252	8.0
466.0	2.0	n/a	0.0	0.0	46.0	1.99496	0.0
468.0	2.0	n/a	0.0	0.0	46.0	1.994335	0.0
470.0	2.0	n/a	1.0	2.0	35.0	1.622181	8.0
472.0	2.0	n/a	1.0	2.0	46.0	1.993971	8.0
474.0	2.0	n/a	1.0	2.0	46.0	1.995435	8.0
476.0	2.0	n/a	0.0	0.0	46.0	1.995816	0.0
478.0	2.0	n/a	0.0	0.0	46.0	1.995322	0.0
480.0	2.0	n/a	0.0	0.0	46.0	1.995139	0.0
482.0	2.0	n/a	0.0	0.0	46.0	1.995265	0.0
484.0	2.0	n/a	0.0	0.0	46.0	1.994333	0.0
486.0	2.0	n/a	1.0	2.0	46.0	1.996332	9.0
488.0	2.0	n/a	1.0	2.0	46.0	1.994084	9.0
490.0	2.0	n/a	1.0	2.0	46.0	1.994806	9.0
492.0	2.0	n/a	1.0	2.0	46.0	1.994792	9.0
494.0	2.0	n/a	1.0	2.0	46.0	1.995026	9.0
496.0	2.0	n/a	0.0	0.0	46.0	1.994088	0.0
498.0	2.0	n/a	0.0	0.0	46.0	1.993691	0.0
500.0	2.0	n/a	0.0	0.0	46.0	1.993853	0.0
502.0	2.0	n/a	1.0	2.0	46.0	1.995146	9.0
504.0	2.0	n/a	1.0	2.0	30.0	0.551554	9.0
506.0	2.0	n/a	1.0	2.0	46.0	1.995659	9.0
508.0	2.0	n/a	0.0	0.0	46.0	1.996025	0.0
510.0	2.0	n/a	0.0	0.0	46.0	1.994655	0.0
512.0	2.0	n/a	0.0	0.0	46.0	1.993427	0.0
514.0	2.0	n/a	0.0	0.0	46.0	1.994216	0.0
516.0	2.0	n/a	0.0	0.0	46.0	1.995057	0.0
518.0	2.0	n/a	2.0	1.0	46.0	1.993945	15.0
520.0	2.0	n/a	2.0	1.0	46.0	1.993969	15.0
522.0	2.0	n/a	2.0	1.0	46.0	1.995111	15.0
524.0	2.0	n/a	2.0	1.0	46.0	1.994192	15.0
526.0	2.0	n/a	2.0	1.0	46.0	1.992906	15.0
528.0	2.0	n/a	0.0	0.0	46.0	1.99389	0.0
530.0	2.0	n/a	0.0	0.0	46.0	1.995216	0.0
532.0	2.0	n/a	2.0	1.0	46.0	1.994803	15.0
534.0	2.0	n/a	2.0	1.0	46.0	1.99546	15.0
536.0	2.0	n/a	2.0	1.0	30.0	0.7535611	15.0
538.0	2.0	n/a	0.0	0.0	46.0	1.994607	0.0
540.0	2.0	n/a	0.0	0.0	46.0	1.994634	0.0
542.0	2.0	n/a	0.0	0.0	46.0	1.992917	0.0
544.0	2.0	n/a	0.0	0.0	46.0	1.994608	0.0
546.0	2.0	n/a	0.0	0.0	46.0	1.995382	0.0
548.0	2.0	n/a	2.0	2.0	46.0	1.995349	14.0
550.0	2.0	n/a	2.0	2.0	46.0	1.99426	14.0
552.0	2.0	n/a	2.0	2.0	46.0	1.993503	14.0
554.0	2.0	n/a	2.0	2.0	46.0	1.994763	14.0
556.0	2.0	n/a	2.0	2.0	46.0	1.995626	14.0
558.0	2.0	n/a	2.0	2.0	46.0	1.998075	14.0
560.0	2.0	n/a	2.0	2.0	30.0	1.22401	14.0
562.0	2.0	n/a	2.0	2.0	46.0	1.99421	14.0
564.0	2.0	n/a	0.0	0.0	46.0	1.993202	0.0
566.0	2.0	n/a	0.0	0.0	46.0	1.992912	0.0
568.0	2.0	n/a	0.0	0.0	46.0	1.99375	0.0
570.0	2.0	n/a	0.0	0.0	46.0	1.994942	0.0
572.0	2.0	n/a	0.0	0.0	46.0	1.993555	0.0
574.0	2.0	n/a	1.0	2.0	46.0	1.994364	11.0
576.0	2.0	n/a	1.0	2.0	46.0	1.994122	11.0
578.0	2.0	n/a	1.0	2.0	46.0	1.995707	11.0
580.0	2.0	n/a	1.0	2.0	46.0	1.996921	11.0
582.0	2.0	n/a	1.0	2.0	46.0	1.993691	11.0
584.0	2.0	n/a	0.0	0.0	46.0	1.99419	0.0
586.0	2.0	n/a	1.0	2.0	46.0	1.996291	11.0
588.0	2.0	n/a	1.0	2.0	30.0	1.144892	11.0
590.0	2.0	n/a	1.0	2.0	46.0	1.995814	11.0
592.0	2.0	n/a	0.0	0.0	46.0	1.994815	0.0
594.0	2.0	n/a	0.0	0.0	46.0	1.993176	0.0
596.0	2.0	n/a	0.0	0.0	46.0	1.993478	0.0
598.0	2.0	n/a	0.0	0.0	46.0	1.994949	0.0
600.0	2.0	n/a	0.0	0.0	46.0	1.995496	0.0
602.0	2.0	n/a	1.0	2.0	46.0	1.995218	7.0
604.0	2.0	n/a	1.0	2.0	46.0	1.995864	7.0
606.0	2.0	n/a	1.0	2.0	46.0	1.994717	7.0
608.0	2.0	n/a	1.0	2.0	46.0	1.993223	7.0
610.0	2.0	n/a	1.0	2.0	46.0	1.995771	7.0
612.0	2.0	n/a	0.0	0.0	46.0	1.994148	0.0
614.0	2.0	n/a	0.0	0.0	46.0	1.995053	0.0
616.0	2.0	n/a	0.0	0.0	46.0	1.995612	0.0
618.0	2.0	n/a	1.0	2.0	46.0	1.995533	7.0
620.0	2.0	n/a	1.0	2.0	30.0	0.5051757	7.0
622.0	2.0	n/a	1.0	2.0	46.0	1.99688	7.0
624.0	2.0	n/a	0.0	0.0	46.0	1.996535	0.0
626.0	2.0	n/a	0.0	0.0	46.0	1.992484	0.0
628.0	2.0	n/a	0.0	0.0	46.0	2.002733	0.0
630.0	2.0	n/a	0.0	0.0	46.0	1.992997	0.0
632.0	2.0	n/a	0.0	0.0	46.0	1.995186	0.0
634.0	2.0	n/a	1.0	2.0	46.0	1.988235	12.0
636.0	2.0	n/a	1.0	2.0	46.0	1.994603	12.0
638.0	2.0	n/a	1.0	2.0	46.0	1.993747	12.0
640.0	2.0	n/a	1.0	2.0	46.0	1.993903	12.0
642.0	2.0	n/a	1.0	2.0	46.0	2.003631	12.0
644.0	2.0	n/a	0.0	0.0	46.0	1.994334	0.0
646.0	2.0	n/a	0.0	0.0	46.0	1.995043	0.0
648.0	2.0	n/a	1.0	2.0	46.0	1.985762	12.0
650.0	2.0	n/a	1.0	2.0	30.0	0.4388052	12.0
652.0	2.0	n/a	1.0	2.0	46.0	1.993277	12.0
654.0	2.0	n/a	0.0	0.0	46.0	1.996783	0.0
656.0	2.0	n/a	0.0	0.0	46.0	1.997155	0.0
658.0	2.0	n/a	0.0	0.0	46.0	1.996215	0.0
660.0	2.0	n/a	0.0	0.0	46.0	1.995094	0.0
662.0	2.0	n/a	0.0	0.0	46.0	1.999707	0.0
664.0	2.0	n/a	2.0	1.0	46.0	1.993389	21.0
666.0	2.0	n/a	2.0	1.0	46.0	1.994449	21.0
668.0	2.0	n/a	2.0	1.0	46.0	1.987366	21.0
670.0	2.0	n/a	2.0	1.0	46.0	1.991204	21.0
672.0	2.0	n/a	2.0	1.0	46.0	1.993553	21.0
674.0	2.0	n/a	2.0	1.0	46.0	1.995139	21.0
676.0	2.0	n/a	2.0	1.0	46.0	2.002324	21.0
678.0	2.0	n/a	2.0	1.0	35.0	0.3347314	21.0
680.0	2.0	n/a	0.0	0.0	46.0	2.003866	0.0
682.0	2.0	n/a	0.0	0.0	46.0	1.995608	0.0
684.0	2.0	n/a	0.0	0.0	46.0	1.99455	0.0
686.0	2.0	n/a	0.0	0.0	46.0	1.994022	0.0
688.0	2.0	n/a	0.0	0.0	46.0	1.985667	0.0
690.0	2.0	n/a	2.0	2.0	46.0	1.995343	13.0
692.0	2.0	n/a	2.0	2.0	46.0	1.99357	13.0
694.0	2.0	n/a	2.0	2.0	46.0	2.001829	13.0
696.0	2.0	n/a	2.0	2.0	46.0	1.995042	13.0
698.0	2.0	n/a	2.0	2.0	46.0	1.994851	13.0
700.0	2.0	n/a	2.0	2.0	46.0	1.994898	13.0
702.0	2.0	n/a	2.0	2.0	30.0	1.5668	13.0
704.0	2.0	n/a	2.0	2.0	46.0	1.99415	13.0
706.0	2.0	n/a	0.0	0.0	46.0	1.993479	0.0
708.0	2.0	n/a	0.0	0.0	46.0	1.994833	0.0
710.0	2.0	n/a	0.0	0.0	46.0	1.995281	0.0
712.0	2.0	n/a	0.0	0.0	46.0	1.993433	0.0
714.0	2.0	n/a	0.0	0.0	n/a	2.050835	0.0
