onset	duration	event_sample	trial_type	event_value	stim_file
23.1927	0	25512	Unfamiliar	13	u005.bmp
26.4	0	29040	Scrambled	17	s127.bmp
29.5745	0	32532	Scrambled	18	s127.bmp
32.5982	0	35858	Unfamiliar	13	u037.bmp
35.8055	0	39386	Unfamiliar	13	u045.bmp
39.0464	0	42951	Unfamiliar	14	u045.bmp
42.2036	0	46424	Unfamiliar	13	u031.bmp
45.3436	0	49878	Unfamiliar	14	u031.bmp
48.5682	0	53425	Scrambled	17	s044.bmp
51.7091	0	56880	Unfamiliar	15	u005.bmp
54.8664	0	60353	Unfamiliar	13	u035.bmp
57.94	0	63734	Unfamiliar	13	u013.bmp
61.0136	0	67115	Unfamiliar	15	u037.bmp
64.2873	0	70716	Scrambled	17	s125.bmp
67.5282	0	74281	Unfamiliar	13	u021.bmp
70.7691	0	77846	Unfamiliar	14	u021.bmp
73.91	0	81301	Unfamiliar	13	u088.bmp
77.1836	0	84902	Scrambled	19	s044.bmp
80.2409	0	88265	Unfamiliar	13	u127.bmp
83.4318	0	91775	Unfamiliar	14	u127.bmp
86.5727	0	95230	Unfamiliar	15	u035.bmp
89.7627	0	98739	Scrambled	17	s141.bmp
92.97	0	102267	Unfamiliar	15	u013.bmp
96.0945	0	105704	Famous	5	f122.bmp
99.2018	0	109122	Famous	6	f122.bmp
102.292	0	112521	Scrambled	19	s125.bmp
105.399	0	115939	Unfamiliar	13	u096.bmp
108.474	0	119321	Scrambled	17	s091.bmp
111.564	0	122720	Unfamiliar	15	u088.bmp
114.805	0	126285	Unfamiliar	13	u071.bmp
118.062	0	129868	Unfamiliar	14	u071.bmp
121.386	0	133525	Scrambled	17	s067.bmp
124.576	0	137034	Scrambled	19	s141.bmp
127.784	0	140562	Famous	5	f120.bmp
131.042	0	144146	Famous	6	f120.bmp
134.249	0	147674	Scrambled	17	s003.bmp
137.406	0	151147	Scrambled	18	s003.bmp
140.496	0	154546	Unfamiliar	15	u096.bmp
143.654	0	158019	Scrambled	17	s074.bmp
146.761	0	161437	Scrambled	18	s074.bmp
149.918	0	164910	Scrambled	19	s091.bmp
153.175	0	168493	Unfamiliar	13	u028.bmp
156.35	0	171985	Unfamiliar	13	u092.bmp
159.491	0	175440	Scrambled	19	s067.bmp
162.681	0	178949	Famous	5	f140.bmp
165.838	0	182422	Famous	6	f140.bmp
168.879	0	185767	Famous	5	f105.bmp
172.086	0	189295	Famous	6	f105.bmp
175.21	0	192731	Scrambled	17	s079.bmp
178.417	0	196259	Unfamiliar	13	u053.bmp
181.708	0	199879	Unfamiliar	14	u053.bmp
184.949	0	203444	Unfamiliar	15	u028.bmp
188.14	0	206954	Scrambled	17	s008.bmp
191.414	0	210555	Unfamiliar	15	u092.bmp
194.555	0	214010	Scrambled	17	s124.bmp
197.595	0	217354	Scrambled	18	s124.bmp
200.835	0	220919	Famous	5	f132.bmp
204.027	0	224430	Famous	6	f132.bmp
207.351	0	228086	Famous	5	f150.bmp
210.558	0	231614	Scrambled	19	s079.bmp
213.732	0	235105	Scrambled	17	s117.bmp
216.739	0	238413	Scrambled	18	s117.bmp
219.964	0	241960	Scrambled	17	s058.bmp
223.237	0	245561	Scrambled	19	s008.bmp
226.428	0	249071	Famous	5	f134.bmp
229.652	0	252617	Scrambled	17	s069.bmp
232.743	0	256017	Scrambled	18	s069.bmp
236.017	0	259619	Famous	5	f116.bmp
