onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
0.000	3.000	parametric gain	0.084	n/a	n/a	28	17	3.920	2	1	2.021
4.000	3.000	parametric gain	-0.267	n/a	n/a	14	7	4.080	1	1	1.430
8.000	3.000	parametric gain	0.084	n/a	n/a	28	18	2.500	2	1	1.703
14.000	3.000	parametric gain	-0.216	n/a	n/a	16	11	0.420	3	0	1.190
18.000	3.000	parametric gain	0.384	n/a	n/a	40	20	11.670	1	1	1.326
22.000	3.000	parametric gain	-0.167	n/a	n/a	18	16	-4.670	4	0	1.193
28.000	3.000	parametric gain	0.334	n/a	n/a	38	11	22.420	1	1	1.425
32.000	3.000	parametric gain	0.283	n/a	n/a	36	10	21.830	1	1	0.913
40.000	3.000	parametric gain	0.384	n/a	n/a	40	18	14.500	2	1	1.508
44.000	3.000	parametric gain	-0.366	n/a	n/a	10	10	-4.170	4	0	1.191
50.000	3.000	parametric gain	-0.017	n/a	n/a	24	6	15.500	2	1	2.154
56.000	3.000	parametric gain	-0.117	n/a	n/a	20	8	8.670	2	1	1.258
62.000	3.000	parametric gain	0.384	n/a	n/a	40	12	23.000	2	1	1.138
68.000	3.000	parametric gain	-0.067	n/a	n/a	22	10	7.830	3	0	1.130
76.000	3.000	parametric gain	-0.167	n/a	n/a	18	6	9.500	3	0	1.603
80.000	3.000	parametric gain	0.334	n/a	n/a	38	16	15.330	2	1	1.983
90.000	3.000	parametric gain	0.134	n/a	n/a	30	20	1.670	3	0	1.123
98.000	3.000	parametric gain	-0.067	n/a	n/a	22	14	2.170	4	0	1.179
102.000	3.000	parametric gain	-0.167	n/a	n/a	18	18	-7.500	4	0	1.018
106.000	3.000	parametric gain	-0.216	n/a	n/a	16	19	-10.920	4	0	1.295
110.000	3.000	parametric gain	-0.017	n/a	n/a	24	10	9.830	2	1	1.755
116.000	3.000	parametric gain	-0.317	n/a	n/a	12	19	-14.920	4	0	0.834
120.000	3.000	parametric gain	0.084	n/a	n/a	28	9	15.250	2	1	1.168
126.000	3.000	parametric gain	0.134	n/a	n/a	30	10	15.830	2	1	1.162
130.000	3.000	parametric gain	-0.167	n/a	n/a	18	15	-3.250	4	0	0.959
142.000	3.000	parametric gain	0.183	n/a	n/a	32	14	12.170	3	0	1.699
146.000	3.000	parametric gain	0.234	n/a	n/a	34	11	18.420	2	1	1.392
152.000	3.000	parametric gain	0.334	n/a	n/a	38	19	11.080	2	1	2.171
156.000	3.000	parametric gain	-0.267	n/a	n/a	14	10	-0.170	4	0	1.200
160.000	3.000	parametric gain	0.234	n/a	n/a	34	8	22.670	1	1	1.112
164.000	3.000	parametric gain	0.134	n/a	n/a	30	11	14.420	2	1	1.331
168.000	3.000	parametric gain	0.183	n/a	n/a	32	13	13.580	3	0	1.279
174.000	3.000	parametric gain	-0.167	n/a	n/a	18	11	2.420	4	0	1.266
178.000	3.000	parametric gain	0.134	n/a	n/a	30	7	20.080	1	1	0.929
186.000	3.000	parametric gain	-0.167	n/a	n/a	18	13	-0.420	4	0	1.123
190.000	3.000	parametric gain	-0.267	n/a	n/a	14	19	-12.920	4	0	1.019
198.000	3.000	parametric gain	-0.317	n/a	n/a	12	11	-3.580	4	0	0.828
202.000	3.000	parametric gain	-0.366	n/a	n/a	10	13	-8.420	4	0	0.947
206.000	3.000	parametric gain	-0.067	n/a	n/a	22	16	-0.670	3	0	1.289
212.000	3.000	parametric gain	-0.317	n/a	n/a	12	16	-10.670	4	0	0.900
218.000	3.000	parametric gain	0.334	n/a	n/a	38	17	13.920	3	0	1.725
226.000	3.000	parametric gain	0.384	n/a	n/a	40	14	20.170	2	1	1.092
230.000	3.000	parametric gain	-0.067	n/a	n/a	22	5	14.920	1	1	1.073
234.000	3.000	parametric gain	-0.216	n/a	n/a	16	16	-6.670	4	0	0.897
240.000	3.000	parametric gain	0.234	n/a	n/a	34	5	26.920	1	1	0.788
250.000	3.000	parametric gain	-0.366	n/a	n/a	10	19	-16.920	4	0	0.892
254.000	3.000	parametric gain	-0.267	n/a	n/a	14	16	-8.670	4	0	0.758
258.000	3.000	parametric gain	0.134	n/a	n/a	30	8	18.670	1	1	0.890
262.000	3.000	parametric gain	0.234	n/a	n/a	34	14	14.170	2	1	1.141
266.000	3.000	parametric gain	0.134	n/a	n/a	30	14	10.170	2	1	1.347
274.000	3.000	parametric gain	0.034	n/a	n/a	26	15	4.750	2	1	1.100
282.000	3.000	parametric gain	-0.366	n/a	n/a	10	20	-18.330	4	0	0.932
286.000	3.000	parametric gain	0.234	n/a	n/a	34	7	24.080	1	1	1.033
292.000	3.000	parametric gain	-0.366	n/a	n/a	10	5	2.920	2	1	1.518
296.000	3.000	parametric gain	-0.117	n/a	n/a	20	20	-8.330	4	0	1.051
300.000	3.000	parametric gain	0.084	n/a	n/a	28	20	-0.330	3	0	1.323
304.000	3.000	parametric gain	0.283	n/a	n/a	36	5	28.920	1	1	0.894
308.000	3.000	parametric gain	0.034	n/a	n/a	26	7	16.080	2	1	0.893
316.000	3.000	parametric gain	0.034	n/a	n/a	26	17	1.920	3	0	1.287
326.000	3.000	parametric gain	-0.216	n/a	n/a	16	15	-5.250	4	0	1.031
330.000	3.000	parametric gain	0.034	n/a	n/a	26	10	11.830	2	1	1.107
338.000	3.000	parametric gain	0.334	n/a	n/a	38	15	16.750	1	1	0.999
346.000	3.000	parametric gain	0.034	n/a	n/a	26	11	10.420	2	1	1.015
356.000	3.000	parametric gain	0.084	n/a	n/a	28	5	20.920	2	1	0.903
362.000	3.000	parametric gain	-0.267	n/a	n/a	14	18	-11.500	4	0	0.967
368.000	3.000	parametric gain	-0.067	n/a	n/a	22	12	5.000	2	1	1.023
372.000	3.000	parametric gain	0.234	n/a	n/a	34	15	12.750	2	1	1.235
376.000	3.000	parametric gain	0.334	n/a	n/a	38	13	19.580	2	1	1.179
380.000	3.000	parametric gain	-0.366	n/a	n/a	10	8	-1.330	3	0	1.469
