onset	duration	trial_type	Response	Stimulus	response_time
8.395	0.200	visual standard stimulus presentation	n/a	n/a	n/a
11.207	0.200	visual standard stimulus presentation	0.000	standard	n/a
13.424	0.200	visual standard stimulus presentation	0.000	standard	n/a
15.824	0.200	visual standard stimulus presentation	0.000	standard	n/a
18.819	0.200	visual standard stimulus presentation	0.000	standard	n/a
21.615	0.200	visual standard stimulus presentation	0.000	standard	n/a
24.609	0.200	visual standard stimulus presentation	0.000	standard	n/a
27.207	0.200	visual standard stimulus presentation	0.000	standard	n/a
30.203	0.200	visual standard stimulus presentation	0.000	standard	n/a
32.402	0.485	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
32.402	0.200	visual oddball stimulus presentation	1.000	target	n/a
35.199	0.200	visual standard stimulus presentation	0.000	standard	n/a
37.798	0.200	visual standard stimulus presentation	0.000	standard	n/a
40.394	0.200	visual standard stimulus presentation	0.000	standard	n/a
42.993	0.200	visual standard stimulus presentation	0.000	standard	n/a
45.788	0.200	visual standard stimulus presentation	0.000	standard	n/a
48.189	0.200	visual oddball stimulus presentation	1.000	target	n/a
48.189	0.442	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
50.588	0.200	visual standard stimulus presentation	0.000	standard	n/a
53.383	0.200	visual standard stimulus presentation	0.000	standard	n/a
56.180	0.200	visual standard stimulus presentation	0.000	standard	n/a
58.380	0.200	visual standard stimulus presentation	0.000	standard	n/a
61.376	0.200	visual standard stimulus presentation	0.000	standard	n/a
63.774	0.200	visual standard stimulus presentation	0.000	standard	n/a
65.976	0.200	visual standard stimulus presentation	0.000	standard	n/a
68.574	0.200	visual standard stimulus presentation	0.000	standard	n/a
70.775	0.200	visual standard stimulus presentation	0.000	standard	n/a
73.570	0.200	visual standard stimulus presentation	0.000	standard	n/a
75.969	0.200	visual standard stimulus presentation	0.000	standard	n/a
78.170	0.200	visual standard stimulus presentation	0.000	standard	n/a
80.966	0.200	visual standard stimulus presentation	0.000	standard	n/a
83.762	0.200	visual standard stimulus presentation	0.000	standard	n/a
86.758	0.200	visual standard stimulus presentation	0.000	standard	n/a
89.752	0.507	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
89.752	0.200	visual oddball stimulus presentation	1.000	target	n/a
91.754	0.448	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
91.754	0.200	visual oddball stimulus presentation	1.000	target	n/a
94.352	0.200	visual oddball stimulus presentation	1.000	target	n/a
94.352	0.400	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
96.554	0.200	visual standard stimulus presentation	0.000	standard	n/a
