onset	duration	trial_type	Response	Stimulus	response_time
4.787	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
7.798	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
10.843	0.367	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
10.843	0.200	auditory oddball stimulus presentation	1.000	target	n/a
13.077	0.454	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
13.077	0.200	auditory oddball stimulus presentation	1.000	target	n/a
15.311	0.200	auditory oddball stimulus presentation	1.000	target	n/a
15.311	0.475	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
17.346	0.200	auditory oddball stimulus presentation	1.000	target	n/a
17.346	0.391	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
20.390	0.200	auditory standard stimulus presentation	0.000	standard	n/a
22.641	0.200	auditory standard stimulus presentation	0.000	standard	n/a
25.271	0.200	auditory standard stimulus presentation	0.000	standard	n/a
28.317	0.200	auditory standard stimulus presentation	0.000	standard	n/a
30.351	0.200	auditory standard stimulus presentation	0.000	standard	n/a
33.180	0.200	auditory standard stimulus presentation	0.000	standard	n/a
36.226	0.381	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
36.226	0.200	auditory oddball stimulus presentation	1.000	target	n/a
39.271	0.385	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
39.271	0.200	auditory oddball stimulus presentation	1.000	target	n/a
41.900	0.200	auditory standard stimulus presentation	0.000	standard	n/a
43.936	0.200	auditory standard stimulus presentation	0.000	standard	n/a
46.169	0.200	auditory standard stimulus presentation	0.000	standard	n/a
49.197	0.432	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
49.197	0.200	auditory oddball stimulus presentation	1.000	target	n/a
51.631	0.200	auditory standard stimulus presentation	0.000	standard	n/a
54.674	0.200	auditory standard stimulus presentation	0.000	standard	n/a
56.909	0.200	auditory standard stimulus presentation	0.000	standard	n/a
59.937	0.200	auditory standard stimulus presentation	0.000	standard	n/a
62.766	0.200	auditory standard stimulus presentation	0.000	standard	n/a
65.198	0.200	auditory standard stimulus presentation	0.000	standard	n/a
68.045	0.200	auditory standard stimulus presentation	0.000	standard	n/a
70.278	0.200	auditory oddball stimulus presentation	1.000	target	n/a
70.278	0.379	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
72.314	0.200	auditory standard stimulus presentation	0.000	standard	n/a
74.547	n/a	n/a	1.000	target	n/a
76.979	0.200	auditory standard stimulus presentation	0.000	standard	n/a
80.007	0.200	auditory standard stimulus presentation	0.000	standard	n/a
82.638	0.200	auditory standard stimulus presentation	0.000	standard	n/a
85.070	0.200	auditory standard stimulus presentation	0.000	standard	n/a
88.115	0.388	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
88.115	0.200	auditory oddball stimulus presentation	1.000	target	n/a
90.349	0.200	auditory standard stimulus presentation	0.000	standard	n/a
92.400	0.200	auditory standard stimulus presentation	0.000	standard	n/a
94.650	0.200	auditory standard stimulus presentation	0.000	standard	n/a
96.902	0.200	auditory standard stimulus presentation	0.000	standard	n/a
99.748	0.200	auditory standard stimulus presentation	0.000	standard	n/a
101.783	0.200	auditory standard stimulus presentation	0.000	standard	n/a
104.811	0.200	auditory standard stimulus presentation	0.000	standard	n/a
106.845	0.200	auditory standard stimulus presentation	0.000	standard	n/a
109.278	0.200	auditory standard stimulus presentation	0.000	standard	n/a
112.306	0.200	auditory standard stimulus presentation	0.000	standard	n/a
115.350	0.200	auditory standard stimulus presentation	0.000	standard	n/a
118.396	0.200	auditory standard stimulus presentation	0.000	standard	n/a
121.440	0.200	auditory standard stimulus presentation	0.000	standard	n/a
123.475	0.200	auditory standard stimulus presentation	0.000	standard	n/a
126.520	0.200	auditory standard stimulus presentation	0.000	standard	n/a
129.548	0.200	auditory standard stimulus presentation	0.000	standard	n/a
131.997	0.200	auditory standard stimulus presentation	0.000	standard	n/a
135.042	0.200	auditory standard stimulus presentation	0.000	standard	n/a
137.059	0.200	auditory standard stimulus presentation	0.000	standard	n/a
139.492	0.200	auditory standard stimulus presentation	0.000	standard	n/a
142.520	0.200	auditory oddball stimulus presentation	1.000	target	n/a
142.520	0.446	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
145.366	0.200	auditory standard stimulus presentation	0.000	standard	n/a
147.798	0.200	auditory standard stimulus presentation	0.000	standard	n/a
150.428	0.200	auditory oddball stimulus presentation	1.000	target	n/a
150.428	0.385	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
153.489	0.200	auditory standard stimulus presentation	0.000	standard	n/a
156.518	0.200	auditory standard stimulus presentation	0.000	standard	n/a
158.967	0.200	auditory standard stimulus presentation	0.000	standard	n/a
161.614	0.200	auditory standard stimulus presentation	0.000	standard	n/a
164.046	0.391	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
164.046	0.200	auditory oddball stimulus presentation	1.000	target	n/a
167.091	0.200	auditory oddball stimulus presentation	1.000	target	n/a
167.091	0.385	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
169.920	0.200	auditory standard stimulus presentation	0.000	standard	n/a
172.767	0.371	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
172.767	0.200	auditory oddball stimulus presentation	1.000	target	n/a
175.199	0.200	auditory standard stimulus presentation	0.000	standard	n/a
177.632	0.200	auditory standard stimulus presentation	0.000	standard	n/a
180.477	0.200	auditory oddball stimulus presentation	1.000	target	n/a
180.477	0.344	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
182.495	0.200	auditory standard stimulus presentation	0.000	standard	n/a
184.729	0.387	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
184.729	0.200	auditory oddball stimulus presentation	1.000	target	n/a
186.963	0.200	auditory standard stimulus presentation	0.000	standard	n/a
190.008	0.200	auditory standard stimulus presentation	0.000	standard	n/a
192.639	0.363	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
192.639	0.200	auditory oddball stimulus presentation	1.000	target	n/a
195.485	0.200	auditory standard stimulus presentation	0.000	standard	n/a
197.519	0.200	auditory standard stimulus presentation	0.000	standard	n/a
200.350	0.436	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
200.350	0.200	auditory oddball stimulus presentation	1.000	target	n/a
202.599	0.200	auditory standard stimulus presentation	0.000	standard	n/a
205.230	0.200	auditory standard stimulus presentation	0.000	standard	n/a
207.877	0.200	auditory standard stimulus presentation	0.000	standard	n/a
210.310	0.200	auditory standard stimulus presentation	0.000	standard	n/a
212.975	0.200	auditory standard stimulus presentation	0.000	standard	n/a
215.225	0.200	auditory standard stimulus presentation	0.000	standard	n/a
217.673	0.200	auditory standard stimulus presentation	0.000	standard	n/a
220.519	0.200	auditory oddball stimulus presentation	1.000	target	n/a
220.519	0.451	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
223.564	0.200	auditory standard stimulus presentation	0.000	standard	n/a
225.996	0.395	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
225.996	0.200	auditory oddball stimulus presentation	1.000	target	n/a
228.825	0.200	auditory standard stimulus presentation	0.000	standard	n/a
231.258	0.200	auditory standard stimulus presentation	0.000	standard	n/a
233.491	0.200	auditory standard stimulus presentation	0.000	standard	n/a
235.742	0.405	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
235.742	0.200	auditory oddball stimulus presentation	1.000	target	n/a
238.786	0.200	auditory standard stimulus presentation	0.000	standard	n/a
240.838	0.200	auditory standard stimulus presentation	0.000	standard	n/a
243.668	0.200	auditory standard stimulus presentation	0.000	standard	n/a
245.902	0.200	auditory standard stimulus presentation	0.000	standard	n/a
248.334	0.200	auditory standard stimulus presentation	0.000	standard	n/a
250.386	0.200	auditory standard stimulus presentation	0.000	standard	n/a
253.033	0.200	auditory standard stimulus presentation	0.000	standard	n/a
255.084	0.200	auditory standard stimulus presentation	0.000	standard	n/a
257.931	0.200	auditory standard stimulus presentation	0.000	standard	n/a
259.966	0.200	auditory standard stimulus presentation	0.000	standard	n/a
263.011	0.200	auditory standard stimulus presentation	0.000	standard	n/a
265.245	0.200	auditory standard stimulus presentation	0.000	standard	n/a
268.273	0.200	auditory standard stimulus presentation	0.000	standard	n/a
270.721	0.200	auditory standard stimulus presentation	0.000	standard	n/a
272.740	0.200	auditory standard stimulus presentation	0.000	standard	n/a
275.784	0.200	auditory oddball stimulus presentation	1.000	target	n/a
275.784	0.426	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
277.804	0.200	auditory oddball stimulus presentation	1.000	target	n/a
277.804	0.387	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
280.848	0.430	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
280.848	0.200	auditory oddball stimulus presentation	1.000	target	n/a
283.893	0.200	auditory standard stimulus presentation	0.000	standard	n/a
285.943	0.200	auditory standard stimulus presentation	0.000	standard	n/a
287.962	0.200	auditory standard stimulus presentation	0.000	standard	n/a
290.395	0.200	auditory standard stimulus presentation	0.000	standard	n/a
293.423	0.200	auditory standard stimulus presentation	0.000	standard	n/a
296.120	0.200	auditory standard stimulus presentation	0.000	standard	n/a
298.949	0.200	auditory standard stimulus presentation	0.000	standard	n/a
301.001	0.200	auditory standard stimulus presentation	0.000	standard	n/a
303.848	0.200	auditory standard stimulus presentation	0.000	standard	n/a
305.883	0.200	auditory standard stimulus presentation	0.000	standard	n/a
308.927	0.200	auditory standard stimulus presentation	0.000	standard	n/a
311.360	0.200	auditory standard stimulus presentation	0.000	standard	n/a
313.791	0.200	auditory standard stimulus presentation	0.000	standard	n/a
316.439	0.200	auditory standard stimulus presentation	0.000	standard	n/a
318.475	0.200	auditory standard stimulus presentation	0.000	standard	n/a
320.923	0.200	auditory standard stimulus presentation	0.000	standard	n/a
323.156	0.200	auditory standard stimulus presentation	0.000	standard	n/a
n/a	n/a	n/a	4.787	0	standard
n/a	n/a	n/a	7.798	0	standard
