name	type	units	sampling_frequency	tracking_system	tracked_point	component	placement
Rigid6_eul_x	ORNT	rad	411.221273491918	PhaseSpace6	Rigid6	x	Rigid6
Rigid6_eul_y	ORNT	rad	411.221273491918	PhaseSpace6	Rigid6	y	Rigid6
Rigid6_eul_z	ORNT	rad	411.221273491918	PhaseSpace6	Rigid6	z	Rigid6
Rigid6_cart_x	POS	m	411.221273491918	PhaseSpace6	Rigid6	x	Rigid6
Rigid6_cart_y	POS	m	411.221273491918	PhaseSpace6	Rigid6	y	Rigid6
Rigid6_cart_z	POS	m	411.221273491918	PhaseSpace6	Rigid6	z	Rigid6
Rigid6_Conf	MISC	n/a	411.221273491918	PhaseSpace6	Rigid6	n/a	Rigid6
PhaseSpace6_latency	LATENCY	seconds	411.221273491918	PhaseSpace6	n/a	n/a	n/a
