onset	duration	trial_type
10.201	2.999	tong_cue
16.241	2.999	tong_cue
22.321	2.999	hand_cue
28.321	2.999	hand_cue
34.321	2.999	tong_cue
40.321	2.999	hand_cue
46.401	2.999	tong_cue
52.481	2.999	hand_cue
58.481	2.999	hand_cue
64.481	2.999	hand_cue
70.481	2.999	hand_cue
76.561	2.999	hand_cue
82.561	2.999	tong_cue
88.641	2.999	hand_cue
94.681	2.999	hand_cue
100.681	2.999	hand_cue
106.721	2.999	hand_cue
112.761	2.999	tong_cue
118.801	2.999	hand_cue
124.801	2.999	hand_cue
130.801	2.999	tong_cue
136.881	2.999	tong_cue
142.921	2.999	tong_cue
148.961	2.999	hand_cue
155.001	2.999	tong_cue
161.001	2.999	tong_cue
167.041	2.999	tong_cue
173.041	2.999	tong_cue
179.041	2.999	tong_cue
185.081	2.999	tong_cue
205.161	2.999	hand_cue
211.241	2.999	hand_cue
217.281	2.999	hand_cue
223.361	2.999	hand_cue
229.401	2.999	tong_cue
235.481	2.999	tong_cue
241.521	2.999	hand_cue
247.601	2.999	hand_cue
253.681	2.999	hand_cue
259.761	2.999	hand_cue
265.841	2.999	tong_cue
271.881	2.999	tong_cue
277.961	2.999	tong_cue
283.961	2.999	tong_cue
289.961	2.999	hand_cue
296.041	2.999	hand_cue
302.041	2.999	tong_cue
308.041	2.999	hand_cue
314.081	2.999	tong_cue
320.161	2.999	hand_cue
326.161	2.999	tong_cue
332.201	2.999	hand_cue
338.241	2.999	tong_cue
344.321	2.999	tong_cue
350.361	2.999	hand_cue
356.401	2.999	tong_cue
362.481	2.999	tong_cue
368.561	2.999	tong_cue
374.601	2.999	tong_cue
380.681	2.999	hand_cue
