name	x	y	z	size	type	manufacturer
1	-30.4783229352638	57.9730603444792	13.8726020916118	4	surface	AdTech
2	-41.1881251429351	49.987555795454	20.2592237293154	4	surface	AdTech
3	-44.4955014381885	41.8279125179453	25.6771034398683	4	surface	AdTech
4	-45.9314387737852	33.3503969582844	32.1494424110136	4	surface	AdTech
5	-46.4825068156291	24.2938010237461	38.2231277520253	4	surface	AdTech
6	-46.5606225861562	15.0630663607243	43.3280711658864	4	surface	AdTech
7	-44.6637857365334	4.93537904067292	49.0888202102061	4	surface	AdTech
8	-45.6624996488665	-5.5405857363453	52.9120854002247	4	surface	AdTech
9	-41.105448098746	54.4377677455857	5.49679408102311	4	surface	AdTech
10	-46.7685928952284	45.8731828216831	11.4847620885931	4	surface	AdTech
11	-50.4494078973863	37.134459169297	16.5039881690125	4	surface	AdTech
12	-52.0315982185939	28.0778632347587	22.5776735100241	4	surface	AdTech
13	-54.004837976373	19.1083366644621	29.1357298146111	4	surface	AdTech
14	-55.9594500769704	9.96467136568207	34.7250441920475	4	surface	AdTech
15	-56.4406875035365	-0.424224047094448	39.0326803456413	4	surface	AdTech
16	-54.0909895915156	-9.65495871011618	44.1376237595024	4	surface	AdTech
17	-45.1016442886508	49.7443143969374	-3.67632118983278	4	surface	AdTech
18	-51.1590263000538	41.0926601087931	1.82727585416189	4	surface	AdTech
19	-54.3683640373137	32.4410058206488	7.33087289815656	4	surface	AdTech
20	-56.359550472041	23.3844098861104	13.4045582391682	4	surface	AdTech
21	-58.348692386824	14.3278139515721	19.4782435801799	4	surface	AdTech
22	-59.893682356341	5.18414865279209	25.0675579576163	4	surface	AdTech
23	-59.4472705776039	-4.45152765662362	30.7425896684943	4	surface	AdTech
24	-58.8162061073871	-14.2613426945227	35.4488794522218	4	surface	AdTech
25	-41.9196875179354	42.9957476415047	-12.9909380904972	4	surface	AdTech
26	-49.6338064294983	35.4151847388734	-7.1744047498106	4	surface	AdTech
27	-52.516150490507	26.7635304507291	-1.67080770581593	4	surface	AdTech
28	-55.8934218225398	18.1118761625848	3.83278933817874	4	surface	AdTech
29	-58.1951859666068	9.54729123868213	9.82075734574871	4	surface	AdTech
30	-59.9832208965996	-1.07240709200494	15.6672237235102	4	surface	AdTech
31	-63.3979014647973	-10.3031417550267	20.7721671373712	4	surface	AdTech
32	-63.6815758931048	-19.5338764180484	25.8771105512323	4	surface	AdTech
33	-10.2854292151421	36.5083889787971	-20.8524421004357	4	surface	AdTech
34	-25.3469624057577	30.6346620259835	-16.8318909842418	4	surface	AdTech
35	-47.0193245202178	21.9830077378391	-11.3282939402471	4	surface	AdTech
36	-53.606728060244	13.4184228139365	-5.34032593267715	4	surface	AdTech
37	-57.930132078101	4.27475751515647	0.248988444759215	4	surface	AdTech
38	-62.6155880284233	-5.85292980489492	6.00973748907898	4	surface	AdTech
39	-64.2315221776345	-14.5045840930393	11.5133345330736	4	surface	AdTech
40	-63.919978693582	-24.3143991309384	16.2196243168011	4	surface	AdTech
41	-31.0342354706469	31.2358552552715	-30.4242110014252	4	surface	AdTech
42	-34.5059476765186	24.8701172918221	-26.3179425517896	4	surface	AdTech
43	-50.4413349167193	16.2184630036778	-20.8143455077949	4	surface	AdTech
44	-52.267379453616	7.56680871553344	-15.3107484638003	4	surface	AdTech
45	-60.0701253229425	-1.48978721900488	-9.23706312278858	4	surface	AdTech
46	-65.2515199846424	-11.1254635284206	-3.56203141191052	4	surface	AdTech
47	-66.9067906697304	-20.7611398378363	2.11300029896755	4	surface	AdTech
48	-67.8518117918191	-30.8888271578877	7.87374934328731	4	surface	AdTech
49	-32.8076306178671	24.9792995104744	-39.8245452355313	4	surface	AdTech
50	-35.6463798924692	17.8036782542371	-34.5781001918617	4	surface	AdTech
51	-49.6600565520479	10.0489766231225	-29.7303087783257	4	surface	AdTech
52	-56.0402048947256	1.8893333456138	-24.3124290677728	4	surface	AdTech
53	-62.608512666061	-7.25433195316623	-18.7231146903364	4	surface	AdTech
54	-65.2855598274827	-17.2949499089759	-12.4779946824413	4	surface	AdTech
55	-67.815532537434	-27.0176955826333	-7.28733393513856	4	surface	AdTech
56	-68.3149600272413	-35.9872221529299	-0.729277630551581	4	surface	AdTech
57	-30.3241450753603	17.3641852728266	-45.4914133908435	4	surface	AdTech
58	-22.8988623103555	3.38747923193145	-38.5605547154148	4	surface	AdTech
59	-51.3550104202202	-4.94630277406063	-34.1114169320125	4	surface	AdTech
60	-57.9438541326975	-13.4238183337216	-27.6390779608672	4	surface	AdTech
61	-62.907810256413	-22.9724252788956	-21.4796752864138	4	surface	AdTech
62	-66.7569775050595	-32.695170952553	-16.2890145391111	4	surface	AdTech
63	-67.7046305591407	-42.4745808156375	-8.59078164049007	4	surface	AdTech
