onset	duration	event_sample	trial_type	event_value	stim_file
24.6182	0	27080	Famous	5	f147.bmp
27.7255	0	30498	Famous	6	f147.bmp
30.8318	0	33915	Scrambled	17	s012.bmp
33.9727	0	37370	Scrambled	18	s012.bmp
37.0636	0	40770	Unfamiliar	13	u002.bmp
40.1036	0	44114	Famous	5	f005.bmp
43.3109	0	47642	Unfamiliar	13	u087.bmp
46.4682	0	51115	Famous	5	f129.bmp
49.6255	0	54588	Scrambled	17	s114.bmp
52.7491	0	58024	Scrambled	18	s114.bmp
56.0736	0	61681	Unfamiliar	13	u065.bmp
59.2482	0	65173	Unfamiliar	15	u002.bmp
62.4555	0	68701	Unfamiliar	13	u006.bmp
65.4455	0	71990	Famous	7	f005.bmp
68.7364	0	75610	Unfamiliar	13	u103.bmp
72.0273	0	79230	Unfamiliar	15	u087.bmp
75.2682	0	82795	Famous	5	f009.bmp
78.4918	0	86341	Famous	6	f009.bmp
81.5991	0	89759	Famous	7	f129.bmp
84.7227	0	93195	Scrambled	17	s042.bmp
87.9309	0	96724	Unfamiliar	13	u084.bmp
91.1045	0	100215	Unfamiliar	14	u084.bmp
94.3282	0	103761	Unfamiliar	15	u065.bmp
97.5364	0	107290	Unfamiliar	13	u073.bmp
100.694	0	110763	Unfamiliar	15	u006.bmp
103.934	0	114327	Unfamiliar	13	u021.bmp
107.058	0	117764	Unfamiliar	15	u103.bmp
110.265	0	121292	Famous	5	f064.bmp
113.355	0	124691	Famous	5	f130.bmp
116.463	0	128109	Famous	6	f130.bmp
119.687	0	131656	Scrambled	19	s042.bmp
122.912	0	135203	Famous	5	f020.bmp
126.185	0	138804	Famous	6	f020.bmp
129.344	0	142278	Famous	5	f117.bmp
132.383	0	145621	Famous	6	f117.bmp
135.557	0	149113	Unfamiliar	15	u073.bmp
138.815	0	152696	Famous	5	f105.bmp
141.939	0	156133	Famous	6	f105.bmp
145.229	0	159752	Unfamiliar	15	u021.bmp
148.47	0	163317	Unfamiliar	13	u007.bmp
151.544	0	166698	Unfamiliar	14	u007.bmp
154.585	0	170043	Famous	7	f064.bmp
157.875	0	173663	Scrambled	17	s126.bmp
160.949	0	177044	Scrambled	18	s126.bmp
164.123	0	180535	Scrambled	17	s055.bmp
167.347	0	184082	Scrambled	18	s055.bmp
170.555	0	187610	Famous	5	f021.bmp
173.662	0	191028	Famous	5	f095.bmp
176.785	0	194464	Unfamiliar	13	u067.bmp
179.976	0	197974	Unfamiliar	14	u067.bmp
183	0	201300	Famous	5	f049.bmp
186.174	0	204791	Famous	6	f049.bmp
189.448	0	208393	Unfamiliar	13	u028.bmp
192.538	0	211792	Unfamiliar	13	u020.bmp
195.695	0	215265	Unfamiliar	14	u020.bmp
199.004	0	218904	Famous	7	f021.bmp
202.077	0	222285	Famous	5	f015.bmp
205.151	0	225666	Famous	7	f095.bmp
208.392	0	229231	Famous	5	f006.bmp
211.683	0	232851	Famous	6	f006.bmp
214.873	0	236360	Famous	5	f062.bmp
218.147	0	239962	Famous	5	f121.bmp
221.288	0	243417	Unfamiliar	15	u028.bmp
224.412	0	246853	Famous	5	f087.bmp
227.686	0	250455	Scrambled	17	s041.bmp
230.844	0	253928	Famous	7	f015.bmp
233.984	0	257382	Unfamiliar	13	u077.bmp
237.225	0	260947	Unfamiliar	14	u077.bmp
240.449	0	264494	Unfamiliar	13	u016.bmp
243.656	0	268022	Famous	7	f062.bmp
246.78	0	271458	Scrambled	17	s138.bmp
249.921	0	274913	Scrambled	18	s138.bmp
253.245	0	278569	Famous	7	f121.bmp
256.385	0	282024	Scrambled	17	s074.bmp
259.375	0	285313	Scrambled	18	s074.bmp
262.399	0	288639	Famous	7	f087.bmp
265.49	0	292039	Unfamiliar	13	u110.bmp
268.597	0	295457	Scrambled	19	s041.bmp
271.637	0	298801	Famous	5	f102.bmp
274.728	0	302201	Scrambled	17	s148.bmp
277.918	0	305710	Scrambled	18	s148.bmp
280.942	0	309036	Unfamiliar	15	u016.bmp
284.133	0	312546	Famous	5	f112.bmp
287.29	0	316019	Famous	6	f112.bmp
290.531	0	319584	Famous	5	f115.bmp
293.522	0	322874	Famous	6	f115.bmp
296.728	0	326401	Scrambled	17	s144.bmp
299.752	0	329727	Scrambled	18	s144.bmp
302.825	0	333108	Unfamiliar	15	u110.bmp
306.05	0	336655	Unfamiliar	13	u069.bmp
309.241	0	340165	Famous	7	f102.bmp
312.465	0	343711	Scrambled	17	s026.bmp
315.689	0	347258	Scrambled	18	s026.bmp
318.863	0	350749	Scrambled	17	s049.bmp
322.054	0	354259	Scrambled	17	s040.bmp
325.395	0	357934	Famous	5	f040.bmp
328.502	0	361352	Scrambled	17	s060.bmp
331.575	0	364733	Unfamiliar	15	u069.bmp
334.716	0	368188	Unfamiliar	13	u078.bmp
