onset	duration	trial_type
134.352	0	128
134.352	0	        audio_probe
138.152	0	        Mind-wandering_response-1
138.223	0	2
140.652	0	        Meditation_response-0
142.952	0	        Tiredness_response-0
202.958	0	        audio_probe
203.023	0	128
206.158	0	        Mind-wandering_response-1
206.289	0	2
208.359	0	        Meditation_response-1
208.465	0	2
210.459	0	        Tiredness_response-0
236.561	0	        audio_probe
236.574	0	128
239.162	0	        Mind-wandering_response-1
239.238	0	2
241.462	0	        Meditation_response-0
243.862	0	        Tiredness_response-0
260.864	0	        audio_probe
260.902	0	128
263.364	0	        Mind-wandering_response-1
263.469	0	2
265.364	0	        Meditation_response-1
265.445	0	2
267.464	0	        Tiredness_response-0
328.470	0	        audio_probe
328.508	0	128
331.271	0	        Mind-wandering_response-2
331.336	0	4
333.771	0	        Meditation_response-1
333.809	0	2
335.871	0	        Tiredness_response-0
400.877	0	        audio_probe
400.957	0	128
403.377	0	        Mind-wandering_response-2
403.453	0	4
405.478	0	        Meditation_response-1
405.559	0	2
407.578	0	        Tiredness_response-0
429.580	0	        audio_probe
429.664	0	128
434.881	0	        Mind-wandering_response-2
434.910	0	4
436.781	0	        Meditation_response-0
438.881	0	        Tiredness_response-0
466.884	0	        audio_probe
466.949	0	128
469.384	0	        Mind-wandering_response-2
469.477	0	4
471.384	0	        Meditation_response-0
473.584	0	        Tiredness_response-0
568.593	0	        audio_probe
568.656	0	128
571.094	0	        Mind-wandering_response-2
571.176	0	4
573.194	0	        Meditation_response-1
573.207	0	2
575.394	0	        Tiredness_response-0
634.400	0	        audio_probe
634.445	0	128
637.100	0	        Mind-wandering_response-2
637.133	0	4
639.200	0	        Meditation_response-0
641.500	0	        Tiredness_response-0
756.496	0	128
756.511	0	        audio_probe
759.212	0	        Mind-wandering_response-3
759.242	0	8
761.512	0	        Meditation_response-1
761.609	0	2
763.812	0	        Tiredness_response-0
884.824	0	        audio_probe
884.883	0	128
887.524	0	        Mind-wandering_response-3
887.543	0	8
889.824	0	        Meditation_response-1
889.863	0	2
892.025	0	        Tiredness_response-0
991.034	0	        audio_probe
991.055	0	128
993.834	0	        Mind-wandering_response-3
993.938	0	8
996.234	0	2
996.235	0	        Meditation_response-1
998.735	0	        Tiredness_response-0
1064.741	0	        audio_probe
1064.789	0	128
1067.418	0	8
1067.441	0	        Mind-wandering_response-3
1069.542	0	        Meditation_response-0
1085.243	0	        Tiredness_response-0
1119.246	0	        audio_probe
1119.262	0	128
1122.047	0	        Mind-wandering_response-3
1122.145	0	8
1124.447	0	        Meditation_response-1
1124.516	0	2
1126.647	0	        Tiredness_response-0
1261.660	0	        audio_probe
1261.707	0	128
1264.360	0	        Mind-wandering_response-3
1264.395	0	8
1266.531	0	2
1266.561	0	        Meditation_response-1
1270.661	0	        Tiredness_response-0
1298.633	0	128
1298.664	0	        audio_probe
1301.262	0	8
1301.264	0	        Mind-wandering_response-3
1303.364	0	        Meditation_response-0
1305.564	0	        Tiredness_response-0
1340.568	0	        audio_probe
1340.629	0	128
1343.246	0	8
1343.268	0	        Mind-wandering_response-3
1345.368	0	        Meditation_response-1
1345.406	0	2
1347.668	0	        Tiredness_response-0
1458.679	0	        audio_probe
1458.680	0	128
1461.441	0	8
1461.479	0	        Mind-wandering_response-3
1463.746	0	2
1463.780	0	        Meditation_response-1
1465.880	0	        Tiredness_response-0
1567.890	0	        audio_probe
1567.938	0	128
1570.890	0	        Mind-wandering_response-3
1570.934	0	8
1573.190	0	        Meditation_response-0
1575.690	0	        Tiredness_response-0
1736.706	0	        audio_probe
1736.738	0	128
1739.977	0	8
1740.006	0	        Mind-wandering_response-3
1742.206	0	        Meditation_response-1
1742.281	0	2
1744.507	0	        Tiredness_response-0
1814.513	0	        audio_probe
1814.539	0	128
1817.297	0	8
1817.314	0	        Mind-wandering_response-3
1819.414	0	        Meditation_response-1
1819.438	0	2
1821.714	0	        Tiredness_response-0
1891.715	0	128
1891.721	0	        audio_probe
1894.801	0	8
1894.821	0	        Mind-wandering_response-3
1897.221	0	        Meditation_response-0
1899.422	0	        Tiredness_response-0
1945.426	0	        audio_probe
1945.434	0	128
1948.026	0	        Mind-wandering_response-3
1948.059	0	8
1951.827	0	        Meditation_response-0
1954.027	0	        Tiredness_response-0
2065.027	0	128
2065.038	0	        audio_probe
2068.402	0	8
2068.438	0	        Mind-wandering_response-3
2071.238	0	        Meditation_response-0
2073.838	0	        Tiredness_response-0
2103.914	0	128
2103.941	0	        audio_probe
2106.542	0	        Mind-wandering_response-3
2106.598	0	8
2109.730	0	2
2109.742	0	        Meditation_response-1
2112.442	0	        Tiredness_response-0
2141.345	0	        audio_probe
2141.367	0	128
2144.043	0	8
2144.045	0	        Mind-wandering_response-3
2146.445	0	        Meditation_response-1
2146.500	0	2
2148.746	0	        Tiredness_response-0
2281.797	0	128
2281.858	0	        audio_probe
2286.055	0	8
2286.059	0	        Mind-wandering_response-3
2289.759	0	        Meditation_response-0
2292.359	0	        Tiredness_response-0
2372.355	0	128
2372.367	0	        audio_probe
2375.641	0	8
2375.667	0	        Mind-wandering_response-3
2377.968	0	        Meditation_response-1
2377.969	0	2
2380.268	0	        Tiredness_response-0
2493.179	0	        audio_probe
2493.191	0	128
2496.266	0	8
2496.279	0	        Mind-wandering_response-3
2498.979	0	        Meditation_response-0
2501.680	0	        Tiredness_response-0
2556.621	0	128
2556.685	0	        audio_probe
2559.685	0	        Mind-wandering_response-3
2559.719	0	8
2561.985	0	        Meditation_response-0
2564.386	0	        Tiredness_response-0
2638.289	0	128
2638.293	0	        audio_probe
2641.160	0	8
2641.193	0	        Mind-wandering_response-3
2643.493	0	        Meditation_response-0
2645.994	0	        Tiredness_response-0
