onset	duration	trial_type	Response	Stimulus	response_time
5.089	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
7.506	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
9.540	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
11.592	0.200	auditory standard stimulus presentation	0.000	standard	n/a
14.025	0.200	auditory standard stimulus presentation	0.000	standard	n/a
16.853	0.200	auditory standard stimulus presentation	0.000	standard	n/a
19.287	0.200	auditory standard stimulus presentation	0.000	standard	n/a
21.322	0.200	auditory standard stimulus presentation	0.000	standard	n/a
23.953	0.464	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
23.953	0.200	auditory oddball stimulus presentation	1.000	target	n/a
25.988	0.581	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
25.988	0.200	auditory oddball stimulus presentation	1.000	target	n/a
28.437	0.200	auditory standard stimulus presentation	0.000	standard	n/a
31.480	0.200	auditory standard stimulus presentation	0.000	standard	n/a
33.914	0.200	auditory standard stimulus presentation	0.000	standard	n/a
36.345	0.200	auditory standard stimulus presentation	0.000	standard	n/a
39.373	0.200	auditory standard stimulus presentation	0.000	standard	n/a
41.408	0.200	auditory standard stimulus presentation	0.000	standard	n/a
44.039	0.200	auditory standard stimulus presentation	0.000	standard	n/a
46.273	0.200	auditory standard stimulus presentation	0.000	standard	n/a
49.102	0.200	auditory standard stimulus presentation	0.000	standard	n/a
51.536	0.200	auditory standard stimulus presentation	0.000	standard	n/a
53.983	0.200	auditory standard stimulus presentation	0.000	standard	n/a
57.013	0.200	auditory standard stimulus presentation	0.000	standard	n/a
59.245	0.200	auditory standard stimulus presentation	0.000	standard	n/a
61.678	0.200	auditory oddball stimulus presentation	1.000	target	n/a
61.678	0.432	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
64.707	0.200	auditory standard stimulus presentation	0.000	standard	n/a
67.337	0.200	auditory standard stimulus presentation	0.000	standard	n/a
69.752	0.200	auditory standard stimulus presentation	0.000	standard	n/a
72.401	0.200	auditory standard stimulus presentation	0.000	standard	n/a
75.032	0.200	auditory standard stimulus presentation	0.000	standard	n/a
77.479	0.200	auditory standard stimulus presentation	0.000	standard	n/a
79.714	0.200	auditory standard stimulus presentation	0.000	standard	n/a
82.742	0.200	auditory standard stimulus presentation	0.000	standard	n/a
85.769	0.200	auditory standard stimulus presentation	0.000	standard	n/a
