name	type	x	y	z	template_x	template_y	template_z
Rx2	detector	42.22518396	38.99002957	110.7215486	n/a	n/a	n/a
Rx1	detector	23.67865264	56.81006914	99.73173637	n/a	n/a	n/a
Rx4	detector	17.797555	7.755593904	132.3285831	n/a	n/a	n/a
Rx3	detector	-14.01879935	39.21186613	126.2664177	n/a	n/a	n/a
Rx6	detector	-45.05826426	72.6446341	79.12333303	n/a	n/a	n/a
Rx5	detector	62.1620831	61.30394478	37.35970268	n/a	n/a	n/a
Rx8	detector	-59.70126833	49.35779601	103.7060792	n/a	n/a	n/a
Rx7	detector	40.14444535	64.92537537	65.53119153	n/a	n/a	n/a
Rx9	detector	56.36191706	-65.86798577	33.75612891	n/a	n/a	n/a
Rx11	detector	33.18671622	-72.51700919	58.77569951	n/a	n/a	n/a
Rx10	detector	-50.4521798	-71.33033397	68.01834989	n/a	n/a	n/a
Rx12	detector	-65.16251972	-53.90003513	93.0999974	n/a	n/a	n/a
Tx1a	source	51.16134845	39.16064172	104.2495174	n/a	n/a	n/a
Tx4	source	42.74505845	9.930117223	121.645087	n/a	n/a	n/a
Tx1b	source	31.03728721	56.28865386	95.65690585	n/a	n/a	n/a
Tx3	source	13.42051627	41.5808438	124.2702847	n/a	n/a	n/a
Tx1c	source	17.14753517	-2.636262799	133.1125725	n/a	n/a	n/a
Tx2	source	-6.011933123	62.04599397	106.1660331	n/a	n/a	n/a
Tx5	source	-11.46568282	9.658001537	136.9135077	n/a	n/a	n/a
Tx1d	source	-22.02038748	39.3323711	126.9799617	n/a	n/a	n/a
Tx6a	source	-36.85920294	76.64066803	71.77235191	n/a	n/a	n/a
Tx9	source	-71.97248176	62.22809979	76.23869539	n/a	n/a	n/a
Tx6b	source	67.96569066	57.16005922	29.49175534	n/a	n/a	n/a
Tx8	source	34.42405063	73.22303568	37.88068369	n/a	n/a	n/a
Tx6c	source	-64.25422672	41.63218403	106.0343698	n/a	n/a	n/a
Tx7	source	66.87409366	53.09465599	66.4866601	n/a	n/a	n/a
Tx10	source	-36.40701119	60.35434616	106.3009649	n/a	n/a	n/a
Tx6d	source	34.38090515	66.05905933	70.65043549	n/a	n/a	n/a
Tx12	source	27.760739	-77.33423296	29.22785382	n/a	n/a	n/a
Tx13	source	59.4184664	-61.74243914	62.7336071	n/a	n/a	n/a
Tx14	source	-76.66820669	-57.29596993	68.12354758	n/a	n/a	n/a
Tx15	source	-39.09639788	-67.49973573	93.73058215	n/a	n/a	n/a
Tx11a	source	59.72093276	-63.68695282	26.21934469	n/a	n/a	n/a
Tx11b	source	-44.64989168	-73.38458083	60.30422099	n/a	n/a	n/a
Tx11c	source	27.05327836	-71.51644892	67.34045621	n/a	n/a	n/a
Tx11d	source	-68.05936454	-44.1157633	98.63342654	n/a	n/a	n/a
