onset	duration	trial_number	event_type	executed_movement	correct_movement	shown_stimulus	included_trial	reason_for_exclusion
11.9799999999814	23.02	1	stimulus	n/a	n/a	white X	0	test trial
35	9.50728249998065	1	stimulus	n/a	n/a	red X	0	test trial
36.109999999986	0	1	foot step	4	4	n/a	0	test trial
36.8099999999977	0	1	foot step	3	3	n/a	0	test trial
37.4400000000023	0	1	foot step	4	4	n/a	0	test trial
38.039999999979	0	1	foot step	1	1	n/a	0	test trial
38.7000000000116	0	1	foot step	4	4	n/a	0	test trial
39.3300000000163	0	1	foot step	1	1	n/a	0	test trial
39.9799999999814	0	1	foot step	2	2	n/a	0	test trial
40.6199999999953	0	1	foot step	3	4	n/a	0	test trial
41.25	0	1	foot step	4	3	n/a	0	test trial
41.890000000014	0	1	foot step	3	2	n/a	0	test trial
42.5100000000093	0	1	foot step	1	1	n/a	0	test trial
44.5200000000186	5	1	stimulus	n/a	n/a	white X	0	test trial
66.140000000014	21.02	2	stimulus	n/a	n/a	white X	0	erroneous trial
87.1465321999858	9.50949649995891	2	stimulus	n/a	n/a	red X	0	erroneous trial
88.3265321999788	0	2	foot step	4	4	n/a	0	erroneous trial
89.0265321999905	0	2	foot step	3	3	n/a	0	erroneous trial
89.6965321999742	0	2	foot step	4	4	n/a	0	erroneous trial
90.3265321999788	0	2	foot step	1	1	n/a	0	erroneous trial
91.0165321999812	0	2	foot step	4	4	n/a	0	erroneous trial
91.6665322000044	0	2	foot step	2	1	n/a	0	erroneous trial
92.3765321999672	0	2	foot step	4	2	n/a	0	erroneous trial
92.9765322000021	0	2	foot step	1	4	n/a	0	erroneous trial
93.6265321999672	0	2	foot step	3	3	n/a	0	erroneous trial
94.2465321999625	0	2	foot step	1	2	n/a	0	erroneous trial
94.9065321999951	0	2	foot step	4	1	n/a	0	erroneous trial
95.5365321999998	0	2	foot step	1	2	n/a	0	erroneous trial
96.6599999999744	5	2	stimulus	n/a	n/a	white X	0	erroneous trial
120.960000000021	23.02	3	stimulus	n/a	n/a	white X	0	erroneous trial
143.959343099967	9.50861459999578	3	stimulus	n/a	n/a	red X	0	erroneous trial
145.229343099985	0	3	foot step	4	4	n/a	0	erroneous trial
145.909343099978	0	3	foot step	3	3	n/a	0	erroneous trial
146.599343099981	0	3	foot step	4	4	n/a	0	erroneous trial
147.279343099974	0	3	foot step	1	1	n/a	0	erroneous trial
147.979343099985	0	3	foot step	4	4	n/a	0	erroneous trial
148.659343099978	0	3	foot step	1	1	n/a	0	erroneous trial
149.329343099962	0	3	foot step	2	2	n/a	0	erroneous trial
150.019343099964	0	3	foot step	3	4	n/a	0	erroneous trial
150.709343099967	0	3	foot step	2	3	n/a	0	erroneous trial
151.37934309995	0	3	foot step	4	2	n/a	0	erroneous trial
152.079343099962	0	3	foot step	1	1	n/a	0	erroneous trial
153.479999999981	5	3	stimulus	n/a	n/a	white X	0	erroneous trial
171.900000000023	22	4	stimulus	n/a	n/a	white X	0	erroneous trial
193.890230599965	9.50937119999435	4	stimulus	n/a	n/a	red X	0	erroneous trial
194.980230599991	0	4	foot step	4	4	n/a	0	erroneous trial
195.660230599984	0	4	foot step	3	3	n/a	0	erroneous trial
196.30023059994	0	4	foot step	4	4	n/a	0	erroneous trial
196.910230599984	0	4	foot step	1	1	n/a	0	erroneous trial
197.570230599958	0	4	foot step	4	4	n/a	0	erroneous trial
198.180230599944	0	4	foot step	1	1	n/a	0	erroneous trial
198.830230599968	0	4	foot step	2	2	n/a	0	erroneous trial
199.490230599942	0	4	foot step	4	4	n/a	0	erroneous trial
200.130230599956	0	4	foot step	2	3	n/a	0	erroneous trial
200.790230599989	0	4	foot step	3	2	n/a	0	erroneous trial
201.350230599986	0	4	foot step	1	1	n/a	0	erroneous trial
202.010230599961	0	4	foot step	4	2	n/a	0	erroneous trial
203.419999999984	5	4	stimulus	n/a	n/a	white X	0	erroneous trial
224.979999999981	22.02	5	stimulus	n/a	n/a	white X	1	n/a
246.979101599951	9.50993000000017	5	stimulus	n/a	n/a	red X	1	n/a
248.289101599948	0	5	foot step	4	4	n/a	1	n/a
248.999101599969	0	5	foot step	3	3	n/a	1	n/a
249.679101599962	0	5	foot step	4	4	n/a	1	n/a
250.319101599976	0	5	foot step	1	1	n/a	1	n/a
251.009101599979	0	5	foot step	4	4	n/a	1	n/a
251.649101599935	0	5	foot step	1	1	n/a	1	n/a
252.309101599967	0	5	foot step	2	2	n/a	1	n/a
252.999101599969	0	5	foot step	4	4	n/a	1	n/a
253.639101599925	0	5	foot step	3	3	n/a	1	n/a
254.339101599937	0	5	foot step	2	2	n/a	1	n/a
255.009101599979	0	5	foot step	1	1	n/a	1	n/a
255.689101599972	0	5	foot step	4	2	n/a	1	n/a
256.5	5	5	stimulus	n/a	n/a	white X	1	n/a
285.619999999995	23	6	stimulus	n/a	n/a	white X	0	erroneous trial
308.605169699993	9.51863730000332	6	stimulus	n/a	n/a	red X	0	erroneous trial
309.835169699974	0	6	foot step	4	4	n/a	0	erroneous trial
310.515169699967	0	6	foot step	3	3	n/a	0	erroneous trial
311.1751697	0	6	foot step	4	4	n/a	0	erroneous trial
311.815169700014	0	6	foot step	1	1	n/a	0	erroneous trial
312.485169699998	0	6	foot step	4	4	n/a	0	erroneous trial
313.165169699991	0	6	foot step	2	1	n/a	0	erroneous trial
313.845169699984	0	6	foot step	4	2	n/a	0	erroneous trial
314.505169700016	0	6	foot step	1	4	n/a	0	erroneous trial
315.265169699967	0	6	foot step	3	3	n/a	0	erroneous trial
315.845169699984	0	6	foot step	1	2	n/a	0	erroneous trial
316.605169699993	0	6	foot step	2	1	n/a	0	erroneous trial
317.475169699988	0	6	foot step	1	2	n/a	0	erroneous trial
318.140000000014	5	6	stimulus	n/a	n/a	white X	0	erroneous trial
329.320000000007	22	7	stimulus	n/a	n/a	white X	0	erroneous trial
351.310857399949	9.50856420001946	7	stimulus	n/a	n/a	red X	0	erroneous trial
352.77085739997	0	7	foot step	4	4	n/a	0	erroneous trial
353.490857399942	0	7	foot step	3	3	n/a	0	erroneous trial
354.120857399947	0	7	foot step	4	4	n/a	0	erroneous trial
354.750857399951	0	7	foot step	1	1	n/a	0	erroneous trial
355.410857399926	0	7	foot step	4	4	n/a	0	erroneous trial
356.080857399967	0	7	foot step	1	1	n/a	0	erroneous trial
356.680857399944	0	7	foot step	2	2	n/a	0	erroneous trial
357.400857399974	0	7	foot step	4	4	n/a	0	erroneous trial
358.470857399923	0	7	foot step	1	3	n/a	0	erroneous trial
359.140857399965	0	7	foot step	3	2	n/a	0	erroneous trial
359.79085739993	0	7	foot step	1	1	n/a	0	erroneous trial
360.470857399923	0	7	foot step	2	2	n/a	0	erroneous trial
360.840000000026	5	7	stimulus	n/a	n/a	white X	0	erroneous trial
374.020000000019	22	8	stimulus	n/a	n/a	white X	1	n/a
396.006286899967	9.51025490002939	8	stimulus	n/a	n/a	red X	1	n/a
397.506286899967	0	8	foot step	4	4	n/a	1	n/a
398.236286899948	0	8	foot step	3	3	n/a	1	n/a
