onset	duration	trial_number	event_type	executed_movement	correct_movement	shown_stimulus	included_trial	reason_for_exclusion
13	22	1	stimulus	n/a	n/a	white X	0	test trial
35	9.50359900004696	1	stimulus	n/a	n/a	red X	0	test trial
35.9829839000013	0	1	finger press	4	4	n/a	0	test trial
36.6439602000173	0	1	finger press	3	3	n/a	0	test trial
37.3466572000179	0	1	finger press	4	4	n/a	0	test trial
38.0319772000075	0	1	finger press	1	1	n/a	0	test trial
38.7006315000472	0	1	finger press	4	4	n/a	0	test trial
39.364463600039	0	1	finger press	1	1	n/a	0	test trial
40.0637880000286	0	1	finger press	2	2	n/a	0	test trial
40.667694600008	0	1	finger press	4	4	n/a	0	test trial
41.3169904000242	0	1	finger press	3	3	n/a	0	test trial
41.911994700029	0	1	finger press	2	2	n/a	0	test trial
42.5126539000194	0	1	finger press	1	1	n/a	0	test trial
43.0839048000053	0	1	finger press	2	2	n/a	0	test trial
44.5	5	1	stimulus	n/a	n/a	white X	0	test trial
57.1199999999953	24	2	stimulus	n/a	n/a	white X	1	n/a
81.12253220001	9.50286370003596	2	stimulus	n/a	n/a	red X	1	n/a
82.1335007000016	0	2	finger press	4	4	n/a	1	n/a
82.8266198000056	0	2	finger press	3	3	n/a	1	n/a
83.4783960999921	0	2	finger press	4	4	n/a	1	n/a
84.1353404000401	0	2	finger press	1	1	n/a	1	n/a
84.8126575000351	0	2	finger press	4	4	n/a	1	n/a
85.4347177000018	0	2	finger press	1	1	n/a	1	n/a
86.0445790000376	0	2	finger press	2	2	n/a	1	n/a
86.6861562000122	0	2	finger press	4	4	n/a	1	n/a
87.3189128999948	0	2	finger press	3	3	n/a	1	n/a
87.9119794000289	0	2	finger press	2	2	n/a	1	n/a
88.5385644000489	0	2	finger press	1	1	n/a	1	n/a
89.1394750000327	0	2	finger press	2	2	n/a	1	n/a
90.6199999999953	5	2	stimulus	n/a	n/a	white X	1	n/a
100.059999999998	23	3	stimulus	n/a	n/a	white X	1	n/a
123.066498	9.5036897000391	3	stimulus	n/a	n/a	red X	1	n/a
124.035789799993	0	3	finger press	4	4	n/a	1	n/a
124.679845900042	0	3	finger press	3	3	n/a	1	n/a
125.34263020003	0	3	finger press	4	4	n/a	1	n/a
125.990862800041	0	3	finger press	1	1	n/a	1	n/a
126.630700200039	0	3	finger press	4	4	n/a	1	n/a
127.269174500019	0	3	finger press	1	1	n/a	1	n/a
127.910582400043	0	3	finger press	2	2	n/a	1	n/a
128.527623800037	0	3	finger press	4	4	n/a	1	n/a
129.193122300028	0	3	finger press	3	3	n/a	1	n/a
129.800129400042	0	3	finger press	2	2	n/a	1	n/a
130.438044200011	0	3	finger press	1	1	n/a	1	n/a
131.061142300023	0	3	finger press	2	2	n/a	1	n/a
132.580000000016	5	3	stimulus	n/a	n/a	white X	1	n/a
138.520000000019	25	4	stimulus	n/a	n/a	white X	1	n/a
163.524534200027	9.50313620001543	4	stimulus	n/a	n/a	red X	1	n/a
164.405784100003	0	4	finger press	4	4	n/a	1	n/a
165.036767100042	0	4	finger press	3	3	n/a	1	n/a
165.659508500015	0	4	finger press	4	4	n/a	1	n/a
166.279883600015	0	4	finger press	1	1	n/a	1	n/a
166.964566800045	0	4	finger press	4	4	n/a	1	n/a
167.574545400043	0	4	finger press	1	1	n/a	1	n/a
168.20355570002	0	4	finger press	2	2	n/a	1	n/a
168.84414120001	0	4	finger press	4	4	n/a	1	n/a
169.458956499991	0	4	finger press	3	3	n/a	1	n/a
170.053099100012	0	4	finger press	2	2	n/a	1	n/a
170.647925099998	0	4	finger press	1	1	n/a	1	n/a
171.278656700044	0	4	finger press	2	2	n/a	1	n/a
