onset	duration	trial_number	event_type	executed_movement	correct_movement	shown_stimulus	reported_gs	correct_gs	included_trial	reason_for_exclusion
14	21	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
35	7.96430970000802	1	stimulus	n/a	n/a	CCGOQQGO	2	2	0	test trial
35.7288758999784	0	1	finger press	4	4	n/a	n/a	n/a	0	test trial
36.3842481999891	0	1	finger press	3	3	n/a	n/a	n/a	0	test trial
37.0322815999971	0	1	finger press	4	4	n/a	n/a	n/a	0	test trial
37.6642550999532	0	1	finger press	1	1	n/a	n/a	n/a	0	test trial
38.2960330999922	0	1	finger press	4	4	n/a	n/a	n/a	0	test trial
38.9602331999922	0	1	finger press	1	1	n/a	n/a	n/a	0	test trial
39.5523069999763	0	1	finger press	2	2	n/a	n/a	n/a	0	test trial
40.1842019999749	0	1	finger press	4	4	n/a	n/a	n/a	0	test trial
40.7762400999782	0	1	finger press	3	3	n/a	n/a	n/a	0	test trial
41.376295199967	0	1	finger press	2	2	n/a	n/a	n/a	0	test trial
42.0165572999977	0	1	finger press	1	1	n/a	n/a	n/a	0	test trial
42.6563289999613	0	1	finger press	2	2	n/a	n/a	n/a	0	test trial
42.960000000021	5	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
56.4400000000023	21	2	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
77.4461587999831	10.6424416999798	2	stimulus	n/a	n/a	QOQOOQQQ	0	0	1	n/a
78.192309200007	0	2	finger press	4	4	n/a	n/a	n/a	1	n/a
78.8403461999842	0	2	finger press	3	3	n/a	n/a	n/a	1	n/a
79.4723086999729	0	2	finger press	4	4	n/a	n/a	n/a	1	n/a
80.0962115000002	0	2	finger press	1	1	n/a	n/a	n/a	1	n/a
80.768226199958	0	2	finger press	4	4	n/a	n/a	n/a	1	n/a
81.3922273999779	0	2	finger press	1	1	n/a	n/a	n/a	1	n/a
82.0722726999666	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
82.6880676999572	0	2	finger press	4	4	n/a	n/a	n/a	1	n/a
83.3281963999616	0	2	finger press	3	3	n/a	n/a	n/a	1	n/a
83.93624369998	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
84.6001741999644	0	2	finger press	1	1	n/a	n/a	n/a	1	n/a
85.2323528999696	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
88.0999999999767	5	2	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
97.820000000007	24.02	3	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
121.832801099983	11.7696552000125	3	stimulus	n/a	n/a	QOQOOCOC	0	0	1	n/a
122.952250599978	0	3	finger press	4	4	n/a	n/a	n/a	1	n/a
123.624246199965	0	3	finger press	3	3	n/a	n/a	n/a	1	n/a
124.296051699959	0	3	finger press	4	4	n/a	n/a	n/a	1	n/a
124.960157599999	0	3	finger press	1	1	n/a	n/a	n/a	1	n/a
125.600103799952	0	3	finger press	4	4	n/a	n/a	n/a	1	n/a
