onset	duration	trial_type	value	sample
1.0775	0.0	encode_shape	6	1293
2.6141666666666667	0.0	probe_shape	10	3137
3.455	0.0	response_hit	11	4146
3.455	0.0	response_r	13	4146
5.129166666666666	0.0	encode_shape	6	6155
6.648333333333333	0.0	probe_shape	10	7978
7.23	0.0	response_hit	11	8676
7.23	0.0	response_l	12	8676
9.33	0.0	encode_shape	6	11196
10.85	0.0	probe_shape	10	13020
11.463333333333333	0.0	response_hit	11	13756
11.463333333333333	0.0	response_r	13	13756
13.349166666666667	0.0	encode_shape	6	16019
14.868333333333334	0.0	probe_shape	10	17842
15.396666666666667	0.0	response_hit	11	18476
15.396666666666667	0.0	response_l	12	18476
17.5675	0.0	encode_shape	6	21081
19.10333333333333	0.0	probe_shape	10	22924
19.63	0.0	response_hit	11	23556
19.63	0.0	response_r	13	23556
21.735833333333332	0.0	encode_shape	6	26083
23.27166666666667	0.0	probe_shape	10	27926
23.829166666666666	0.0	response_hit	11	28595
23.829166666666666	0.0	response_r	13	28595
25.854166666666668	0.0	encode_shape	6	31025
27.373333333333335	0.0	probe_shape	10	32848
27.871666666666666	0.0	response_hit	11	33446
27.871666666666666	0.0	response_r	13	33446
30.00583333333333	0.0	encode_shape	6	36007
31.541666666666668	0.0	probe_shape	10	37850
32.068333333333335	0.0	response_hit	11	38482
32.068333333333335	0.0	response_l	12	38482
34.1075	0.0	encode_shape	6	40929
35.64333333333333	0.0	probe_shape	10	42772
36.17	0.0	response_hit	11	43404
36.17	0.0	response_l	12	43404
38.291666666666664	0.0	encode_shape	6	45950
39.81166666666667	0.0	probe_shape	10	47774
40.54666666666667	0.0	response_hit	11	48656
40.54666666666667	0.0	response_r	13	48656
42.31	0.0	encode_shape	6	50772
43.83	0.0	probe_shape	10	52596
44.284166666666664	0.0	response_hit	11	53141
44.284166666666664	0.0	response_l	12	53141
46.5625	0.0	encode_shape	6	55875
48.08166666666666	0.0	probe_shape	10	57698
48.52166666666667	0.0	response_hit	11	58226
48.52166666666667	0.0	response_l	12	58226
50.68	0.0	encode_shape	6	60816
52.2	0.0	probe_shape	10	62640
52.5925	0.0	response_hit	11	63111
52.5925	0.0	response_l	12	63111
54.665	0.0	encode_shape	6	65598
56.16833333333334	0.0	probe_shape	10	67402
56.73083333333334	0.0	response_hit	11	68077
56.73083333333334	0.0	response_r	13	68077
58.84916666666667	0.0	encode_shape	6	70619
60.37	0.0	probe_shape	10	72444
60.975833333333334	0.0	response_hit	11	73171
60.975833333333334	0.0	response_r	13	73171
62.968333333333334	0.0	encode_happy	3	75562
62.968333333333334	0.0	encode_face	1	75562
62.968333333333334	0.0	encode_female	2	75562
64.48833333333333	0.0	probe_match_happy	8	77386
64.48833333333333	0.0	probe_face	7	77386
65.41166666666666	0.0	response_hit	11	78494
65.41166666666666	0.0	response_l	12	78494
67.18583333333333	0.0	encode_face	1	80623
67.18583333333333	0.0	encode_sad	5	80623
67.18583333333333	0.0	encode_male	4	80623
68.72333333333333	0.0	probe_face	7	82468
68.72333333333333	0.0	probe_match_sad	9	82468
69.78083333333333	0.0	response_hit	11	83737
69.78083333333333	0.0	response_l	12	83737
71.37083333333334	0.0	encode_face	1	85645
71.37083333333334	0.0	encode_sad	5	85645
71.37083333333334	0.0	encode_male	4	85645
72.89166666666667	0.0	probe_face	7	87470
72.89166666666667	0.0	probe_match_sad	9	87470
74.075	0.0	response_hit	11	88890
74.075	0.0	response_l	12	88890
75.53916666666667	0.0	encode_happy	3	90647
75.53916666666667	0.0	encode_face	1	90647
75.53916666666667	0.0	encode_female	2	90647
77.06	0.0	probe_match_happy	8	92472
77.06	0.0	probe_face	7	92472
77.69833333333334	0.0	response_hit	11	93238
77.69833333333334	0.0	response_r	13	93238
79.74083333333333	0.0	encode_face	1	95689
79.74083333333333	0.0	encode_sad	5	95689
79.74083333333333	0.0	encode_male	4	95689
81.26166666666667	0.0	probe_face	7	97514
81.26166666666667	0.0	probe_match_sad	9	97514
82.17083333333333	0.0	response_hit	11	98605
82.17083333333333	0.0	response_r	13	98605
83.77583333333334	0.0	encode_face	1	100531
83.77583333333334	0.0	encode_sad	5	100531
83.77583333333334	0.0	encode_male	4	100531
85.3125	0.0	probe_face	7	102375
85.3125	0.0	probe_match_sad	9	102375
85.91416666666667	0.0	response_hit	11	103097
85.91416666666667	0.0	response_r	13	103097
87.84416666666667	0.0	encode_face	1	105413
87.84416666666667	0.0	encode_female	2	105413
87.84416666666667	0.0	encode_sad	5	105413
89.3475	0.0	probe_face	7	107217
89.3475	0.0	probe_match_sad	9	107217
90.16083333333333	0.0	response_hit	11	108193
90.16083333333333	0.0	response_r	13	108193
91.97916666666667	0.0	encode_happy	3	110375
91.97916666666667	0.0	encode_face	1	110375
91.97916666666667	0.0	encode_male	4	110375
93.49916666666667	0.0	probe_match_happy	8	112199
93.49916666666667	0.0	probe_face	7	112199
94.54166666666667	0.0	response_hit	11	113450
94.54166666666667	0.0	response_r	13	113450
96.1975	0.0	encode_happy	3	115437
96.1975	0.0	encode_face	1	115437
96.1975	0.0	encode_male	4	115437
97.7175	0.0	probe_match_happy	8	117261
97.7175	0.0	probe_face	7	117261
98.22416666666666	0.0	response_hit	11	117869
98.22416666666666	0.0	response_r	13	117869
100.31583333333333	0.0	encode_face	1	120379
100.31583333333333	0.0	encode_female	2	120379
100.31583333333333	0.0	encode_sad	5	120379
101.8525	0.0	probe_face	7	122223
101.8525	0.0	probe_match_sad	9	122223
102.44666666666667	0.0	response_hit	11	122936
102.44666666666667	0.0	response_l	12	122936
104.35083333333333	0.0	encode_face	1	125221
104.35083333333333	0.0	encode_female	2	125221
104.35083333333333	0.0	encode_sad	5	125221
105.87083333333334	0.0	probe_face	7	127045
105.87083333333334	0.0	probe_match_sad	9	127045
106.4425	0.0	response_hit	11	127731
106.4425	0.0	response_l	12	127731
108.41916666666667	0.0	encode_happy	3	130103
108.41916666666667	0.0	encode_face	1	130103
108.41916666666667	0.0	encode_female	2	130103
109.93916666666667	0.0	probe_match_happy	8	131927
109.93916666666667	0.0	probe_face	7	131927
110.44083333333333	0.0	response_hit	11	132529
110.44083333333333	0.0	response_l	12	132529
112.55416666666666	0.0	encode_face	1	135065
112.55416666666666	0.0	encode_sad	5	135065
112.55416666666666	0.0	encode_male	4	135065
114.0575	0.0	probe_face	7	136869
114.0575	0.0	probe_match_sad	9	136869
114.63416666666667	0.0	response_hit	11	137561
114.63416666666667	0.0	response_r	13	137561
116.6225	0.0	encode_happy	3	139947
116.6225	0.0	encode_face	1	139947
116.6225	0.0	encode_male	4	139947
118.1425	0.0	probe_match_happy	8	141771
118.1425	0.0	probe_face	7	141771
118.76583333333333	0.0	response_hit	11	142519
118.76583333333333	0.0	response_l	12	142519
120.77416666666667	0.0	encode_face	1	144929
120.77416666666667	0.0	encode_sad	5	144929
120.77416666666667	0.0	encode_male	4	144929
122.2775	0.0	probe_face	7	146733
122.2775	0.0	probe_match_sad	9	146733
123.00666666666666	0.0	response_hit	11	147608
123.00666666666666	0.0	response_l	12	147608
124.82583333333334	0.0	encode_face	1	149791
124.82583333333334	0.0	encode_sad	5	149791
124.82583333333334	0.0	encode_male	4	149791
126.3625	0.0	probe_face	7	151635
126.3625	0.0	probe_match_sad	9	151635
127.01833333333333	0.0	response_hit	11	152422
127.01833333333333	0.0	response_l	12	152422
128.99416666666667	0.0	encode_face	1	154793
128.99416666666667	0.0	encode_female	2	154793
128.99416666666667	0.0	encode_sad	5	154793
130.4975	0.0	probe_face	7	156597
130.4975	0.0	probe_match_sad	9	156597
131.12416666666667	0.0	response_hit	11	157349
131.12416666666667	0.0	response_r	13	157349
133.145	0.0	encode_face	1	159774
133.145	0.0	encode_female	2	159774
133.145	0.0	encode_sad	5	159774
134.6825	0.0	probe_face	7	161619
134.6825	0.0	probe_match_sad	9	161619
135.255	0.0	response_hit	11	162306
135.255	0.0	response_l	12	162306
137.14666666666668	0.0	encode_face	1	164576
137.14666666666668	0.0	encode_sad	5	164576
137.14666666666668	0.0	encode_male	4	164576
138.6675	0.0	probe_face	7	166401
138.6675	0.0	probe_match_sad	9	166401
139.20833333333334	0.0	response_hit	11	167050
139.20833333333334	0.0	response_l	12	167050
141.165	0.0	encode_happy	3	169398
141.165	0.0	encode_face	1	169398
141.165	0.0	encode_male	4	169398
142.70166666666665	0.0	probe_match_happy	8	171242
142.70166666666665	0.0	probe_face	7	171242
143.50083333333333	0.0	response_hit	11	172201
143.50083333333333	0.0	response_l	12	172201
145.33333333333334	0.0	encode_happy	3	174400
145.33333333333334	0.0	encode_face	1	174400
145.33333333333334	0.0	encode_female	2	174400
146.83666666666667	0.0	probe_match_happy	8	176204
146.83666666666667	0.0	probe_face	7	176204
147.4275	0.0	response_hit	11	176913
147.4275	0.0	response_r	13	176913
149.335	0.0	encode_face	1	179202
149.335	0.0	encode_sad	5	179202
149.335	0.0	encode_male	4	179202
150.87166666666667	0.0	probe_face	7	181046
150.87166666666667	0.0	probe_match_sad	9	181046
151.83333333333334	0.0	response_hit	11	182200
151.83333333333334	0.0	response_l	12	182200
153.48666666666668	0.0	encode_happy	3	184184
153.48666666666668	0.0	encode_face	1	184184
153.48666666666668	0.0	encode_female	2	184184
155.00666666666666	0.0	probe_match_happy	8	186008
155.00666666666666	0.0	probe_face	7	186008
155.48916666666668	0.0	response_hit	11	186587
155.48916666666668	0.0	response_r	13	186587
157.63833333333332	0.0	encode_face	1	189166
157.63833333333332	0.0	encode_sad	5	189166
157.63833333333332	0.0	encode_male	4	189166
159.15833333333333	0.0	probe_face	7	190990
159.15833333333333	0.0	probe_match_sad	9	190990
159.90083333333334	0.0	response_hit	11	191881
159.90083333333334	0.0	response_r	13	191881
161.64	0.0	encode_happy	3	193968
161.64	0.0	encode_face	1	193968
161.64	0.0	encode_male	4	193968
163.16	0.0	probe_match_happy	8	195792
163.16	0.0	probe_face	7	195792
163.7125	0.0	response_hit	11	196455
163.7125	0.0	response_r	13	196455
165.89166666666668	0.0	encode_face	1	199070
165.89166666666668	0.0	encode_sad	5	199070
165.89166666666668	0.0	encode_male	4	199070
167.41166666666666	0.0	probe_face	7	200894
167.41166666666666	0.0	probe_match_sad	9	200894
168.2175	0.0	response_hit	11	201861
168.2175	0.0	response_l	12	201861
169.91	0.0	encode_happy	3	203892
169.91	0.0	encode_face	1	203892
169.91	0.0	encode_female	2	203892
171.43	0.0	probe_match_happy	8	205716
171.43	0.0	probe_face	7	205716
171.985	0.0	response_hit	11	206382
171.985	0.0	response_r	13	206382
173.96166666666667	0.0	encode_face	1	208754
173.96166666666667	0.0	encode_female	2	208754
173.96166666666667	0.0	encode_sad	5	208754
175.48166666666665	0.0	probe_face	7	210578
175.48166666666665	0.0	probe_match_sad	9	210578
176.03583333333333	0.0	response_hit	11	211243
176.03583333333333	0.0	response_l	12	211243
178.01333333333332	0.0	encode_happy	3	213616
178.01333333333332	0.0	encode_face	1	213616
178.01333333333332	0.0	encode_male	4	213616
179.51666666666668	0.0	probe_match_happy	8	215420
179.51666666666668	0.0	probe_face	7	215420
180.00583333333333	0.0	response_hit	11	216007
180.00583333333333	0.0	response_r	13	216007
182.215	0.0	encode_happy	3	218658
182.215	0.0	encode_face	1	218658
182.215	0.0	encode_male	4	218658
183.75166666666667	0.0	probe_match_happy	8	220502
183.75166666666667	0.0	probe_face	7	220502
184.33333333333334	0.0	response_hit	11	221200
184.33333333333334	0.0	response_l	12	221200
186.31583333333333	0.0	encode_shape	6	223579
187.83666666666667	0.0	probe_shape	10	225404
188.28083333333333	0.0	response_hit	11	225937
188.28083333333333	0.0	response_l	12	225937
190.53416666666666	0.0	encode_shape	6	228641
192.07166666666666	0.0	probe_shape	10	230486
192.5375	0.0	response_hit	11	231045
192.5375	0.0	response_l	12	231045
194.73583333333335	0.0	encode_shape	6	233683
196.25666666666666	0.0	probe_shape	10	235508
196.65416666666667	0.0	response_hit	11	235985
196.65416666666667	0.0	response_r	13	235985
198.8375	0.0	encode_shape	6	238605
200.35833333333332	0.0	probe_shape	10	240430
200.78583333333333	0.0	response_hit	11	240943
200.78583333333333	0.0	response_l	12	240943
203.08916666666667	0.0	encode_shape	6	243707
204.60916666666665	0.0	probe_shape	10	245531
205.03583333333333	0.0	response_hit	11	246043
205.03583333333333	0.0	response_l	12	246043
207.32416666666666	0.0	encode_shape	6	248789
208.86083333333335	0.0	probe_shape	10	250633
209.26833333333335	0.0	response_hit	11	251122
209.26833333333335	0.0	response_r	13	251122
211.35916666666665	0.0	encode_shape	6	253631
212.87916666666666	0.0	probe_shape	10	255455
213.30916666666667	0.0	response_hit	11	255971
213.30916666666667	0.0	response_l	12	255971
215.41083333333333	0.0	encode_shape	6	258493
216.93083333333334	0.0	probe_shape	10	260317
217.38416666666666	0.0	response_hit	11	260861
217.38416666666666	0.0	response_r	13	260861
219.62916666666666	0.0	encode_shape	6	263555
221.14916666666667	0.0	probe_shape	10	265379
221.67416666666668	0.0	response_hit	11	266009
221.67416666666668	0.0	response_r	13	266009
223.6475	0.0	encode_shape	6	268377
225.1675	0.0	probe_shape	10	270201
225.69083333333333	0.0	response_hit	11	270829
225.69083333333333	0.0	response_r	13	270829
227.81583333333333	0.0	encode_shape	6	273379
229.33583333333334	0.0	probe_shape	10	275203
229.82083333333333	0.0	response_hit	11	275785
229.82083333333333	0.0	response_r	13	275785
232.00083333333333	0.0	encode_shape	6	278401
233.52083333333334	0.0	probe_shape	10	280225
233.94583333333333	0.0	response_hit	11	280735
233.94583333333333	0.0	response_l	12	280735
236.16916666666665	0.0	encode_shape	6	283403
237.68916666666667	0.0	probe_shape	10	285227
238.1775	0.0	response_hit	11	285813
238.1775	0.0	response_r	13	285813
240.3375	0.0	encode_shape	6	288405
241.8575	0.0	probe_shape	10	290229
242.2625	0.0	response_hit	11	290715
242.2625	0.0	response_r	13	290715
244.3725	0.0	encode_shape	6	293247
245.87583333333333	0.0	probe_shape	10	295051
246.29083333333332	0.0	response_hit	11	295549
246.29083333333332	0.0	response_l	12	295549
248.5575	0.0	encode_happy	3	298269
248.5575	0.0	encode_face	1	298269
248.5575	0.0	encode_female	2	298269
250.0775	0.0	probe_match_happy	8	300093
250.0775	0.0	probe_face	7	300093
250.55333333333334	0.0	response_hit	11	300664
250.55333333333334	0.0	response_l	12	300664
252.6425	0.0	encode_face	1	303171
252.6425	0.0	encode_sad	5	303171
252.6425	0.0	encode_male	4	303171
254.14583333333334	0.0	probe_face	7	304975
254.14583333333334	0.0	probe_match_sad	9	304975
254.61833333333334	0.0	response_hit	11	305542
254.61833333333334	0.0	response_r	13	305542
256.8441666666667	0.0	encode_happy	3	308213
256.8441666666667	0.0	encode_face	1	308213
256.8441666666667	0.0	encode_female	2	308213
258.3808333333333	0.0	probe_match_happy	8	310057
258.3808333333333	0.0	probe_face	7	310057
258.8616666666667	0.0	response_hit	11	310634
258.8616666666667	0.0	response_l	12	310634
260.945	0.0	encode_happy	3	313134
260.945	0.0	encode_face	1	313134
260.945	0.0	encode_female	2	313134
262.4658333333333	0.0	probe_match_happy	8	314959
262.4658333333333	0.0	probe_face	7	314959
263.0341666666667	0.0	response_hit	11	315641
263.0341666666667	0.0	response_r	13	315641
264.99666666666667	0.0	encode_face	1	317996
264.99666666666667	0.0	encode_female	2	317996
264.99666666666667	0.0	encode_sad	5	317996
266.5175	0.0	probe_face	7	319821
266.5175	0.0	probe_match_sad	9	319821
267.0808333333333	0.0	response_hit	11	320497
267.0808333333333	0.0	response_r	13	320497
269.165	0.0	encode_happy	3	322998
269.165	0.0	encode_face	1	322998
269.165	0.0	encode_female	2	322998
