onset	duration	trial_type	Object_Cond	Validity_Cond	Obj_Accuracy	Obj_Acc_RT	Subseq_Recog	Subseq_Recog_RT	Subseq_Source_Mem_Acc	Subseq_Source_Mem_Acc_RT
4.003	1.000	Valid Other Obj Cue: valid cue where following stimulus was an untested or no response object	OBJ	V	1	0.63875	UT	UT	UT	UT
10.003	0.500	Valid Other Obj: stimulus that was an untested or no response object and that followed a valid cue	OBJ	V	1	0.63875	UT	UT	UT	UT
12.004	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.52889	HC-MISS	 1.7859	UT	UT
14.004	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.52889	HC-MISS	 1.7859	UT	UT
16.001	1.000	Valid HC-Hit Cue: valid cue where following object was a subsequent high confidence hit	OBJ	V	NR	NR	HC-HIT	 1.0606	0	0.51923
18.001	0.500	Valid HC-Hit Obj: object that was a subsequent high confidence hit and that followed a valid cue	OBJ	V	NR	NR	HC-HIT	 1.0606	0	0.51923
22.003	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.57346	UT	UT	UT	UT
26.003	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.57346	UT	UT	UT	UT
28.001	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	 0.5909	HC-MISS	 3.1277	UT	UT
32.001	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	 0.5909	HC-MISS	 3.1277	UT	UT
34.001	1.000	Valid Other Obj Cue: valid cue where following stimulus was an untested or no response object	OBJ	V	1	0.63045	UT	UT	UT	UT
40.001	0.500	Valid Other Obj: stimulus that was an untested or no response object and that followed a valid cue	OBJ	V	1	0.63045	UT	UT	UT	UT
42.001	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.59101	UT	UT	UT	UT
48.001	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.59101	UT	UT	UT	UT
52.002	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	 0.5883	LC-MISS	 1.8874	UT	UT
58.002	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	 0.5883	LC-MISS	 1.8874	UT	UT
60.002	1.000	Invalid Miss Cue: invalid cue where following object was a subsequent miss	OBJ	NV	0	0.67818	HC-MISS	 2.7683	UT	UT
64.002	0.500	Invalid Miss Obj: object that was a subsequent miss and that followed an invalid cue	OBJ	NV	0	0.67818	HC-MISS	 2.7683	UT	UT
66.002	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.81766	HC-MISS	 1.0228	UT	UT
