name	x	y	z	size	type	manufacturer
1	20.494443818102	-45.5169217684593	65.3668834003378	4	surface	AdTech
2	29.6833065751555	-35.88369838613	66.0389157695893	4	surface	AdTech
3	32.02211727827	-25.4197741179031	65.4711988725798	4	surface	AdTech
4	30.7169043584667	-14.9766453227283	63.4745606125319	4	surface	AdTech
5	36.3010734573321	-6.35636272454861	59.1446660877782	4	surface	AdTech
6	35.2085332991108	4.54046515474091	56.920138642217	4	surface	AdTech
7	27.8973070431855	15.6146135730659	54.3186712498427	4	surface	AdTech
8	24.9054891205255	26.1919067105122	50.7741518670651	4	surface	AdTech
9	38.2179325369966	-39.3089140443208	62.1664044692814	4	surface	AdTech
10	37.9707073428519	-28.5797915928706	61.8767284271324	4	surface	AdTech
11	43.382407403106	-17.3379377467063	57.3404096313459	4	surface	AdTech
12	41.8571857492316	-7.50346785096976	55.6906203165028	4	surface	AdTech
13	38.9472927485917	2.90611985863717	54.0809523371373	4	surface	AdTech
14	38.2089017252002	14.0585308099539	50.5765542898374	4	surface	AdTech
15	35.2085289455045	24.8466855720035	46.2681246795643	4	surface	AdTech
16	45.5917358422669	-31.7158830934665	56.3373762444033	4	surface	AdTech
17	48.1338872934496	-20.3318150444943	53.4979893326463	4	surface	AdTech
18	49.0054726275501	-9.43498716520482	51.2734618870851	4	surface	AdTech
19	45.3842132115268	1.20782289271737	48.6419034931026	4	surface	AdTech
20	45.3073686677034	12.1940936668545	45.3854552990548	4	surface	AdTech
21	41.3766782956809	22.6276073508332	41.8309055824077	4	surface	AdTech
22	43.5843515776442	-54.2861267865602	51.3888107265835	4	surface	AdTech
23	52.3793644471224	-34.9063111526822	49.7560729793184	4	surface	AdTech
24	54.5535408453155	-23.5781449129899	47.5616365353654	4	surface	AdTech
25	55.2679852375681	-12.2499786732976	45.3672000914124	4	surface	AdTech
26	53.0830099802048	-1.26370789916039	42.1107518973647	4	surface	AdTech
27	51.1680274405439	9.92224413772417	38.2193835693823	4	surface	AdTech
28	51.0372749982498	20.0362230798596	33.3448419155188	4	surface	AdTech
29	48.9927744654053	-59.5214430292305	43.367151517849	4	surface	AdTech
30	53.7113520596904	-48.7699598540684	42.8194952885783	4	surface	AdTech
31	57.1014708101084	-37.5871383185035	42.301930060916	4	surface	AdTech
32	60.0796980040941	-26.690310439214	40.0774026153547	4	surface	AdTech
33	58.9943380835194	-14.897264753551	37.5260868923276	4	surface	AdTech
34	56.9920150296839	-3.94453506498166	34.6566089789623	4	surface	AdTech
35	56.4960825558412	7.21905624819098	31.0232208381015	4	surface	AdTech
36	54.5456199165974	18.6813868301548	27.2809032714188	4	surface	AdTech
37	51.0264569702251	-62.2581720043315	36.5579590672506	4	surface	AdTech
38	56.6529728289881	-52.1696842872277	35.3152007008288	4	surface	AdTech
39	60.0820019538584	-40.6322216735918	34.0437555795404	4	surface	AdTech
40	63.0948869702822	-29.3375965194674	32.2362894162699	4	surface	AdTech
41	62.5020868177253	-17.8640855756476	28.3649817560263	4	surface	AdTech
42	61.9403744833124	-6.82347824289048	26.1504846443345	4	surface	AdTech
43	60.1733884419524	4.8816897985847	22.9441881196339	4	surface	AdTech
44	60.2888331012264	16.0676418354693	19.0528197916515	4	surface	AdTech
45	53.4331542115763	-64.8144499390774	25.9980235695193	4	surface	AdTech
46	59.3602561634096	-52.8248534919867	26.1855908128775	4	surface	AdTech
47	62.5523782611328	-43.3658201473732	23.860760028622	4	surface	AdTech
48	65.7001466091841	-32.5025333536516	22.0232028637432	4	surface	AdTech
49	65.300463455467	-20.7094876679886	19.4718871407161	4	surface	AdTech
50	64.6593646411474	-9.03786071208124	16.6525608966979	4	surface	AdTech
51	63.6829265842576	2.11455023923545	13.148162849398	4	surface	AdTech
52	61.6839583119946	13.1008210133726	9.89171465535024	4	surface	AdTech
53	53.0175444259433	-66.1214342400388	16.044321450856	4	surface	AdTech
54	58.9731901523344	-56.0776679703587	15.3175234586774	4	surface	AdTech
55	63.6081779759778	-45.7894989905075	13.4398449583209	4	surface	AdTech
56	65.2467545097763	-35.4022720046125	12.0881571660771	4	surface	AdTech
57	65.217279330209	-24.0182039556403	9.24877025432005	4	surface	AdTech
58	65.2137019923891	-12.6564966303801	6.66736352968465	4	surface	AdTech
59	63.264437319923	-2.22298294640147	3.11281381303757	4	surface	AdTech
60	58.5894441716982	8.72974674216784	0.243335899672267	4	surface	AdTech
