onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.900	.412	SCRAMBLED	17	7	.806	func/s122.bmp
3.19	.971	.519	SCRAMBLED	18	7	.809	func/s122.bmp
6.614	.830	.575	SCRAMBLED	17	4	.940	func/s114.bmp
9.654	.888	.440	SCRAMBLED	18	4	.824	func/s114.bmp
12.728	.850	.417	SCRAMBLED	17	7	.946	func/s128.bmp
15.868	.810	.531	SCRAMBLED	18	7	.952	func/s128.bmp
18.958	.888	.504	FAMOUS	5	7	.871	func/f121.bmp
22.049	.997	.429	UNFAMILIAR	13	7	.995	func/u125.bmp
25.306	.851	.485	UNFAMILIAR	14	7	.690	func/u125.bmp
28.414	.884	.501	FAMOUS	5	7	.918	func/f126.bmp
31.035	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
51.597	.978	.533	SCRAMBLED	17	7	1.186	func/s126.bmp
54.888	.877	.541	FAMOUS	5	7	.812	func/f124.bmp
57.962	.926	.425	FAMOUS	6	7	.472	func/f124.bmp
61.252	.890	.587	SCRAMBLED	17	4	1.002	func/s116.bmp
64.443	.829	.521	SCRAMBLED	18	4	.971	func/s116.bmp
67.566	.805	.530	FAMOUS	7	7	.695	func/f121.bmp
70.59	.927	.443	UNFAMILIAR	13	4	1.088	func/u114.bmp
73.88	.926	.589	FAMOUS	5	7	.609	func/f125.bmp
77.138	.817	.568	FAMOUS	7	7	.804	func/f126.bmp
80.311	.957	.599	SCRAMBLED	17	7	.962	func/s123.bmp
83.451	.899	.415	SCRAMBLED	18	7	1.412	func/s123.bmp
86.542	.822	.434	SCRAMBLED	19	7	1.129	func/s126.bmp
89.682	.839	.547	FAMOUS	5	7	1.176	func/f114.bmp
92.889	.848	.595	UNFAMILIAR	13	7	1.003	func/u118.bmp
95.979	.991	.475	SCRAMBLED	17	4	.855	func/s120.bmp
99.27	.845	.525	UNFAMILIAR	15	4	.784	func/u114.bmp
102.327	.948	.435	UNFAMILIAR	13	7	.812	func/u130.bmp
105.55	.821	.513	UNFAMILIAR	14	7	.507	func/u130.bmp
108.707	.881	.563	FAMOUS	7	7	.781	func/f125.bmp
111.33	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
131.809	.887	.440	UNFAMILIAR	13	4	.887	func/u115.bmp
135.049	.974	.570	FAMOUS	5	7	.772	func/f128.bmp
138.273	1.000	.482	FAMOUS	7	7	.845	func/f114.bmp
141.48	.951	.439	FAMOUS	5	7	.760	func/f122.bmp
144.737	.850	.536	UNFAMILIAR	15	7	.698	func/u118.bmp
147.844	.996	.488	SCRAMBLED	17	7	.808	func/s124.bmp
151.101	.928	.499	SCRAMBLED	18	7	.953	func/s124.bmp
154.292	.901	.497	SCRAMBLED	19	4	.975	func/s120.bmp
157.365	.992	.410	UNFAMILIAR	13	7	.686	func/u124.bmp
160.589	.997	.456	UNFAMILIAR	14	7	.606	func/u124.bmp
163.863	.856	.511	UNFAMILIAR	13	7	.797	func/u122.bmp
167.037	.917	.537	UNFAMILIAR	15	4	1.057	func/u115.bmp
170.194	.970	.479	SCRAMBLED	17	7	.931	func/s119.bmp
173.518	.836	.572	FAMOUS	7	7	.830	func/f128.bmp
176.658	1.000	.535	FAMOUS	5	7	1.382	func/f120.bmp
179.849	.862	.433	FAMOUS	7	7	.829	func/f122.bmp
182.889	.947	.411	SCRAMBLED	17	n/a	0	func/s118.bmp
186.029	.990	.427	UNFAMILIAR	13	7	.710	func/u128.bmp
189.253	.831	.462	UNFAMILIAR	14	7	.597	func/u128.bmp
191.825	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
212.387	.918	.526	UNFAMILIAR	13	7	.821	func/u129.bmp
215.544	.891	.473	UNFAMILIAR	15	7	.877	func/u122.bmp
218.802	.834	.600	UNFAMILIAR	13	7	.556	func/u123.bmp
