onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.830	.481	FAMOUS	5	7	1.302	func/f041.bmp
3.007	.960	.407	FAMOUS	6	7	.799	func/f041.bmp
6.398	.923	.562	FAMOUS	5	7	.769	func/f048.bmp
9.505	.883	.410	FAMOUS	6	7	.697	func/f048.bmp
12.645	.995	.487	SCRAMBLED	17	7	.966	func/s041.bmp
15.936	.981	.526	FAMOUS	5	4	.870	func/f047.bmp
19.16	.807	.473	SCRAMBLED	17	7	.868	func/s039.bmp
22.166	.858	.431	SCRAMBLED	18	7	.988	func/s039.bmp
25.29	.929	.495	UNFAMILIAR	13	4	.803	func/u042.bmp
27.962	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
48.491	.950	.488	SCRAMBLED	17	7	1.001	func/s033.bmp
51.799	.969	.592	SCRAMBLED	18	7	.523	func/s033.bmp
55.107	.880	.585	SCRAMBLED	17	4	.918	func/s038.bmp
58.28	.847	.522	SCRAMBLED	18	7	.986	func/s038.bmp
61.353	.979	.457	SCRAMBLED	19	4	.874	func/s041.bmp
64.527	.857	.419	UNFAMILIAR	13	4	.943	func/u041.bmp
67.684	.915	.522	UNFAMILIAR	14	4	.724	func/u041.bmp
70.824	.884	.464	FAMOUS	7	4	.919	func/f047.bmp
73.931	.942	.454	UNFAMILIAR	13	4	.969	func/u038.bmp
77.222	.897	.570	UNFAMILIAR	13	4	1.075	func/u035.bmp
80.296	.827	.417	UNFAMILIAR	15	4	1.368	func/u042.bmp
83.369	.865	.478	UNFAMILIAR	13	4	1.120	func/u045.bmp
86.509	.940	.511	SCRAMBLED	17	7	.991	func/s045.bmp
89.716	.950	.491	SCRAMBLED	18	7	1.196	func/s045.bmp
92.84	.943	.404	UNFAMILIAR	13	7	1.299	func/u048.bmp
95.997	.904	.444	FAMOUS	5	4	.966	func/f033.bmp
99.204	.970	.528	UNFAMILIAR	15	4	.843	func/u038.bmp
102.444	.884	.497	FAMOUS	5	4	.919	func/f038.bmp
105.601	.879	.503	FAMOUS	6	4	.725	func/f038.bmp
