onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.994	.555	UNFAMILIAR	13	7	.856	func/u134.bmp
3.341	.918	.581	FAMOUS	5	7	.805	func/f132.bmp
6.548	.805	.432	FAMOUS	6	7	.680	func/f132.bmp
9.588	.869	.460	UNFAMILIAR	13	7	.776	func/u139.bmp
12.795	.987	.577	UNFAMILIAR	13	7	.715	func/u142.bmp
16.119	.947	.566	UNFAMILIAR	14	7	.682	func/u142.bmp
19.376	.857	.542	UNFAMILIAR	13	7	.488	func/u135.bmp
22.416	.800	.413	UNFAMILIAR	14	4	1.098	func/u135.bmp
25.39	.947	.408	UNFAMILIAR	13	7	.708	func/u146.bmp
28.664	.908	.565	UNFAMILIAR	14	7	.680	func/u146.bmp
31.854	.999	.512	UNFAMILIAR	15	7	.651	func/u134.bmp
34.593	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
55.122	.889	.491	FAMOUS	5	7	.901	func/f143.bmp
58.346	.989	.556	FAMOUS	6	7	.644	func/f143.bmp
61.52	.808	.407	UNFAMILIAR	13	7	.686	func/u136.bmp
64.56	.906	.455	UNFAMILIAR	14	7	.410	func/u136.bmp
67.65	.979	.413	UNFAMILIAR	15	7	.519	func/u139.bmp
70.84	.954	.441	SCRAMBLED	17	4	1.383	func/s139.bmp
74.098	.891	.525	SCRAMBLED	17	7	.935	func/s134.bmp
77.255	.973	.491	SCRAMBLED	18	7	.821	func/s134.bmp
80.529	.901	.524	UNFAMILIAR	13	7	.804	func/u137.bmp
83.652	.909	.459	UNFAMILIAR	14	7	.592	func/u137.bmp
86.759	1.000	.422	FAMOUS	5	n/a	0	func/f142.bmp
90	.808	.482	SCRAMBLED	17	7	1.134	func/s144.bmp
93.056	.978	.482	FAMOUS	5	7	.504	func/f134.bmp
96.264	.935	.454	SCRAMBLED	19	4	.880	func/s139.bmp
99.37	.973	.407	FAMOUS	5	7	.719	func/f144.bmp
102.711	.824	.593	FAMOUS	5	7	.707	func/f140.bmp
