onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.981	.449	SCRAMBLED	17	7	1.306	func/s002.bmp
3.291	.901	.547	SCRAMBLED	18	4	1.148	func/s002.bmp
6.598	.925	.536	FAMOUS	5	7	1.355	func/f009.bmp
9.772	.802	.475	FAMOUS	6	7	.982	func/f009.bmp
12.895	.874	.557	FAMOUS	5	4	.991	func/f013.bmp
15.969	.978	.430	FAMOUS	6	4	.841	func/f013.bmp
19.126	.913	.403	SCRAMBLED	17	7	.952	func/s005.bmp
22.3	.952	.485	UNFAMILIAR	13	4	.917	func/u014.bmp
25.457	.923	.446	UNFAMILIAR	14	4	.755	func/u014.bmp
28.614	.865	.464	FAMOUS	5	7	.902	func/f007.bmp
31.219	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
51.832	.951	.579	SCRAMBLED	17	4	1.027	func/s013.bmp
55.022	.844	.471	FAMOUS	5	7	.908	func/f014.bmp
58.229	.910	.592	UNFAMILIAR	13	4	.953	func/u006.bmp
61.353	.974	.442	SCRAMBLED	19	7	.913	func/s005.bmp
64.594	.921	.494	UNFAMILIAR	13	4	.700	func/u005.bmp
67.767	.970	.468	UNFAMILIAR	13	4	.859	func/u003.bmp
71.058	.819	.545	FAMOUS	7	7	.756	func/f007.bmp
74.181	.926	.537	UNFAMILIAR	13	4	.884	func/u015.bmp
77.306	.910	.434	UNFAMILIAR	14	4	.761	func/u015.bmp
80.445	.804	.464	SCRAMBLED	19	4	.975	func/s013.bmp
83.469	.946	.442	SCRAMBLED	17	7	.826	func/s016.bmp
86.609	.908	.432	SCRAMBLED	18	4	.901	func/s016.bmp
89.816	.927	.522	FAMOUS	7	7	.787	func/f014.bmp
93.04	.978	.526	FAMOUS	5	4	.906	func/f010.bmp
96.264	.882	.482	FAMOUS	6	4	.921	func/f010.bmp
99.321	.816	.407	UNFAMILIAR	15	4	.875	func/u006.bmp
102.311	.883	.415	UNFAMILIAR	13	4	.959	func/u004.bmp
105.501	.858	.535	UNFAMILIAR	14	4	.953	func/u004.bmp
108.591	.864	.462	UNFAMILIAR	15	4	.886	func/u005.bmp
111.197	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
131.676	.877	.449	UNFAMILIAR	13	4	.918	func/u011.bmp
134.9	.850	.577	UNFAMILIAR	15	4	.768	func/u003.bmp
137.923	.853	.408	SCRAMBLED	17	7	.924	func/s009.bmp
141.081	.814	.535	SCRAMBLED	18	7	.851	func/s009.bmp
144.103	.873	.447	UNFAMILIAR	13	4	.802	func/u009.bmp
147.244	.937	.493	UNFAMILIAR	14	4	.814	func/u009.bmp
150.434	.909	.480	FAMOUS	5	7	1.374	func/f015.bmp
153.658	.825	.536	SCRAMBLED	17	7	.852	func/s007.bmp
156.832	.874	.574	SCRAMBLED	18	7	.823	func/s007.bmp
159.922	.968	.445	UNFAMILIAR	13	7	1.200	func/u013.bmp
163.212	.920	.564	UNFAMILIAR	14	4	1.237	func/u013.bmp
166.486	.883	.586	UNFAMILIAR	15	4	1.083	func/u011.bmp
169.677	.975	.540	SCRAMBLED	17	7	.928	func/s015.bmp
172.901	.996	.474	SCRAMBLED	18	7	.900	func/s015.bmp
176.091	.802	.420	SCRAMBLED	17	7	1.315	func/s006.bmp
179.064	.806	.413	SCRAMBLED	17	7	1.066	func/s010.bmp
182.238	.967	.587	FAMOUS	7	4	1.009	func/f015.bmp
185.378	.833	.406	FAMOUS	5	7	.893	func/f006.bmp
187.951	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
208.429	.966	.437	FAMOUS	5	7	.889	func/f002.bmp
211.653	.818	.498	FAMOUS	6	7	.699	func/f002.bmp
214.761	.997	.534	FAMOUS	5	4	.722	func/f003.bmp
218.101	.941	.569	FAMOUS	5	4	.885	func/f016.bmp
