onset	duration	trial_type	0	1	2	3
92.120	2.000	Spanish-English-Concrete-Repeat	bullet	SECr_01	5984	10
98.120	2.000	English-Spanish-Abstract-Novel	pleasure	ESAn_02	1984	6
100.120	2.000	English-English-Abstract-Repeat	event	EEAr_02	3984	51
104.120	2.000	English-Spanish-Abstract-Repeat	placer	ESAr_02	3984	6
108.120	2.000	English-Spanish-Concrete-Novel	sea	ESCn_03	2984	69
111.120	2.000	Spanish-English-Abstract-Novel	matiz	SEAn_03	8984	26
120.120	2.000	Spanish-Spanish-Abstract-Repeat	bendici�n	SSAr_04	5984	30
126.120	2.000	English-Spanish-Abstract-Novel	pretence	ESAn_03	2984	3
129.120	2.000	English-Spanish-Abstract-Repeat	fingimiento	ESAr_03	4984	3
134.120	2.000	Spanish-Spanish-Concrete-Novel	tiza	SSCn_02	2984	38
137.120	2.000	Spanish-English-Abstract-Repeat	hue	SEAr_03	5984	26
143.120	2.000	Spanish-English-Concrete-Novel	jalea	SECn_02	4984	13
148.120	2.000	Spanish-Spanish-Abstract-Novel	fantasma	SSAn_05	3984	39
152.120	2.000	English-English-Concrete-Novel	wood	EECn_03	3984	16
156.120	2.000	Spanish-English-Concrete-Repeat	jelly	SECr_02	1984	13
158.120	2.000	Spanish-English-Concrete-Novel	ej�rcito	SECn_03	4984	31
163.120	2.000	English-English-Abstract-Novel	century	EEAn_03	4984	16
168.120	2.000	English-English-Concrete-Repeat	wood	EECr_03	3984	16
172.120	2.000	Spanish-Spanish-Concrete-Repeat	tiza	SSCr_02	4984	38
177.120	2.000	English-Spanish-Concrete-Repeat	mar	ESCr_03	1984	69
179.120	2.000	English-English-Abstract-Repeat	century	EEAr_03	1984	16
181.120	2.000	Spanish-Spanish-Concrete-Novel	gallina	SSCn_03	5984	11
187.120	2.000	Spanish-Spanish-Abstract-Repeat	fantasma	SSAr_05	1984	39
189.120	2.000	Spanish-English-Concrete-Repeat	army	SECr_03	2984	31
192.120	2.000	Spanish-Spanish-Concrete-Repeat	gallina	SSCr_03	5984	11
198.120	2.000	English-English-Concrete-Novel	bean	EECn_04	5984	80
204.120	2.000	English-Spanish-Abstract-Novel	slavery	ESAn_04	2984	9
207.120	2.000	Spanish-English-Concrete-Novel	heno	SECn_04	5984	23
213.120	2.000	English-Spanish-Abstract-Repeat	esclavitud	ESAr_04	2984	9
216.120	2.000	Spanish-Spanish-Concrete-Novel	gusano	SSCn_04	3984	25
220.120	2.000	English-English-Abstract-Novel	recognition	EEAn_04	6984	7
227.120	2.000	English-English-Abstract-Repeat	recognition	EEAr_04	2984	7
230.120	2.000	Spanish-English-Concrete-Repeat	hay	SECr_04	2984	23
233.120	2.000	Spanish-English-Abstract-Novel	salud	SEAn_04	3984	14
237.120	2.000	Spanish-English-Concrete-Novel	olla	SECn_05	3984	51
241.120	2.000	Spanish-Spanish-Concrete-Repeat	gusano	SSCr_04	5984	25
247.120	2.000	Spanish-English-Abstract-Repeat	health	SEAr_04	3984	14
251.120	2.000	English-English-Abstract-Novel	theory	EEAn_05	8984	12
260.120	2.000	Spanish-Spanish-Concrete-Novel	revista	SSCn_05	2984	57
263.120	2.000	English-English-Abstract-Repeat	theory	EEAr_05	1984	12
265.120	2.000	English-English-Abstract-Novel	embezzlement	EEAn_06	3984	99
269.120	2.000	English-Spanish-Abstract-Novel	poverty	ESAn_05	1984	6
271.120	2.000	Spanish-Spanish-Abstract-Novel	tama�o	SSAn_06	3984	97
275.120	2.000	English-Spanish-Abstract-Repeat	pobreza	ESAr_05	2984	6
278.120	2.000	English-English-Concrete-Repeat	bean	EECr_04	9984	80
288.120	2.000	Spanish-English-Concrete-Repeat	pot	SECr_05	4984	51
293.120	2.000	English-English-Concrete-Novel	molasses	EECn_05	3984	9
297.120	2.000	English-Spanish-Concrete-Novel	corridor	ESCn_04	4984	35
302.120	2.000	English-English-Concrete-Repeat	molasses	EECr_05	3984	9
306.120	2.000	Spanish-English-Concrete-Novel	naranja	SECn_06	5984	45
312.120	2.000	English-Spanish-Abstract-Novel	agreement	ESAn_06	4984	59
317.120	2.000	Spanish-Spanish-Concrete-Repeat	revista	SSCr_05	4984	57
322.120	2.000	Spanish-English-Abstract-Novel	desarollo	SEAn_05	6984	14
329.120	2.000	Spanish-Spanish-Concrete-Novel	cebolla	SSCn_06	2984	65
332.120	2.000	English-Spanish-Concrete-Repeat	pasillo	ESCr_04	3984	35
336.120	2.000	Spanish-English-Abstract-Repeat	development	SEAr_05	14984	14
351.120	2.000	Spanish-English-Concrete-Repeat	orange	SECr_06	1984	45
353.120	2.000	English-English-Concrete-Novel	umbrella	EECn_06	3984	38
357.120	2.000	English-Spanish-Concrete-Novel	cliff	ESCn_05	1984	22
359.120	2.000	Spanish-English-Abstract-Novel	elogio	SEAn_06	4984	37
364.120	2.000	English-English-Abstract-Repeat	embezzlement	EEAr_06	3984	99
368.120	2.000	Spanish-Spanish-Abstract-Repeat	tama�o	SSAr_06	2984	97
371.120	2.000	English-Spanish-Abstract-Repeat	acuerdo	ESAr_06	7984	59
379.120	2.000	English-Spanish-Concrete-Repeat	risco	ESCr_05	4984	22
384.120	2.000	English-Spanish-Concrete-Novel	cow	ESCn_06	6984	14
391.120	2.000	English-English-Concrete-Repeat	umbrella	EECr_06	2984	38
394.120	2.000	Spanish-Spanish-Concrete-Repeat	cebolla	SSCr_06	1984	65
396.120	2.000	Spanish-English-Abstract-Repeat	praise	SEAr_06	1984	37
398.120	2.000	English-Spanish-Concrete-Repeat	vaca	ESCr_06	1984	14
