0.302	401.300	322.299	3621.006
0.304	401.500	322.699	3619.004
0.306	401.600	323.099	3618.002
0.308	401.800	323.399	3617.002
0.310	402.000	323.500	3616.002
0.312	402.100	323.600	3616.000
0.314	402.200	323.800	3616.000
0.316	402.300	324.099	3616.000
0.318	402.200	324.300	3616.998
0.320	402.000	324.100	3617.000
0.322	401.800	323.801	3616.002
0.324	401.501	323.600	3615.002
0.326	401.300	323.400	3613.004
0.328	401.001	323.101	3611.004
0.330	400.701	322.701	3610.002
0.332	400.401	322.301	3609.002
0.334	400.200	322.001	3609.000
0.336	400.000	321.800	3608.002
0.338	399.900	321.800	3608.998
0.340	399.800	321.700	3609.000
0.342	399.900	321.700	3608.002
0.344	400.100	321.800	3605.007
0.346	400.399	322.000	3602.007
0.348	400.600	322.200	3600.005
0.350	400.800	322.400	3598.005
0.352	400.900	322.699	3596.005
0.354	401.000	322.999	3595.002
0.356	401.000	323.299	3595.998
0.358	401.000	323.699	3596.998
0.360	401.000	323.999	3597.998
0.362	400.800	324.299	3598.000
0.364	400.700	324.400	3598.997
0.366	400.600	324.500	3599.000
0.368	400.500	324.500	3598.003
0.370	400.400	324.500	3598.000
0.372	400.400	324.400	3597.003
0.374	400.300	324.300	3595.005
0.376	400.200	324.200	3593.005
0.378	400.100	324.100	3591.005
0.380	400.000	324.100	3590.003
0.382	399.900	324.100	3589.003
0.384	399.900	324.000	3588.003
0.386	399.800	324.000	3587.003
0.388	399.800	324.100	3587.000
0.390	399.800	324.299	3587.997
0.392	399.900	324.599	3587.003
0.394	399.900	324.899	3587.000
0.396	400.000	325.199	3584.008
0.398	400.100	325.499	3582.006
0.400	400.200	325.699	3579.008
0.402	400.300	325.501	3576.008
0.404	400.400	325.201	3573.008
0.406	400.400	324.701	3570.008
0.408	400.400	324.201	3568.006
0.410	400.400	323.701	3568.000
0.412	400.400	323.501	3567.003
0.414	400.500	323.400	3567.000
0.416	400.600	323.500	3567.000
0.418	400.600	323.699	3566.003
0.420	400.700	323.899	3564.006
0.422	400.800	324.099	3563.003
0.424	400.700	324.200	3562.003
0.426	400.600	324.100	3560.006
0.428	400.201	323.901	3559.003
0.430	399.702	323.800	3558.003
0.432	399.202	323.700	3557.003
0.434	398.801	323.600	3557.000
0.436	398.601	323.500	3556.003
0.438	398.301	323.600	3555.003
0.440	397.901	323.700	3554.003
0.442	397.900	323.800	3553.003
0.444	397.900	323.900	3552.003
0.446	397.800	324.000	3550.006
0.448	397.800	324.100	3547.009
0.450	397.900	324.100	3545.006
0.452	398.598	323.901	3541.013
0.454	399.298	323.402	3537.013
0.456	400.596	322.902	3533.013
0.458	401.896	322.402	3530.010
0.460	403.295	322.101	3528.007
0.462	404.795	321.901	3526.007
0.464	406.195	321.800	3524.007
0.466	406.898	321.900	3523.003
0.468	407.498	322.099	3523.000
0.470	407.799	322.100	3522.003
0.472	408.099	322.100	3521.003
0.474	408.598	322.000	3521.000
0.476	408.999	321.801	3520.003
0.478	409.399	321.800	3519.003
0.480	409.898	321.999	3518.003
0.482	410.398	322.199	3517.003
0.484	410.799	322.698	3516.003
0.486	410.999	323.198	3515.003
0.488	411.100	323.698	3515.000
0.490	411.100	324.198	3514.003
0.492	411.200	324.599	3513.003
0.494	411.300	324.799	3513.000
0.496	411.300	324.900	3512.004
0.498	411.400	325.000	3511.004
0.500	411.599	325.199	3511.000
0.502	411.899	325.300	3510.004
0.504	412.099	325.400	3509.004
0.506	412.299	325.500	3509.000
0.508	412.400	325.500	3509.000
0.510	412.400	325.400	3509.000
0.512	412.500	325.400	3509.000
0.514	412.400	325.300	3508.004
0.516	412.201	325.200	3505.011
0.518	412.001	325.200	3502.011
0.520	411.801	325.300	3498.015
0.522	411.601	325.400	3495.011
0.524	411.401	325.599	3492.011
0.526	411.300	325.799	3489.011
0.528	411.101	325.999	3486.011
0.530	411.000	326.100	3486.000
0.532	410.900	326.000	3484.008
0.534	410.800	325.303	3481.011
0.536	410.700	324.802	3477.015
0.538	410.700	324.302	3474.012
0.540	410.501	324.300	3471.012
0.542	410.201	324.300	3470.004
0.544	409.802	324.499	3468.008
0.546	409.601	324.699	3468.000
0.548	409.202	325.298	3468.996
0.550	408.901	325.798	3470.992
0.552	408.601	326.198	3471.996
0.554	408.600	326.100	3472.000
0.556	408.899	326.000	3471.004
0.558	409.099	325.801	3470.004
0.560	409.200	325.800	3468.008
0.562	409.300	325.900	3467.004
0.564	409.499	326.099	3465.008
0.566	409.600	326.399	3464.004
0.568	409.401	326.798	3463.004
0.570	409.300	327.198	3463.996
0.572	409.300	327.499	3464.000
0.574	409.698	327.799	3464.996
0.576	410.198	327.999	3465.000
0.578	410.598	328.000	3465.000
0.580	411.098	327.900	3465.000
0.582	411.598	327.800	3465.000
0.584	411.998	327.800	3465.000
0.586	412.398	327.800	3464.004
0.588	412.699	327.800	3464.000
0.590	412.899	327.700	3463.004
0.592	413.000	327.800	3460.013
0.594	413.100	327.800	3457.013
0.596	413.299	327.800	3454.013
0.598	413.300	327.601	3451.013
0.600	413.400	327.401	3445.026
0.602	413.201	327.201	3440.022
0.604	413.001	327.001	3434.026
0.606	412.900	326.900	3431.013
0.608	412.701	326.800	3428.013
0.610	412.501	326.700	3427.004
0.612	412.400	326.700	3426.004
0.614	412.201	326.700	3426.996
0.616	412.100	326.800	3427.996
0.618	412.100	326.900	3428.996
0.620	412.000	326.900	3429.000
0.622	411.900	326.900	3427.009
0.624	411.800	326.800	3425.009
0.626	411.501	326.700	3424.005
0.628	411.301	326.302	3423.005
0.630	411.001	326.101	3423.000
0.632	410.602	325.702	3423.000
0.634	410.102	325.003	3423.000
0.636	409.503	324.303	3422.005
0.638	409.102	323.703	3421.005
0.640	408.801	323.202	3420.005
0.642	408.501	322.802	3419.005
0.644	408.301	322.402	3418.005
0.646	408.400	322.101	3417.005
0.648	408.500	322.100	3416.005
0.650	408.600	322.200	3416.995
0.652	408.700	322.399	3418.991
0.654	408.899	322.599	3419.995
0.656	409.000	322.899	3420.995
0.658	409.000	323.298	3421.995
0.660	409.000	323.698	3422.995
0.662	409.000	323.999	3423.000
0.664	409.000	324.100	3423.995
0.666	408.900	324.299	3424.000
0.668	408.900	324.499	3422.010
0.670	409.000	324.500	3421.005
0.672	408.900	324.500	3419.010
0.674	408.900	324.600	3417.010
0.676	408.900	324.799	3416.005
0.678	408.900	324.900	3414.010
0.680	408.900	324.800	3413.005
0.682	408.900	324.501	3413.000
0.684	408.900	324.201	3413.000
0.686	408.801	323.902	3413.995
0.688	408.800	323.502	3414.000
0.690	408.701	323.102	3414.000
0.692	408.700	322.702	3414.000
0.694	408.601	322.501	3414.000
0.696	408.501	322.599	3413.005
0.698	408.401	322.699	3412.005
0.700	408.301	322.700	3410.010
0.702	408.201	322.203	3408.010
0.704	408.001	321.603	3406.010
0.706	408.099	321.103	3404.010
0.708	408.199	320.702	3402.010
0.710	408.399	320.302	3401.005
0.712	408.499	320.002	3400.005
0.714	408.699	319.702	3399.005
0.716	408.899	319.700	3399.000
0.718	409.099	319.799	3399.995
0.720	409.100	319.899	3400.000
0.722	409.100	319.900	3400.995
0.724	409.100	319.900	3401.000
0.726	409.001	319.801	3401.000
0.728	409.099	319.800	3400.005
0.730	409.001	319.701	3400.000
0.732	409.000	319.501	3400.000
0.734	408.901	319.301	3400.000
0.736	408.801	319.101	3400.000
0.738	408.800	319.001	3400.000
0.740	408.800	318.801	3400.000
0.742	408.899	318.701	3399.005
0.744	409.099	318.899	3399.000
0.746	409.299	319.099	3398.005
0.748	409.399	319.199	3396.011
0.750	409.599	319.200	3395.005
0.752	409.799	319.299	3393.011
0.754	409.999	319.499	3392.006
0.756	410.199	319.898	3390.011
0.758	410.399	320.099	3389.006
0.760	410.499	320.199	3388.006
0.762	410.599	320.399	3388.000
0.764	410.600	320.599	3388.000
0.766	410.501	320.998	3388.000
0.768	410.301	321.298	3389.989
0.770	410.201	321.499	3391.989
0.772	410.001	321.699	3393.989
0.774	409.901	321.799	3390.023
0.776	409.900	321.502	3387.017
0.778	409.900	321.202	3384.017
0.780	409.900	320.703	3382.011
0.782	409.900	320.700	3380.011
0.784	409.801	320.799	3379.006
0.786	409.800	321.098	3377.012
0.788	409.800	321.398	3379.983
0.790	409.800	321.997	3381.988
0.792	409.800	322.497	3382.994
0.794	409.701	322.699	3383.000
0.796	409.700	322.203	3381.012
0.798	409.700	321.604	3378.018
0.800	409.799	321.202	3375.018
0.802	409.800	320.802	3373.012
0.804	409.899	320.601	3372.006
0.806	409.900	320.600	3371.006
0.808	409.999	320.998	3371.000
0.810	410.000	321.398	3371.000
0.812	410.099	321.599	3371.000
0.814	410.100	321.600	3371.994
0.816	410.100	321.501	3372.994
0.818	410.001	321.401	3373.000
0.820	409.702	321.102	3373.000
0.822	409.501	320.702	3372.006
0.824	409.301	320.402	3371.006
0.826	409.101	320.201	3371.000
0.828	408.702	320.299	3369.012
0.830	408.302	320.399	3368.006
0.832	408.002	320.400	3367.006
0.834	407.901	320.599	3367.000
0.836	407.999	320.898	3366.006
0.838	408.099	321.099	3365.006
0.840	408.299	321.299	3365.000
0.842	408.598	321.300	3364.006
0.844	408.898	321.399	3363.006
0.846	409.198	321.599	3363.000
0.848	409.597	321.699	3363.000
0.850	409.699	321.700	3363.000
0.852	409.799	321.601	3363.000
0.854	409.899	321.600	3363.994
0.856	409.900	321.600	3364.000
0.858	409.900	321.699	3364.000
0.860	409.801	321.601	3364.000
0.862	409.701	321.501	3364.000
0.864	409.501	321.401	3363.006
0.866	409.401	321.400	3361.013
0.868	409.301	321.400	3359.013
0.870	409.300	321.499	3358.006
0.872	409.201	321.599	3358.994
0.874	409.299	321.799	3359.000
0.876	409.399	322.098	3359.000
0.878	409.499	322.398	3360.987
0.880	409.599	322.698	3361.993
0.882	409.699	322.899	3363.987
0.884	409.700	322.900	3364.000
0.886	409.700	322.701	3364.000
0.888	409.700	322.402	3364.000
0.890	409.799	322.201	3364.000
0.892	409.800	322.101	3363.007
0.894	409.800	322.001	3361.013
0.896	409.800	321.901	3359.013
0.898	409.701	321.900	3357.013
0.900	409.601	321.701	3355.013
0.902	409.501	321.402	3353.013
0.904	409.301	320.605	3351.013
0.906	409.201	319.805	3349.013
0.908	409.101	319.204	3349.000
0.910	409.001	318.604	3349.000
0.912	409.000	318.103	3349.000
0.914	409.000	317.802	3348.007
0.916	409.000	317.701	3348.000
0.918	409.000	318.197	3348.000
0.920	409.099	318.995	3348.993
0.922	409.100	319.795	3349.993
0.924	409.001	320.495	3350.993
0.926	409.000	321.195	3351.993
0.928	408.901	321.796	3352.993
0.930	408.701	322.197	3354.986
0.932	408.601	322.299	3356.986
0.934	408.401	322.201	3358.986
0.936	408.102	321.902	3359.993
0.938	407.901	321.701	3360.993
0.940	407.801	321.402	3361.000
0.942	407.800	321.301	3361.000
0.944	407.899	321.300	3361.000
0.946	407.999	321.300	3360.007
0.948	408.199	321.101	3359.007
0.950	408.399	321.100	3358.007
0.952	408.599	321.100	3358.000
0.954	408.699	321.100	3357.007
0.956	408.700	321.001	3357.000
0.958	408.601	320.801	3356.007
0.960	408.501	320.701	3355.007
0.962	408.401	320.601	3355.000
0.964	408.301	320.302	3355.000
0.966	408.101	320.002	3355.000
0.968	408.001	319.801	3355.000
0.970	408.000	319.701	3355.993
0.972	408.000	319.700	3356.000
0.974	408.000	319.700	3355.007
0.976	408.000	319.799	3354.007
0.978	408.099	319.899	3351.022
0.980	408.199	320.099	3349.015
0.982	408.200	320.199	3346.022
0.984	408.299	320.101	3344.015
0.986	408.300	320.001	3341.022
0.988	408.300	319.702	3339.015
0.990	408.300	319.501	3338.007
0.992	408.201	319.301	3338.000
0.994	408.101	319.101	3338.993
0.996	408.001	319.299	3339.000
0.998	407.801	319.499	3339.993
1.000	407.701	319.699	3341.985
1.002	407.799	319.998	3343.985
1.004	407.899	320.199	3344.993
1.006	408.099	320.299	3345.993
1.008	408.199	320.499	3346.993
1.010	408.299	320.202	3347.992
1.012	408.399	319.902	3348.000
1.014	408.400	319.503	3347.008
1.016	408.102	319.103	3342.038
1.018	407.703	319.001	3338.030
1.020	407.303	318.702	3334.030
1.022	407.002	318.402	3329.038
1.024	406.802	318.202	3324.038
1.026	406.602	318.101	3320.031
1.028	406.699	318.199	3318.015
1.030	406.998	318.398	3318.000
1.032	407.298	318.698	3319.985
1.034	407.598	319.097	3321.985
1.036	407.997	319.596	3324.977
1.038	408.298	319.898	3326.985
1.040	408.498	320.297	3328.985
1.042	408.599	320.796	3329.992
1.044	408.600	321.197	3330.992
1.046	408.600	321.597	3330.008
1.048	408.402	321.997	3328.016
1.050	408.301	322.397	3326.016
1.052	408.102	322.598	3325.008
1.054	407.902	322.798	3323.016
1.056	407.702	322.899	3321.016
1.058	407.601	323.098	3319.016
1.060	407.600	323.100	3318.008
1.062	407.600	323.298	3318.000
1.064	407.600	323.598	3318.000
1.066	407.699	323.798	3318.000
1.068	407.799	324.098	3318.992
1.070	407.800	324.398	3319.000
1.072	407.502	324.301	3318.008
1.074	407.202	324.201	3318.000
1.076	406.803	324.002	3317.008
1.078	406.106	322.810	3315.016
1.080	405.505	321.213	3312.024
1.082	404.806	319.613	3309.024
1.084	404.205	318.013	3306.024
1.086	403.902	316.711	3304.016
1.088	403.602	315.113	3302.016
1.090	403.402	313.116	3300.016
1.092	403.797	311.910	3298.016
1.094	404.197	311.107	3298.000
1.096	404.498	310.207	3297.008
1.098	404.897	309.407	3296.008
1.100	405.594	308.706	3295.008
1.102	406.294	308.402	3295.000
1.104	406.895	308.400	3294.008
1.106	407.198	308.797	3293.008
1.108	407.398	309.296	3293.000
1.110	407.400	309.697	3292.008
1.112	407.400	309.799	3291.008
1.114	406.904	309.899	3290.008
1.116	406.404	309.801	3288.017
1.118	405.904	309.701	3285.025
1.120	405.404	309.105	3283.017
1.122	405.003	308.604	3281.017
1.124	404.802	308.203	3279.017
1.126	404.602	308.002	3279.000
1.128	404.600	307.901	3278.008
1.130	404.699	308.197	3278.992
1.132	404.997	308.597	3281.975
1.134	405.397	308.897	3284.975
1.136	405.797	309.197	3286.983
1.138	406.197	309.597	3288.983
1.140	406.597	309.997	3289.991
1.142	406.897	310.297	3289.009
1.144	407.098	310.498	3288.009
1.146	407.199	310.897	3284.034
1.148	407.101	311.197	3282.017
1.150	407.100	311.795	3279.026
1.152	407.001	312.097	3278.009
1.154	406.802	312.397	3277.009
1.156	406.602	312.103	3279.974
1.158	406.402	311.803	3281.983
1.160	406.202	311.403	3283.983
1.162	406.002	311.003	3285.983
1.164	405.802	310.603	3288.974
1.166	405.701	310.402	3290.983
1.168	405.601	310.400	3291.991
1.170	405.600	310.697	3292.000
1.172	405.600	310.997	3292.991
1.174	405.600	311.297	3293.000
1.176	405.600	311.498	3293.000
1.178	405.600	311.599	3293.000
1.180	405.501	311.600	3292.009
1.182	405.401	311.600	3290.018
1.184	405.301	311.600	3289.009
1.186	405.102	311.501	3286.027
1.188	405.001	311.302	3284.018
1.190	404.901	311.102	3281.027
1.192	404.900	311.001	3279.018
1.194	404.900	310.901	3278.009
1.196	404.900	310.801	3277.009
1.198	404.900	310.800	3277.000
1.200	404.999	310.701	3277.991
1.202	405.000	310.898	3278.000
1.204	405.000	310.999	3278.000
1.206	405.000	311.198	3278.000
1.208	404.901	311.398	3277.009
1.210	404.801	311.697	3277.000
1.212	404.800	311.898	3276.009
1.214	404.800	312.098	3276.991
1.216	404.800	312.001	3277.000
1.218	404.800	311.901	3277.000
1.220	404.899	311.801	3278.982
1.222	405.197	311.701	3279.991
1.224	405.398	311.502	3282.973
1.226	405.895	311.599	3284.982
1.228	406.296	311.699	3285.991
1.230	406.696	311.799	3286.991
1.232	406.997	311.998	3287.991
1.234	407.297	312.198	3289.982
1.236	407.399	312.398	3290.991
1.238	407.301	312.598	3291.000
1.240	407.003	312.402	3291.991
1.242	406.604	312.103	3292.000
1.244	406.204	311.506	3292.000
1.246	405.804	310.807	3291.009
1.248	405.503	310.206	3290.009
1.250	405.203	309.606	3286.037
1.252	405.398	309.402	3282.038
1.254	405.895	309.400	3277.047
1.256	406.494	309.499	3274.028
1.258	406.995	309.995	3270.038
1.260	407.396	310.495	3266.038
1.262	407.895	310.995	3263.028
1.264	408.395	311.396	3263.000
1.266	408.598	311.499	3263.000
1.268	408.501	311.500	3263.000
1.270	408.401	311.500	3263.000
1.272	408.202	311.500	3263.990
1.274	408.101	311.500	3264.990
1.276	408.100	311.500	3265.990
1.278	408.001	311.401	3266.000
1.280	407.901	311.202	3266.000
1.282	407.801	311.002	3264.019
1.284	407.701	310.703	3261.029
1.286	407.700	310.601	3258.029
1.288	407.700	310.402	3256.019
1.290	407.601	310.202	3253.029
1.292	407.600	310.002	3250.029
1.294	407.600	310.000	3248.019
1.296	407.600	309.901	3247.010
1.298	407.600	309.801	3246.010
1.300	407.600	309.701	3246.000
1.302	407.699	309.601	3246.000
1.304	407.700	309.402	3245.010
1.306	407.700	309.301	3245.000
1.308	407.403	309.300	3244.010
1.310	407.301	309.597	3244.990
1.312	407.300	309.798	3245.000
1.314	407.300	310.097	3245.990
1.316	407.102	310.199	3246.000
1.318	406.902	310.299	3246.990
1.320	406.702	310.399	3247.990
1.322	406.898	310.499	3248.000
1.324	406.999	310.896	3248.000
1.326	407.000	311.296	3248.000
1.328	407.099	311.696	3247.010
1.330	407.298	312.096	3246.010
1.332	407.597	312.595	3245.010
1.334	407.897	312.996	3244.010
1.336	408.197	313.297	3243.010
1.338	408.497	313.300	3243.000
1.340	408.599	313.102	3242.010
1.342	408.600	312.308	3242.000
1.344	408.402	311.706	3242.990
1.346	408.202	311.007	3243.000
1.348	408.002	310.208	3243.000
1.350	407.901	309.408	3243.000
1.352	407.702	308.707	3242.010
1.354	407.502	308.106	3241.010
1.356	407.302	307.704	3241.000
1.358	407.102	307.205	3240.010
1.360	407.001	306.804	3240.000
1.362	406.901	306.602	3240.990
1.364	406.801	306.501	3241.000
1.366	406.899	306.698	3242.979
1.368	407.098	306.799	3243.000
1.370	407.199	306.998	3243.000
1.372	407.200	306.802	3243.000
1.374	407.299	306.701	3242.010
1.376	407.399	306.601	3241.010
1.378	407.400	306.501	3240.010
1.380	407.301	306.104	3239.010
1.382	407.201	305.704	3237.021
1.384	407.101	305.304	3236.010
1.386	407.100	305.300	3235.010
1.388	407.100	305.399	3234.010
1.390	407.001	305.202	3232.021
1.392	406.901	305.101	3230.021
1.394	406.999	305.100	3228.021
1.396	407.297	305.199	3227.010
1.398	407.696	305.200	3225.021
1.400	408.096	305.398	3224.011
1.402	408.595	305.400	3223.011
1.404	408.996	305.697	3223.000
1.406	409.297	305.898	3223.000
1.408	409.498	305.999	3223.000
1.410	409.401	306.099	3223.000
1.412	409.301	306.100	3222.011
1.414	409.201	306.100	3219.032
1.416	409.101	306.100	3215.043
1.418	409.100	306.001	3212.032
1.420	409.001	305.901	3209.032
1.422	408.901	305.801	3206.032
1.424	408.801	305.701	3204.021
1.426	408.602	305.502	3203.011
1.428	408.402	305.401	3203.000
1.430	408.301	305.301	3203.989
1.432	408.201	305.399	3204.989
1.434	408.200	305.796	3205.000
1.436	408.299	306.196	3204.011
1.438	408.498	306.596	3203.011
1.440	408.797	306.996	3203.000
1.442	409.097	307.396	3201.022
1.444	409.298	307.499	3200.011
1.446	409.399	307.599	3199.011
1.448	409.598	307.501	3197.022
1.450	409.600	307.599	3196.011
1.452	409.600	307.699	3195.011
1.454	409.303	307.799	3194.011
1.456	409.102	307.899	3194.000
1.458	408.902	308.098	3194.989
1.460	408.999	308.199	3195.989
1.462	409.000	308.299	3196.989
1.464	409.099	308.201	3198.978
1.466	409.199	308.002	3199.989
1.468	409.497	307.802	3200.989
1.470	409.698	307.701	3201.989
1.472	409.700	307.502	3202.000
1.474	409.502	307.401	3202.989
1.476	409.302	307.103	3203.000
1.478	409.003	306.902	3203.000
1.480	408.802	306.603	3203.000
1.482	408.503	306.402	3203.000
1.484	408.302	306.202	3202.011
1.486	408.102	306.002	3201.011
1.488	408.001	305.901	3199.022
1.490	407.802	305.801	3197.022
1.492	407.602	305.306	3195.022
1.494	407.402	304.905	3192.034
1.496	407.301	304.505	3190.023
1.498	407.300	304.105	3189.011
1.500	407.300	303.803	3188.011
1.502	407.399	303.602	3188.000
1.504	407.697	303.501	3188.000
1.506	407.898	303.698	3188.989
1.508	408.197	303.997	3190.977
1.510	408.398	304.297	3191.989
1.512	408.795	304.695	3192.989
1.514	409.097	304.898	3193.000
1.516	409.199	305.098	3192.011
1.518	409.398	305.298	3192.000
1.520	409.598	305.597	3192.000
1.522	409.699	305.995	3190.023
1.524	409.898	306.297	3189.011
1.526	409.702	306.597	3188.012
1.528	409.601	306.995	3188.000
1.530	409.699	307.395	3187.012
1.532	409.502	307.894	3187.000
1.534	409.302	308.098	3186.012
1.536	409.201	308.199	3185.012
1.538	409.101	308.002	3184.012
1.540	409.001	307.703	3184.000
1.542	408.901	307.305	3184.000
1.544	408.900	306.905	3183.012
1.546	408.900	306.603	3182.012
1.548	408.999	306.402	3178.047
1.550	409.099	306.202	3175.035
1.552	409.100	306.299	3172.035
1.554	409.100	306.399	3169.035
1.556	409.100	306.499	3166.035
1.558	409.100	306.698	3165.012
1.560	409.100	307.095	3165.000
1.562	409.100	307.396	3166.976
1.564	409.100	307.795	3168.976
1.566	409.199	307.899	3170.976
1.568	409.200	307.999	3172.976
1.570	409.496	308.198	3174.976
1.572	409.796	308.595	3175.000
1.574	410.195	308.699	3175.000
1.576	410.595	308.799	3173.024
1.578	410.995	308.998	3172.012
1.580	411.395	309.198	3169.036
1.582	411.696	309.398	3167.024
1.584	411.700	309.400	3165.024
1.586	411.700	309.202	3163.024
1.588	411.601	308.904	3160.036
1.590	411.501	309.098	3160.000
1.592	411.401	309.199	3159.012
1.594	411.301	309.299	3158.012
1.596	411.201	309.399	3157.012
1.598	411.101	309.499	3157.000
1.600	411.001	309.599	3156.012
1.602	411.000	309.600	3156.000
1.604	410.802	309.205	3155.012
1.606	410.701	308.706	3155.000
1.608	410.502	308.404	3154.012
1.610	410.302	308.005	3154.000
1.612	410.201	307.605	3154.000
1.614	410.002	307.106	3153.012
1.616	409.802	306.606	3152.012
1.618	409.602	306.304	3151.012
1.620	409.501	306.201	3150.012
1.622	409.302	306.200	3149.012
1.624	409.102	306.496	3149.000
1.626	409.001	306.994	3149.988
1.628	409.000	307.691	3150.000
1.630	409.099	308.391	3150.988
1.632	409.298	308.993	3151.000
1.634	409.399	309.296	3151.988
1.636	409.598	309.498	3152.000
1.638	409.798	309.698	3151.012
1.640	409.998	309.601	3151.000
1.642	410.099	309.501	3150.012
1.644	410.001	309.302	3149.012
1.646	409.901	308.806	3148.012
