onset	duration	trial_type
1.500	2.000	Reapp_Neg_Cue
3.497	4.000	Reapp_Neg_Ant
7.507	2.100	Reapp_Neg_Rating
16.600	2.000	Reapp_Neg_Cue
18.597	4.000	Reapp_Neg_Ant
22.590	8.000	Reapp_Neg_Stim
34.603	2.100	Reapp_Neg_Rating
43.713	2.000	Look_Neutral_Cue
45.710	4.000	Look_Neutral_Ant
49.703	8.000	Look_Neutral_Stim
63.712	2.100	Look_Neutral_Rating
70.826	2.000	Look_Neg_Cue
72.823	4.000	Look_Neg_Ant
76.833	2.100	Look_Neg_Rating
78.846	2.000	Look_Neg_Cue
80.859	8.000	Look_Neg_Stim
93.845	2.100	Look_Neg_Rating
99.952	2.000	Look_Neutral_Cue
101.949	4.000	Look_Neutral_Ant
105.976	2.100	Look_Neutral_Rating
112.083	2.000	Reapp_Neg_Cue
114.096	8.000	Reapp_Neg_Stim
126.076	2.100	Reapp_Neg_Rating
133.189	2.000	Look_Neg_Cue
135.186	4.000	Look_Neg_Ant
139.179	8.000	Look_Neg_Stim
152.182	2.100	Look_Neg_Rating
158.289	2.000	Reapp_Neg_Cue
160.286	8.000	Reapp_Neg_Stim
174.295	2.100	Reapp_Neg_Rating
180.402	2.000	Look_Neutral_Cue
182.399	8.000	Look_Neutral_Stim
197.398	2.100	Look_Neutral_Rating
205.502	2.000	Look_Neutral_Cue
207.498	4.000	Look_Neutral_Ant
218.505	2.100	Look_Neutral_Rating
227.615	2.000	Look_Neg_Cue
229.612	4.000	Look_Neg_Ant
233.605	8.000	Look_Neg_Stim
241.625	2.100	Look_Neg_Rating
247.732	2.000	Look_Neutral_Cue
249.728	4.000	Look_Neutral_Ant
253.738	8.000	Look_Neutral_Stim
266.724	2.100	Look_Neutral_Rating
275.835	2.000	Reapp_Neg_Cue
277.831	4.000	Reapp_Neg_Ant
288.837	2.100	Reapp_Neg_Rating
294.945	2.000	Look_Neg_Cue
296.941	4.000	Look_Neg_Ant
300.968	2.100	Look_Neg_Rating
310.078	2.000	Look_Neg_Cue
312.075	8.000	Look_Neg_Stim
327.074	2.100	Look_Neg_Rating
335.178	2.000	Look_Neutral_Cue
337.174	8.000	Look_Neutral_Stim
351.184	2.100	Look_Neutral_Rating
358.298	2.000	Reapp_Neg_Cue
360.294	4.000	Reapp_Neg_Ant
364.287	8.000	Reapp_Neg_Stim
372.307	2.100	Reapp_Neg_Rating
