onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	response_time	Correct	Feedback
0.278	2.000	feedback	-1.280	1	1	11	L	2.737	0	R
4.617	2.000	feedback	-1.280	2	1	8	-	0.000	-1	R
9.107	2.000	feedback	-1.280	3	1	6	R	2.279	0	L
13.610	2.000	feedback	-1.280	4	1	6	-	0.000	-1	L
18.105	2.000	feedback	0.720	5	1	10	L	2.746	1	L
22.698	n/a	n/a	n/a	6	1	0	R	2.175	-	-
27.178	n/a	n/a	n/a	7	1	0	R	0.711	-	-
31.668	n/a	n/a	n/a	8	1	0	R	1.102	-	-
36.108	2.000	feedback	-1.280	9	1	6	R	1.728	0	L
40.610	2.000	feedback	-1.280	10	1	6	-	0.000	-1	R
45.120	2.000	feedback	-1.280	11	1	5	L	1.103	0	R
49.695	2.000	feedback	0.720	12	1	13	R	2.305	0	R
54.108	2.000	feedback	-1.280	13	1	10	R	1.757	0	L
58.673	n/a	n/a	n/a	14	1	0	R	1.051	-	-
63.168	n/a	n/a	n/a	15	1	0	R	0.660	-	-
67.674	n/a	n/a	n/a	16	1	0	R	0.562	-	-
72.107	2.000	feedback	0.720	17	1	10	L	1.297	1	L
76.691	2.000	feedback	0.720	18	1	11	R	0.930	1	R
81.115	2.000	feedback	0.720	19	1	8	R	1.522	1	R
85.584	2.000	feedback	-1.280	20	1	4	L	1.468	1	R
90.118	2.000	feedback	0.720	21	1	5	R	1.622	1	R
94.674	n/a	n/a	n/a	22	1	0	R	0.835	-	-
99.173	n/a	n/a	n/a	23	1	0	R	0.656	-	-
103.667	n/a	n/a	n/a	24	1	0	R	0.430	-	-
108.093	2.000	feedback	-1.280	25	1	2	R	1.408	1	L
112.616	2.000	feedback	0.720	26	1	5	R	1.254	1	R
117.117	2.000	feedback	-1.280	27	1	8	R	1.129	1	L
121.610	2.000	feedback	0.720	28	1	6	L	1.348	1	L
126.087	2.000	feedback	-1.280	29	1	1	L	1.989	0	R
130.672	n/a	n/a	n/a	30	1	0	R	0.911	-	-
135.174	n/a	n/a	n/a	31	1	0	R	0.568	-	-
139.674	n/a	n/a	n/a	32	1	0	R	0.573	-	-
144.093	2.000	feedback	0.720	33	1	2	R	1.425	1	R
148.615	2.000	feedback	0.720	34	1	8	R	0.904	1	R
153.110	2.000	feedback	0.720	35	1	6	L	0.799	1	L
157.585	2.000	feedback	0.720	36	1	3	L	1.341	1	L
162.087	2.000	feedback	-1.280	37	1	1	L	1.325	0	R
166.674	n/a	n/a	n/a	38	1	0	R	0.862	-	-
171.173	n/a	n/a	n/a	39	1	0	R	0.483	-	-
175.674	n/a	n/a	n/a	40	1	0	R	0.575	-	-
180.084	2.000	feedback	0.720	41	1	4	L	1.756	1	L
184.690	2.000	feedback	0.720	42	1	11	R	0.962	1	R
189.107	2.000	feedback	-1.280	43	1	10	R	1.663	0	L
193.615	2.000	feedback	0.720	44	1	8	R	0.692	1	R
198.191	2.000	feedback	-1.280	45	1	11	R	1.316	1	L
202.672	n/a	n/a	n/a	46	1	0	R	0.473	-	-
207.173	n/a	n/a	n/a	47	1	0	R	0.693	-	-
211.674	n/a	n/a	n/a	48	1	0	R	0.649	-	-
216.087	2.000	feedback	0.720	49	1	1	L	2.124	0	L
220.611	2.000	feedback	0.720	50	1	6	L	1.230	1	L
225.116	2.000	feedback	0.720	51	1	8	R	0.694	1	R
229.611	2.000	feedback	0.720	52	1	6	L	0.903	1	L
234.104	2.000	feedback	0.720	53	1	10	L	1.159	1	L
238.683	n/a	n/a	n/a	54	1	0	R	0.601	-	-
243.167	n/a	n/a	n/a	55	1	0	R	0.389	-	-
247.673	n/a	n/a	n/a	56	1	0	R	0.411	-	-
252.082	2.000	feedback	0.720	57	1	3	L	1.044	1	L
256.688	2.000	feedback	0.720	58	1	11	R	0.803	1	R
261.109	2.000	feedback	0.720	59	1	10	L	1.038	1	L
265.609	2.000	feedback	0.720	60	1	10	L	1.244	1	L
270.087	2.000	feedback	-1.280	61	1	1	L	1.267	0	R
274.670	n/a	n/a	n/a	62	1	0	R	0.736	-	-
279.171	n/a	n/a	n/a	63	1	0	R	0.370	-	-
283.672	n/a	n/a	n/a	64	1	0	R	0.729	-	-
288.108	2.000	feedback	0.720	65	1	10	L	2.371	1	L
292.582	2.000	feedback	-1.280	66	1	4	L	1.514	1	R
297.108	2.000	feedback	0.720	67	1	6	L	1.340	1	L
301.702	2.000	feedback	0.720	68	1	11	R	0.855	1	R
306.092	2.000	feedback	0.720	69	1	2	R	1.058	1	R
310.667	n/a	n/a	n/a	70	1	0	R	0.956	-	-
315.172	n/a	n/a	n/a	71	1	0	R	0.483	-	-
319.673	n/a	n/a	n/a	72	1	0	R	0.454	-	-
324.116	2.000	feedback	0.720	73	1	8	R	0.883	1	R
328.690	2.000	feedback	0.720	74	1	14	R	0.823	1	R
333.106	2.000	feedback	0.720	75	1	10	L	1.361	1	L
337.587	2.000	feedback	0.720	76	1	4	L	1.029	1	L
342.085	2.000	feedback	-1.280	77	1	3	L	1.012	1	R
346.671	n/a	n/a	n/a	78	1	0	R	0.842	-	-
351.179	n/a	n/a	n/a	79	1	0	R	0.406	-	-
355.674	n/a	n/a	n/a	80	1	0	R	0.399	-	-
