onset	duration	trial_type
0.192	4.000	single-task classification
4.817	4.000	single-task classification
9.501	4.000	single-task classification
14.096	4.000	single-task classification
18.813	4.000	single-task classification
23.313	2.000	single-task probe
41.103	4.000	single-task classification
45.699	4.000	single-task classification
50.300	4.000	single-task classification
54.905	4.000	single-task classification
59.498	4.000	single-task classification
63.998	2.000	single-task probe
81.747	4.000	single-task classification
86.343	4.000	single-task classification
90.941	4.000	single-task classification
95.649	4.000	single-task classification
100.245	4.000	single-task classification
104.745	2.000	single-task probe
122.564	4.000	single-task classification
127.159	4.000	single-task classification
131.809	4.000	single-task classification
136.464	4.000	single-task classification
141.174	4.000	single-task classification
145.674	2.000	single-task probe
163.426	4.000	single-task classification
168.074	4.000	single-task classification
172.674	4.000	single-task classification
177.322	4.000	single-task classification
181.974	4.000	single-task classification
186.474	2.000	single-task probe
204.245	4.000	single-task classification
208.898	4.000	single-task classification
213.491	4.000	single-task classification
218.143	4.000	single-task classification
222.792	4.000	single-task classification
227.292	2.000	single-task probe
245.079	4.000	single-task classification
249.726	4.000	single-task classification
254.379	4.000	single-task classification
259.081	4.000	single-task classification
263.676	4.000	single-task classification
268.176	2.000	single-task probe
285.993	4.000	single-task classification
290.589	4.000	single-task classification
295.184	4.000	single-task classification
299.836	4.000	single-task classification
304.429	4.000	single-task classification
308.929	2.000	single-task probe
326.742	4.000	single-task classification
331.392	4.000	single-task classification
336.101	4.000	single-task classification
340.694	4.000	single-task classification
345.348	4.000	single-task classification
349.848	2.000	single-task probe
367.636	4.000	single-task classification
372.345	4.000	single-task classification
376.940	4.000	single-task classification
381.535	4.000	single-task classification
386.183	4.000	single-task classification
390.683	2.000	single-task probe
