onset	duration	trial_type
0.279	4.000	dual-task classification
4.944	4.000	dual-task classification
9.661	4.000	dual-task classification
14.257	4.000	dual-task classification
18.910	4.000	dual-task classification
23.410	2.000	dual-task probe
41.145	4.000	dual-task classification
45.802	4.000	dual-task classification
50.397	4.000	dual-task classification
55.050	4.000	dual-task classification
59.644	4.000	dual-task classification
64.144	2.000	dual-task probe
81.990	4.000	dual-task classification
86.588	4.000	dual-task classification
91.248	4.000	dual-task classification
95.896	4.000	dual-task classification
100.493	4.000	dual-task classification
104.993	2.000	dual-task probe
122.812	4.000	dual-task classification
127.408	4.000	dual-task classification
132.113	4.000	dual-task classification
136.715	4.000	dual-task classification
141.372	4.000	dual-task classification
145.872	2.000	dual-task probe
163.727	4.000	dual-task classification
168.328	4.000	dual-task classification
172.977	4.000	dual-task classification
177.571	4.000	dual-task classification
182.167	4.000	dual-task classification
186.667	2.000	dual-task probe
204.485	4.000	dual-task classification
209.089	4.000	dual-task classification
213.682	4.000	dual-task classification
218.277	4.000	dual-task classification
222.877	4.000	dual-task classification
227.377	2.000	dual-task probe
245.158	4.000	dual-task classification
249.808	4.000	dual-task classification
254.404	4.000	dual-task classification
258.998	4.000	dual-task classification
263.650	4.000	dual-task classification
268.150	2.000	dual-task probe
285.868	4.000	dual-task classification
290.520	4.000	dual-task classification
295.229	4.000	dual-task classification
299.825	4.000	dual-task classification
304.475	4.000	dual-task classification
308.975	2.000	dual-task probe
326.780	4.000	dual-task classification
331.435	4.000	dual-task classification
336.143	4.000	dual-task classification
340.848	4.000	dual-task classification
345.451	4.000	dual-task classification
349.951	2.000	dual-task probe
367.752	4.000	dual-task classification
372.459	4.000	dual-task classification
377.055	4.000	dual-task classification
381.705	4.000	dual-task classification
386.353	4.000	dual-task classification
390.853	2.000	dual-task probe
