onset	duration	trial_type
0.171	2.500	correct classification of dual-task items
3.450	2.500	junk single-task items
7.438	2.500	correct classification of single-task items
11.671	2.500	correct classification of single-task items
16.864	2.500	correct classification of dual-task items
19.939	2.500	correct classification of dual-task items
25.257	2.500	correct classification of dual-task items
28.382	2.500	junk dual-task items
33.639	2.500	correct classification of single-task items
37.700	2.500	junk single-task items
41.848	2.500	correct classification of single-task items
46.405	2.500	correct classification of dual-task items
53.472	2.500	correct classification of dual-task items
57.828	2.500	correct classification of dual-task items
61.757	2.500	correct classification of dual-task items
68.549	2.500	correct classification of single-task items
71.689	2.500	junk single-task items
74.820	2.500	correct classification of single-task items
78.714	2.500	junk dual-task items
82.083	2.500	correct classification of dual-task items
86.007	2.500	junk single-task items
90.972	2.500	correct classification of single-task items
95.083	2.500	correct classification of dual-task items
99.257	2.500	junk dual-task items
102.507	2.500	correct classification of dual-task items
106.550	2.500	junk single-task items
110.639	2.500	correct classification of single-task items
116.947	2.500	correct classification of dual-task items
120.256	2.500	correct classification of single-task items
124.951	2.500	correct classification of dual-task items
128.696	2.500	junk single-task items
132.653	2.500	correct classification of single-task items
140.249	2.500	junk single-task items
145.551	2.500	correct classification of single-task items
149.960	2.500	correct classification of single-task items
153.257	2.500	junk dual-task items
156.832	2.500	correct classification of dual-task items
160.200	2.500	correct classification of dual-task items
163.550	2.500	correct classification of single-task items
170.625	2.500	correct classification of dual-task items
174.515	2.500	correct classification of dual-task items
180.513	2.500	junk single-task items
183.632	2.500	junk single-task items
187.663	2.500	correct classification of dual-task items
191.700	2.500	correct classification of single-task items
194.951	2.500	correct classification of single-task items
198.937	2.500	correct classification of single-task items
202.867	2.500	correct classification of single-task items
210.294	2.500	junk dual-task items
213.314	2.500	junk dual-task items
220.551	2.500	correct classification of single-task items
224.889	2.500	junk dual-task items
227.950	2.500	correct classification of dual-task items
231.071	2.500	correct classification of dual-task items
237.340	2.500	correct classification of single-task items
241.882	2.500	junk single-task items
245.265	2.500	correct classification of single-task items
248.795	2.500	correct classification of dual-task items
252.382	2.500	junk dual-task items
256.200	2.500	correct classification of dual-task items
260.446	2.500	correct classification of dual-task items
264.257	2.500	correct classification of dual-task items
268.257	2.500	correct classification of single-task items
275.866	2.500	correct classification of single-task items
278.958	2.500	correct classification of dual-task items
282.256	2.500	junk dual-task items
285.451	2.500	correct classification of dual-task items
288.572	2.500	junk dual-task items
291.708	2.500	correct classification of single-task items
296.882	2.500	correct classification of single-task items
300.200	2.500	correct classification of single-task items
305.714	2.500	junk dual-task items
310.507	2.500	correct classification of dual-task items
313.563	2.500	correct classification of dual-task items
319.172	2.500	junk single-task items
321.950	2.500	correct classification of single-task items
326.188	2.500	correct classification of single-task items
329.700	2.500	correct classification of single-task items
335.750	2.500	correct classification of dual-task items
339.257	2.500	correct classification of dual-task items
344.600	2.500	correct classification of single-task items
348.689	2.500	correct classification of single-task items
351.632	2.500	junk single-task items
354.757	2.500	correct classification of dual-task items
358.814	2.500	junk dual-task items
361.821	2.500	correct classification of dual-task items
366.536	2.500	junk single-task items
371.094	2.500	correct classification of single-task items
373.951	2.500	correct classification of single-task items
377.570	2.500	correct classification of dual-task items
381.295	2.500	junk dual-task items
384.450	2.500	correct classification of dual-task items
388.507	2.500	correct classification of single-task items
392.847	2.500	junk dual-task items
396.132	2.500	correct classification of dual-task items
400.200	2.500	correct classification of dual-task items
404.157	2.500	junk single-task items
407.757	2.500	junk single-task items
410.715	2.500	correct classification of single-task items
414.257	2.500	correct classification of single-task items
417.200	2.500	correct classification of dual-task items
420.295	2.500	correct classification of dual-task items
427.795	2.500	correct classification of single-task items
432.856	2.500	junk single-task items
439.188	2.500	correct classification of single-task items
444.471	2.500	correct classification of single-task items
450.295	2.500	correct classification of dual-task items
455.188	2.500	junk dual-task items
460.406	2.500	junk dual-task items
464.460	2.500	correct classification of dual-task items
468.813	2.500	junk single-task items
472.528	2.500	correct classification of single-task items
