onset	duration	event_sample	trial_type	event_value	stim_file
25.3418	0	27876	Unfamiliar	13	u082.bmp
28.6164	0	31478	Famous	5	f088.bmp
31.6727	0	34840	Famous	5	f022.bmp
34.8973	0	38387	Unfamiliar	13	u011.bmp
38.0709	0	41878	Unfamiliar	13	u074.bmp
41.1118	0	45223	Unfamiliar	14	u074.bmp
44.1182	0	48530	Unfamiliar	13	u046.bmp
47.2755	0	52003	Unfamiliar	14	u046.bmp
50.3827	0	55421	Unfamiliar	15	u082.bmp
53.44	0	58784	Famous	5	f120.bmp
56.6809	0	62349	Famous	6	f120.bmp
59.9545	0	65950	Famous	7	f088.bmp
63.0955	0	69405	Scrambled	17	s075.bmp
66.2527	0	72878	Scrambled	18	s075.bmp
69.3264	0	76259	Famous	7	f022.bmp
72.5173	0	79769	Scrambled	17	s141.bmp
75.7409	0	83315	Unfamiliar	15	u011.bmp
78.9318	0	86825	Famous	5	f107.bmp
82.0891	0	90298	Unfamiliar	13	u060.bmp
85.3464	0	93881	Unfamiliar	14	u060.bmp
88.5373	0	97391	Scrambled	17	s007.bmp
91.5609	0	100717	Unfamiliar	13	u080.bmp
94.7518	0	104227	Famous	5	f144.bmp
98.0764	0	107884	Scrambled	19	s141.bmp
101.25	0	111375	Scrambled	17	s091.bmp
104.441	0	114885	Famous	7	f107.bmp
107.431	0	118174	Scrambled	17	s133.bmp
110.572	0	121629	Scrambled	18	s133.bmp
113.762	0	125138	Unfamiliar	13	u148.bmp
116.886	0	128575	Unfamiliar	14	u148.bmp
119.976	0	131974	Scrambled	19	s007.bmp
123.067	0	135374	Famous	5	f079.bmp
126.241	0	138865	Famous	6	f079.bmp
129.432	0	142375	Unfamiliar	15	u080.bmp
132.689	0	145958	Unfamiliar	13	u107.bmp
135.88	0	149468	Unfamiliar	14	u107.bmp
139.104	0	153014	Famous	7	f144.bmp
142.345	0	156579	Unfamiliar	13	u054.bmp
145.535	0	160089	Unfamiliar	14	u054.bmp
148.76	0	163636	Scrambled	19	s091.bmp
151.784	0	166962	Unfamiliar	13	u087.bmp
154.89	0	170379	Famous	5	f099.bmp
158.081	0	173889	Famous	5	f039.bmp
161.288	0	177417	Scrambled	17	s051.bmp
164.563	0	181019	Scrambled	18	s051.bmp
167.87	0	184657	Unfamiliar	13	u144.bmp
171.095	0	188204	Unfamiliar	14	u144.bmp
174.268	0	191695	Famous	5	f044.bmp
177.343	0	195077	Unfamiliar	15	u087.bmp
180.633	0	198696	Unfamiliar	13	u053.bmp
183.74	0	202114	Unfamiliar	14	u053.bmp
186.947	0	205642	Famous	7	f099.bmp
190.072	0	209079	Famous	5	f113.bmp
193.229	0	212552	Famous	6	f113.bmp
196.503	0	216153	Famous	7	f039.bmp
199.727	0	219700	Famous	5	f001.bmp
202.851	0	223136	Scrambled	17	s063.bmp
205.925	0	226517	Scrambled	18	s063.bmp
209.132	0	230045	Scrambled	17	s033.bmp
212.373	0	233610	Scrambled	18	s033.bmp
215.464	0	237010	Famous	7	f044.bmp
218.621	0	240483	Unfamiliar	13	u128.bmp
221.912	0	244103	Unfamiliar	14	u128.bmp
225.235	0	247759	Famous	5	f133.bmp
228.393	0	251232	Famous	6	f133.bmp
231.484	0	254632	Scrambled	17	s069.bmp
234.825	0	258308	Famous	7	f001.bmp
238.099	0	261909	Unfamiliar	13	u075.bmp
241.256	0	265382	Scrambled	17	s060.bmp
244.364	0	268800	Famous	5	f092.bmp
247.521	0	272273	Famous	6	f092.bmp
250.661	0	275727	Famous	5	f064.bmp
253.768	0	279145	Famous	6	f064.bmp
256.875	0	282563	Unfamiliar	13	u119.bmp
260.083	0	286091	Scrambled	19	s069.bmp
263.274	0	289601	Scrambled	17	s013.bmp
266.414	0	293055	Unfamiliar	15	u075.bmp
269.538	0	296492	Unfamiliar	13	u026.bmp
272.562	0	299818	Scrambled	19	s060.bmp
275.803	0	303383	Scrambled	17	s042.bmp
278.893	0	306782	Famous	5	f003.bmp
282.134	0	310347	Scrambled	17	s053.bmp
285.475	0	314022	Unfamiliar	15	u119.bmp
288.665	0	317532	Scrambled	17	s093.bmp
291.789	0	320968	Scrambled	18	s093.bmp
294.913	0	324404	Scrambled	19	s013.bmp
298.037	0	327841	Unfamiliar	13	u096.bmp
301.295	0	331424	Unfamiliar	14	u096.bmp
304.468	0	334915	Unfamiliar	15	u026.bmp
307.643	0	338407	Famous	5	f061.bmp
310.783	0	341861	Famous	6	f061.bmp
313.957	0	345353	Scrambled	19	s042.bmp
317.215	0	348936	Unfamiliar	13	u108.bmp
320.339	0	352373	Famous	7	f003.bmp
323.495	0	355845	Scrambled	17	s082.bmp
326.703	0	359373	Scrambled	19	s053.bmp
329.927	0	362920	Unfamiliar	13	u126.bmp
333.067	0	366374	Unfamiliar	14	u126.bmp
336.058	0	369664	Scrambled	17	s035.bmp
339.098	0	373008	Scrambled	17	s145.bmp
342.155	0	376371	Scrambled	17	s032.bmp
345.363	0	379899	Scrambled	18	s032.bmp
348.454	0	383299	Unfamiliar	15	u108.bmp
351.61	0	386771	Unfamiliar	13	u143.bmp
354.767	0	390244	Unfamiliar	14	u143.bmp
357.842	0	393626	Scrambled	19	s082.bmp
360.999	0	397099	Unfamiliar	13	u039.bmp
364.24	0	400664	Unfamiliar	14	u039.bmp
367.447	0	404192	Famous	5	f043.bmp
370.705	0	407775	Scrambled	19	s035.bmp
373.995	0	411395	Famous	5	f138.bmp
377.153	0	414868	Scrambled	19	s145.bmp
380.243	0	418267	Scrambled	17	s085.bmp
383.367	0	421704	Famous	5	f118.bmp
386.507	0	425158	Famous	6	f118.bmp
389.865	0	428852	Famous	5	f087.bmp
393.039	0	432343	Famous	6	f087.bmp
396.364	0	436000	Famous	5	f042.bmp
399.621	0	439583	Famous	6	f042.bmp
402.695	0	442964	Famous	7	f043.bmp
405.885	0	446474	Scrambled	17	s012.bmp
409.009	0	449910	Famous	7	f138.bmp
412.134	0	453347	Famous	5	f136.bmp
415.257	0	456783	Famous	6	f136.bmp
418.465	0	460311	Scrambled	19	s085.bmp
421.555	0	463710	Scrambled	17	s044.bmp
424.88	0	467368	Unfamiliar	13	u109.bmp
427.886	0	470675	Unfamiliar	13	u050.bmp
431.161	0	474277	Scrambled	17	s134.bmp
434.318	0	477750	Scrambled	18	s134.bmp
437.475	0	481223	Scrambled	19	s012.bmp
440.715	0	484787	Unfamiliar	13	u130.bmp
443.84	0	488224	Unfamiliar	13	u079.bmp
446.98	0	491678	Scrambled	19	s044.bmp
450.105	0	495115	Scrambled	17	s089.bmp
453.345	0	498679	Scrambled	18	s089.bmp
456.502	0	502152	Unfamiliar	15	u109.bmp
459.76	0	505736	Scrambled	17	s030.bmp
462.967	0	509264	Unfamiliar	15	u050.bmp
466.107	0	512718	Scrambled	17	s100.bmp
469.382	0	516320	Scrambled	18	s100.bmp
472.589	0	519848	Famous	5	f109.bmp
475.88	0	523468	Famous	6	f109.bmp
479.021	0	526923	Unfamiliar	15	u130.bmp
482.328	0	530561	Famous	5	f095.bmp
485.553	0	534108	Unfamiliar	15	u079.bmp
488.81	0	537691	Famous	5	f017.bmp
492.017	0	541219	Famous	6	f017.bmp
