onset	duration	trial_type
10.000	10.000	false photo story
22.000	6.000	false photo question
38.000	10.000	false photo story
54.000	6.000	false photo question
70.000	10.000	false photo story
80.000	6.000	false photo question
96.000	10.000	false belief story
108.000	6.000	false belief question
124.000	10.000	false belief story
140.000	6.000	false belief question
156.000	10.000	false belief story
168.000	6.000	false belief question
184.000	10.000	false photo story
194.000	6.000	false photo question
210.000	10.000	false photo story
224.000	6.000	false photo question
240.000	10.000	false belief story
254.000	6.000	false belief question
270.000	10.000	false belief story
280.000	6.000	false belief question
296.000	10.000	false photo story
310.000	6.000	false photo question
326.000	10.000	false belief story
342.000	6.000	false belief question
