onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.01	6.0	rocknroll	3	6	306	0	rocknroll_002.wav	rocknroll	6	0	0.007200000000011642	1354.3534
12.0	6.0	symphonic	3	6	312	6	symphonic_003.wav	symphonic	6	0	0.0027999999999792635	1366.3527
24.0	6.0	rocknroll	3	6	318	12	rocknroll_001.wav	rocknroll	6	0	0.0025000000000545697	1378.3536
36.0	6.0	metal	3	6	324	18	metal_004.wav	metal	6	0	0.002499999999827196	1390.3529999999998
48.01	6.0	symphonic	3	6	330	24	symphonic_002.wav	symphonic	8	1	0.012500000000045476	1402.3535
62.0	6.0	country	3	6	337	31	country_003.wav	country	6	0	0.0027000000000043656	1416.3527
74.0	6.0	country	3	6	343	37	country_002.wav	country	6	0	0.0038000000001829908	1428.3528
86.0	6.0	ambient	3	6	349	43	ambient_001.wav	ambient	6	0	0.0035000000000309233	1440.3529999999998
98.01	6.0	ambient	3	6	355	49	ambient_004.wav	ambient	8	1	0.008800000000064756	1452.3527
112.0	6.0	country	3	6	362	56	country_000.wav	country	4	0	0.003600000000005821	1466.3526
122.0	6.0	symphonic	3	6	367	61	symphonic_001.wav	symphonic	6	0	0.0025000000000545697	1476.3535
134.0	6.0	symphonic	3	6	373	67	symphonic_004.wav	symphonic	4	0	0.0027999999999792635	1488.3526
144.0	6.0	ambient	3	6	378	72	ambient_003.wav	ambient	6	0	0.002600000000029468	1498.3535
156.0	6.0	metal	3	6	384	78	metal_003.wav	metal	4	0	0.0039000000001578883	1510.3527
166.0	6.0	metal	3	6	389	83	metal_000.wav	metal	6	0	0.0027999999999792635	1520.3532
178.0	6.0	ambient	3	6	395	89	ambient_000.wav	ambient	6	0	0.0025000000000545697	1532.3527
190.01	6.0	rocknroll	3	6	401	95	rocknroll_003.wav	rocknroll	8	1	0.012100000000145885	1544.3534
204.0	6.0	country	3	6	408	102	country_004.wav	country	6	0	0.0036999999999807187	1558.3529999999998
216.0	6.0	rocknroll	3	6	414	108	rocknroll_004.wav	rocknroll	4	0	0.002600000000029468	1570.3537
226.0	6.0	ambient	3	6	419	113	ambient_002.wav	ambient	4	0	0.0025000000000545697	1580.3534
236.0	6.0	symphonic	3	6	424	118	symphonic_000.wav	symphonic	6	0	0.0035000000000309233	1590.3528
248.01	6.0	metal	3	6	430	124	metal_002.wav	metal	8	1	0.009700000000066213	1602.3535
262.01	6.0	country	3	6	437	131	country_001.wav	country	8	1	0.009999999999990905	1616.3529999999998
276.0	6.0	metal	3	6	444	138	metal_001.wav	metal	6	0	0.002600000000029468	1630.3539
288.0	6.0	rocknroll	3	6	450	144	rocknroll_000.wav	rocknroll	6	0	0.002499999999827196	1642.3529
