onset	duration	trial_type	Response	Stimulus	response_time
4.683	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
7.496	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
9.515	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
12.344	0.200	auditory standard stimulus presentation	0.000	standard	n/a
14.976	0.200	auditory standard stimulus presentation	0.000	standard	n/a
17.225	0.200	auditory standard stimulus presentation	0.000	standard	n/a
19.459	0.352	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
19.459	0.200	auditory oddball stimulus presentation	1.000	target	n/a
21.692	0.472	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
21.692	0.200	auditory oddball stimulus presentation	1.000	target	n/a
24.324	0.200	auditory standard stimulus presentation	0.000	standard	n/a
27.369	0.200	auditory oddball stimulus presentation	1.000	target	n/a
27.369	0.370	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
30.413	0.200	auditory standard stimulus presentation	0.000	standard	n/a
33.259	0.200	auditory standard stimulus presentation	0.000	standard	n/a
35.294	0.200	auditory standard stimulus presentation	0.000	standard	n/a
38.322	0.200	auditory standard stimulus presentation	0.000	standard	n/a
40.373	0.200	auditory standard stimulus presentation	0.000	standard	n/a
42.806	0.200	auditory standard stimulus presentation	0.000	standard	n/a
45.238	0.200	auditory standard stimulus presentation	0.000	standard	n/a
47.869	0.200	auditory standard stimulus presentation	0.000	standard	n/a
49.888	0.200	auditory standard stimulus presentation	0.000	standard	n/a
52.138	0.200	auditory standard stimulus presentation	0.000	standard	n/a
54.174	0.200	auditory standard stimulus presentation	0.000	standard	n/a
57.019	0.200	auditory standard stimulus presentation	0.000	standard	n/a
59.667	0.200	auditory standard stimulus presentation	0.000	standard	n/a
62.298	0.200	auditory standard stimulus presentation	0.000	standard	n/a
64.333	0.200	auditory standard stimulus presentation	0.000	standard	n/a
66.964	0.200	auditory standard stimulus presentation	0.000	standard	n/a
68.999	0.200	auditory standard stimulus presentation	0.000	standard	n/a
71.630	0.200	auditory standard stimulus presentation	0.000	standard	n/a
74.476	0.200	auditory standard stimulus presentation	0.000	standard	n/a
76.908	0.200	auditory standard stimulus presentation	0.000	standard	n/a
79.556	0.200	auditory standard stimulus presentation	0.000	standard	n/a
82.402	0.200	auditory standard stimulus presentation	0.000	standard	n/a
85.033	0.200	auditory standard stimulus presentation	0.000	standard	n/a
87.267	0.200	auditory standard stimulus presentation	0.000	standard	n/a
89.501	0.293	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
89.501	0.200	auditory oddball stimulus presentation	1.000	target	n/a
91.536	0.200	auditory standard stimulus presentation	0.000	standard	n/a
93.968	0.200	auditory standard stimulus presentation	0.000	standard	n/a
96.798	0.200	auditory standard stimulus presentation	0.000	standard	n/a
99.230	0.200	auditory oddball stimulus presentation	1.000	target	n/a
99.230	0.399	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
101.265	0.200	auditory oddball stimulus presentation	1.000	target	n/a
101.265	0.407	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
103.499	0.200	auditory standard stimulus presentation	0.000	standard	n/a
106.146	0.200	auditory standard stimulus presentation	0.000	standard	n/a
108.182	0.200	auditory oddball stimulus presentation	1.000	target	n/a
108.182	0.335	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
110.613	0.354	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
110.613	0.200	auditory oddball stimulus presentation	1.000	target	n/a
112.666	0.200	auditory standard stimulus presentation	0.000	standard	n/a
114.899	0.200	auditory standard stimulus presentation	0.000	standard	n/a
117.529	0.309	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
117.529	0.200	auditory oddball stimulus presentation	1.000	target	n/a
119.566	0.200	auditory standard stimulus presentation	0.000	standard	n/a
121.600	0.200	auditory standard stimulus presentation	0.000	standard	n/a
123.834	0.200	auditory standard stimulus presentation	0.000	standard	n/a
126.067	0.200	auditory oddball stimulus presentation	1.000	target	n/a
126.067	0.316	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
128.914	0.200	auditory standard stimulus presentation	0.000	standard	n/a
131.544	0.200	auditory standard stimulus presentation	0.000	standard	n/a
133.778	0.200	auditory standard stimulus presentation	0.000	standard	n/a
136.227	0.200	auditory standard stimulus presentation	0.000	standard	n/a
138.659	0.200	auditory standard stimulus presentation	0.000	standard	n/a
140.894	0.200	auditory standard stimulus presentation	0.000	standard	n/a
143.541	0.329	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
143.541	0.200	auditory oddball stimulus presentation	1.000	target	n/a
146.171	0.200	auditory oddball stimulus presentation	1.000	target	n/a
146.171	0.482	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
