onset	duration	trial_type	Response	Stimulus	response_time
4.967	0.200	visual standard stimulus presentation	n/a	n/a	n/a
7.183	0.200	visual standard stimulus presentation	n/a	n/a	n/a
9.799	0.200	visual standard stimulus presentation	n/a	n/a	n/a
12.397	0.304	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
12.397	0.200	visual oddball stimulus presentation	1.000	target	n/a
14.795	0.200	visual standard stimulus presentation	0.000	standard	n/a
17.592	0.200	visual standard stimulus presentation	0.000	standard	n/a
20.190	0.200	visual standard stimulus presentation	0.000	standard	n/a
22.787	0.200	visual standard stimulus presentation	0.000	standard	n/a
24.988	0.200	visual standard stimulus presentation	0.000	standard	n/a
27.188	0.200	visual standard stimulus presentation	0.000	standard	n/a
29.390	0.200	visual standard stimulus presentation	0.000	standard	n/a
31.391	0.306	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
31.391	0.200	visual oddball stimulus presentation	1.000	target	n/a
34.387	0.200	visual standard stimulus presentation	0.000	standard	n/a
36.984	0.200	visual standard stimulus presentation	0.000	standard	n/a
39.978	0.200	visual standard stimulus presentation	0.000	standard	n/a
42.974	0.200	visual oddball stimulus presentation	1.000	target	n/a
42.974	0.356	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
45.174	0.545	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
45.174	0.200	visual oddball stimulus presentation	1.000	target	n/a
48.169	0.200	visual standard stimulus presentation	0.000	standard	n/a
51.164	0.200	visual standard stimulus presentation	0.000	standard	n/a
53.365	0.341	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
53.365	0.200	visual oddball stimulus presentation	1.000	target	n/a
55.565	0.200	visual standard stimulus presentation	0.000	standard	n/a
57.766	0.200	visual standard stimulus presentation	0.000	standard	n/a
59.967	0.200	visual oddball stimulus presentation	1.000	target	n/a
59.967	0.284	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
61.969	0.200	visual oddball stimulus presentation	1.000	target	n/a
61.969	0.383	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
64.765	0.200	visual oddball stimulus presentation	1.000	target	n/a
64.765	0.369	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
66.768	0.200	visual standard stimulus presentation	0.000	standard	n/a
69.763	0.200	visual standard stimulus presentation	0.000	standard	n/a
72.162	0.414	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
72.162	0.200	visual oddball stimulus presentation	1.000	target	n/a
74.363	0.200	visual standard stimulus presentation	0.000	standard	n/a
