onset	duration	trial_type	Response	Stimulus	response_time
5.203	0.200	visual standard stimulus presentation	n/a	n/a	n/a
7.817	0.200	visual standard stimulus presentation	n/a	n/a	n/a
10.432	0.200	visual standard stimulus presentation	0.000	standard	n/a
13.029	0.310	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
13.029	0.200	visual oddball stimulus presentation	1.000	target	n/a
15.826	0.200	visual standard stimulus presentation	0.000	standard	n/a
18.821	0.200	visual standard stimulus presentation	0.000	standard	n/a
21.021	0.200	visual standard stimulus presentation	0.000	standard	n/a
23.620	0.200	visual standard stimulus presentation	0.000	standard	n/a
26.614	0.200	visual standard stimulus presentation	0.000	standard	n/a
29.411	0.200	visual standard stimulus presentation	0.000	standard	n/a
32.206	0.200	visual oddball stimulus presentation	1.000	target	n/a
32.206	0.300	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
34.805	0.200	visual oddball stimulus presentation	1.000	target	n/a
34.805	0.456	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
37.205	0.200	visual standard stimulus presentation	0.000	standard	n/a
39.206	0.200	visual standard stimulus presentation	0.000	standard	n/a
42.201	0.200	visual standard stimulus presentation	0.000	standard	n/a
44.402	0.200	visual standard stimulus presentation	0.000	standard	n/a
46.603	0.200	visual standard stimulus presentation	0.000	standard	n/a
48.604	0.200	visual standard stimulus presentation	0.000	standard	n/a
51.004	0.200	visual oddball stimulus presentation	1.000	target	n/a
51.004	0.387	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
53.601	0.649	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
53.601	0.200	visual oddball stimulus presentation	1.000	target	n/a
56.596	0.200	visual standard stimulus presentation	0.000	standard	n/a
59.393	0.200	visual standard stimulus presentation	0.000	standard	n/a
61.395	0.200	visual standard stimulus presentation	0.000	standard	n/a
63.794	0.344	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
63.794	0.200	visual oddball stimulus presentation	1.000	target	n/a
66.788	0.200	visual standard stimulus presentation	0.000	standard	n/a
69.189	0.200	visual standard stimulus presentation	0.000	standard	n/a
72.183	0.200	visual oddball stimulus presentation	1.000	target	n/a
72.183	0.298	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
74.979	0.200	visual standard stimulus presentation	0.000	standard	n/a
77.775	0.200	visual standard stimulus presentation	0.000	standard	n/a
79.777	0.381	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
79.777	0.200	visual oddball stimulus presentation	1.000	target	n/a
81.979	0.200	visual standard stimulus presentation	0.000	standard	n/a
84.576	0.200	visual standard stimulus presentation	0.000	standard	n/a
