onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
0.000	3.000	parametric gain	-0.139	n/a	n/a	20	15	3.310	2	1	1.436
4.000	3.000	parametric gain	-0.189	n/a	n/a	18	12	4.640	1	1	1.907
8.000	3.000	parametric gain	-0.389	n/a	n/a	10	15	-6.690	3	0	2.180
18.000	3.000	parametric gain	0.211	n/a	n/a	34	16	16.190	1	1	1.158
24.000	3.000	parametric gain	-0.189	n/a	n/a	18	5	12.440	1	1	0.935
28.000	3.000	parametric gain	0.011	n/a	n/a	26	13	11.530	1	1	1.100
38.000	3.000	parametric gain	0.161	n/a	n/a	32	17	13.080	1	1	1.390
42.000	3.000	parametric gain	-0.239	n/a	n/a	16	5	10.440	1	1	1.236
46.000	3.000	parametric gain	-0.089	n/a	n/a	22	7	14.210	1	1	0.811
52.000	3.000	parametric gain	0.261	n/a	n/a	36	8	27.100	1	1	0.822
56.000	3.000	parametric gain	-0.239	n/a	n/a	16	10	4.870	2	1	1.808
62.000	3.000	parametric gain	0.111	n/a	n/a	30	13	15.530	1	1	1.332
74.000	3.000	parametric gain	-0.289	n/a	n/a	14	17	-4.920	4	0	2.255
78.000	3.000	parametric gain	0.061	n/a	n/a	28	19	6.850	2	1	2.100
82.000	3.000	parametric gain	-0.289	n/a	n/a	14	20	-8.260	4	0	2.332
86.000	3.000	parametric gain	0.011	n/a	n/a	26	16	8.190	1	1	1.887
90.000	3.000	parametric gain	0.361	n/a	n/a	40	5	34.440	1	1	0.879
94.000	3.000	parametric gain	0.061	n/a	n/a	28	12	14.640	1	1	1.028
98.000	3.000	parametric gain	-0.139	n/a	n/a	20	16	2.190	2	1	1.224
102.000	3.000	parametric gain	0.011	n/a	n/a	26	5	20.440	1	1	1.381
106.000	3.000	parametric gain	0.161	n/a	n/a	32	20	9.740	1	1	1.468
110.000	3.000	parametric gain	-0.189	n/a	n/a	18	17	-0.920	2	1	2.250
116.000	3.000	parametric gain	-0.139	n/a	n/a	20	6	13.320	1	1	1.112
120.000	3.000	parametric gain	-0.139	n/a	n/a	20	18	-0.030	2	1	2.533
126.000	3.000	parametric gain	0.361	n/a	n/a	40	7	32.210	1	1	0.757
130.000	3.000	parametric gain	0.261	n/a	n/a	36	6	29.320	1	1	0.794
134.000	3.000	parametric gain	-0.239	n/a	n/a	16	20	-6.260	4	0	1.279
140.000	3.000	parametric gain	0.361	n/a	n/a	40	15	23.310	1	1	1.432
148.000	3.000	parametric gain	-0.389	n/a	n/a	10	6	3.320	1	1	0.839
156.000	3.000	parametric gain	-0.339	n/a	n/a	12	15	-4.690	3	0	2.303
160.000	3.000	parametric gain	0.211	n/a	n/a	34	17	15.080	1	1	1.381
164.000	3.000	parametric gain	-0.189	n/a	n/a	18	14	2.420	2	1	1.424
170.000	3.000	parametric gain	0.361	n/a	n/a	40	13	25.530	1	1	0.769
174.000	3.000	parametric gain	0.161	n/a	n/a	32	19	10.850	1	1	1.429
178.000	3.000	parametric gain	-0.289	n/a	n/a	14	12	0.640	2	1	1.429
182.000	3.000	parametric gain	0.161	n/a	n/a	32	10	20.870	1	1	1.213
192.000	3.000	parametric gain	0.261	n/a	n/a	36	17	17.080	1	1	1.632
202.000	3.000	parametric gain	0.061	n/a	n/a	28	13	13.530	1	1	1.092
208.000	3.000	parametric gain	0.211	n/a	n/a	34	13	19.530	1	1	1.240
212.000	3.000	parametric gain	0.311	n/a	n/a	38	14	22.420	1	1	1.230
220.000	3.000	parametric gain	0.161	n/a	n/a	32	11	19.760	1	1	1.088
224.000	3.000	parametric gain	0.161	n/a	n/a	32	9	21.980	1	1	0.805
234.000	3.000	parametric gain	0.111	n/a	n/a	30	16	12.190	1	1	1.336
238.000	3.000	parametric gain	0.211	n/a	n/a	34	10	22.870	1	1	1.038
246.000	3.000	parametric gain	-0.189	n/a	n/a	18	8	9.100	1	1	0.857
250.000	3.000	parametric gain	0.211	n/a	n/a	34	20	11.740	1	1	1.422
256.000	3.000	parametric gain	0.161	n/a	n/a	32	16	14.190	1	1	0.945
260.000	3.000	parametric gain	-0.039	n/a	n/a	24	12	10.640	1	1	1.502
266.000	3.000	parametric gain	0.311	n/a	n/a	38	12	24.640	1	1	0.846
272.000	3.000	parametric gain	0.311	n/a	n/a	38	10	26.870	1	1	1.073
280.000	3.000	parametric gain	-0.039	n/a	n/a	24	7	16.210	1	1	1.265
284.000	3.000	parametric gain	-0.239	n/a	n/a	16	13	1.530	2	1	1.718
