onset	duration	trial_type	TrialNum	StimCond	StimulusNum	Response	response_time	Correct
0.118	2.000	classification-probabilistic	1.000	1.000	10.000	L	0.845	1.000
3.306	2.000	classification-probabilistic	3.000	1.000	3.000	L	1.070	1.000
6.524	2.000	classification-probabilistic	5.000	1.000	11.000	R	0.798	1.000
10.780	2.000	classification-probabilistic	7.000	1.000	10.000	L	0.847	1.000
15.398	2.000	classification-deterministic	9.000	2.000	10.000	L	0.890	1.000
18.995	2.000	classification-deterministic	11.000	2.000	10.000	L	0.615	1.000
22.296	2.000	classification-deterministic	13.000	2.000	11.000	R	1.162	1.000
27.109	2.000	classification-deterministic	15.000	2.000	10.000	L	1.041	1.000
34.595	2.000	classification-deterministic	17.000	2.000	2.000	R	1.305	1.000
40.094	2.000	classification-probabilistic	19.000	1.000	3.000	L	0.694	1.000
43.577	2.000	classification-probabilistic	21.000	1.000	14.000	R	0.734	1.000
50.478	2.000	classification-deterministic	23.000	2.000	13.000	R	2.262	0.000
55.712	2.000	classification-probabilistic	25.000	1.000	2.000	R	0.707	1.000
59.492	2.000	classification-probabilistic	27.000	1.000	10.000	L	0.600	1.000
63.882	2.000	classification-probabilistic	29.000	1.000	10.000	L	0.592	1.000
67.893	2.000	classification-probabilistic	31.000	1.000	10.000	L	0.635	1.000
72.707	2.000	classification-deterministic	33.000	2.000	2.000	R	0.719	1.000
77.081	2.000	classification-probabilistic	35.000	1.000	3.000	L	0.619	1.000
82.179	2.000	classification-deterministic	37.000	2.000	5.000	R	1.074	1.000
88.981	2.000	classification-deterministic	39.000	2.000	1.000	L	1.143	1.000
93.584	2.000	classification-deterministic	41.000	2.000	13.000	R	1.297	0.000
100.195	2.000	classification-probabilistic	43.000	1.000	4.000	L	0.638	1.000
107.203	2.000	classification-probabilistic	45.000	1.000	4.000	L	1.924	1.000
110.384	2.000	classification-deterministic	47.000	2.000	10.000	R	0.842	0.000
113.815	2.000	classification-deterministic	49.000	2.000	2.000	R	0.756	1.000
117.809	2.000	classification-deterministic	51.000	2.000	1.000	L	0.712	1.000
125.181	2.000	classification-probabilistic	53.000	1.000	5.000	R	0.952	1.000
131.511	2.000	classification-probabilistic	55.000	1.000	6.000	L	0.905	1.000
136.818	2.000	classification-probabilistic	57.000	1.000	14.000	R	0.758	1.000
139.697	2.000	classification-deterministic	59.000	2.000	3.000	R	2.044	1.000
143.921	2.000	classification-deterministic	61.000	2.000	3.000	R	0.893	1.000
149.694	2.000	classification-probabilistic	63.000	1.000	3.000	L	0.739	1.000
157.317	2.000	classification-probabilistic	65.000	1.000	11.000	R	0.819	1.000
161.900	2.000	classification-deterministic	n/a	n/a	n/a	n/a	n/a	n/a
161.950	n/a	n/a	67.000	2.000	11.000	R	1.022	1.000
165.608	2.000	classification-probabilistic	69.000	1.000	7.000	L	0.596	1.000
169.809	2.000	classification-probabilistic	71.000	1.000	1.000	L	1.266	0.000
173.120	2.000	classification-probabilistic	73.000	1.000	6.000	L	1.131	1.000
176.276	2.000	classification-probabilistic	75.000	1.000	8.000	R	0.766	1.000
180.385	2.000	classification-probabilistic	77.000	1.000	8.000	R	1.203	1.000
184.815	2.000	classification-deterministic	79.000	2.000	3.000	R	1.829	1.000
189.422	2.000	classification-deterministic	81.000	2.000	13.000	R	1.673	0.000
192.720	2.000	classification-deterministic	83.000	2.000	9.000	R	1.167	1.000
196.281	2.000	classification-probabilistic	85.000	1.000	5.000	R	1.000	1.000
199.392	2.000	classification-probabilistic	87.000	1.000	5.000	R	0.709	1.000
202.798	2.000	classification-probabilistic	89.000	1.000	11.000	R	1.080	1.000
208.584	2.000	classification-probabilistic	91.000	1.000	4.000	L	0.662	1.000
215.699	2.000	classification-deterministic	93.000	2.000	13.000	R	1.915	0.000
222.703	2.000	classification-deterministic	95.000	2.000	3.000	R	0.699	1.000
227.084	2.000	classification-probabilistic	97.000	1.000	3.000	L	1.002	1.000
233.596	2.000	classification-probabilistic	99.000	1.000	11.000	R	1.710	1.000
236.691	2.000	classification-probabilistic	101.000	1.000	13.000	L	0.740	1.000
239.996	2.000	classification-deterministic	103.000	2.000	7.000	L	0.967	1.000
244.725	2.000	classification-deterministic	105.000	2.000	6.000	R	0.761	0.000
247.884	2.000	classification-deterministic	107.000	2.000	5.000	R	1.595	1.000
250.999	2.000	classification-deterministic	109.000	2.000	7.000	L	0.832	1.000
