onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	response_time	Correct	Feedback
0.197	2.000	feedback	0.680	1	2	6	L	1.111	1	L
4.612	2.000	feedback	0.680	2	2	6	L	0.719	1	L
9.187	2.000	feedback	-1.320	3	2	14	L	0.939	0	R
13.612	2.000	feedback	0.680	4	2	7	L	1.305	1	L
18.113	2.000	feedback	0.680	5	2	5	R	0.995	1	R
22.672	n/a	n/a	n/a	6	2	0	R	0.928	-	-
27.173	n/a	n/a	n/a	7	2	0	R	0.828	-	-
31.673	n/a	n/a	n/a	8	2	0	R	0.440	-	-
36.112	2.000	feedback	0.680	9	2	5	R	1.027	1	R
40.687	2.000	feedback	-1.320	10	2	13	R	0.733	0	L
45.112	2.000	feedback	0.680	11	2	7	L	1.100	1	L
49.612	2.000	feedback	0.680	12	2	5	R	1.066	1	R
54.112	2.000	feedback	-1.320	13	2	7	R	1.022	0	L
58.673	n/a	n/a	n/a	14	2	0	R	0.585	-	-
63.172	n/a	n/a	n/a	15	2	0	R	0.582	-	-
67.672	n/a	n/a	n/a	16	2	0	R	0.409	-	-
72.112	2.000	feedback	-1.320	17	2	9	L	2.125	0	R
76.687	2.000	feedback	0.680	18	2	13	L	1.400	1	L
81.112	2.000	feedback	0.680	19	2	7	L	1.206	1	L
85.587	2.000	feedback	-1.320	20	2	3	L	1.854	0	R
90.091	2.000	feedback	0.680	21	2	3	R	0.817	1	R
94.693	n/a	n/a	n/a	22	2	0	R	0.510	-	-
99.172	n/a	n/a	n/a	23	2	0	R	0.431	-	-
103.672	n/a	n/a	n/a	24	2	0	R	0.467	-	-
108.087	2.000	feedback	-1.320	25	2	1	R	1.153	0	L
112.686	2.000	feedback	-1.320	26	2	12	L	1.563	0	R
117.112	2.000	feedback	0.680	27	2	5	R	1.247	1	R
121.686	2.000	feedback	0.680	28	2	12	R	1.307	1	R
126.112	2.000	feedback	0.680	29	2	7	L	1.008	1	L
130.672	n/a	n/a	n/a	30	2	0	R	0.676	-	-
135.172	n/a	n/a	n/a	31	2	0	R	0.360	-	-
139.672	n/a	n/a	n/a	32	2	0	R	0.436	-	-
144.113	2.000	feedback	-1.320	33	2	9	L	1.120	0	R
148.612	2.000	feedback	0.680	34	2	8	R	1.109	1	R
153.186	2.000	feedback	-1.320	35	2	12	L	0.936	0	R
157.688	2.000	feedback	-1.320	36	2	13	R	1.514	0	L
162.113	2.000	feedback	0.680	37	2	7	L	0.953	1	L
166.676	n/a	n/a	n/a	38	2	0	R	0.514	-	-
171.173	n/a	n/a	n/a	39	2	0	R	0.537	-	-
175.672	n/a	n/a	n/a	40	2	0	R	0.725	-	-
180.186	2.000	feedback	0.680	41	2	12	R	2.138	1	R
184.611	2.000	feedback	-1.320	42	2	6	R	0.815	0	L
189.087	2.000	feedback	0.680	43	2	4	L	1.307	1	L
193.612	2.000	feedback	0.680	44	2	8	R	0.926	1	R
198.111	2.000	feedback	-1.320	45	2	10	R	1.548	0	L
202.672	n/a	n/a	n/a	46	2	0	R	0.491	-	-
207.173	n/a	n/a	n/a	47	2	0	R	0.662	-	-
211.672	n/a	n/a	n/a	48	2	0	R	0.423	-	-
216.087	2.000	feedback	0.680	49	2	4	L	1.230	1	L
220.611	2.000	feedback	0.680	50	2	7	L	0.889	1	L
225.109	2.000	feedback	-1.320	51	2	10	R	1.016	0	L
229.587	2.000	feedback	0.680	52	2	4	L	1.521	1	L
234.110	2.000	feedback	0.680	53	2	5	R	0.889	1	R
238.687	n/a	n/a	n/a	54	2	0	R	0.513	-	-
243.179	n/a	n/a	n/a	55	2	0	R	0.622	-	-
247.672	n/a	n/a	n/a	56	2	0	R	0.464	-	-
252.084	2.000	feedback	0.680	57	2	3	R	1.478	1	R
256.585	2.000	feedback	0.680	58	2	2	R	0.702	1	R
261.116	2.000	feedback	0.680	59	2	5	R	1.158	1	R
265.588	2.000	feedback	0.680	60	2	2	R	0.721	1	R
270.188	2.000	feedback	-1.320	61	2	13	R	1.042	0	L
274.672	n/a	n/a	n/a	62	2	0	R	0.551	-	-
279.172	n/a	n/a	n/a	63	2	0	R	0.541	-	-
283.673	n/a	n/a	n/a	64	2	0	R	0.681	-	-
288.112	2.000	feedback	-1.320	65	2	10	R	1.439	0	L
292.587	2.000	feedback	0.680	66	2	3	R	1.332	1	R
297.087	2.000	feedback	0.680	67	2	4	L	0.615	1	L
301.687	2.000	feedback	0.680	68	2	11	R	1.217	1	R
306.087	2.000	feedback	0.680	69	2	4	L	0.905	1	L
310.699	n/a	n/a	n/a	70	2	0	R	1.256	-	-
315.172	n/a	n/a	n/a	71	2	0	R	0.488	-	-
319.674	n/a	n/a	n/a	72	2	0	R	0.545	-	-
324.112	2.000	feedback	-1.320	73	2	10	R	1.479	0	L
328.587	2.000	feedback	-1.320	74	2	1	R	1.044	0	L
333.113	2.000	feedback	0.680	75	2	8	R	0.710	1	R
337.587	2.000	feedback	0.680	76	2	2	R	0.721	1	R
342.112	2.000	feedback	0.680	77	2	9	R	1.680	1	R
346.673	n/a	n/a	n/a	78	2	0	R	0.499	-	-
351.173	n/a	n/a	n/a	79	2	0	R	0.496	-	-
355.673	n/a	n/a	n/a	80	2	0	-	0.000	-	-
