onset	duration	trial_type	TrialNum	StimCond	StimulusNum	Response	response_time	Correct
262.687	2.000	classification-deterministic	113.000	2.000	12.000	R	1.234	1.000
265.810	2.000	classification-deterministic	115.000	2.000	1.000	L	0.910	1.000
272.512	2.000	classification-probabilistic	117.000	1.000	6.000	L	1.072	1.000
275.808	2.000	classification-probabilistic	119.000	1.000	3.000	L	1.244	1.000
279.480	2.000	classification-probabilistic	121.000	1.000	4.000	L	0.920	1.000
287.009	2.000	classification-probabilistic	123.000	1.000	6.000	L	0.649	1.000
291.197	2.000	classification-deterministic	125.000	2.000	1.000	L	0.617	1.000
294.524	2.000	classification-deterministic	127.000	2.000	14.000	R	0.799	1.000
297.476	2.000	classification-deterministic	129.000	2.000	4.000	L	0.712	1.000
300.502	2.000	classification-deterministic	131.000	2.000	10.000	R	1.126	0.000
304.091	2.000	classification-probabilistic	133.000	1.000	2.000	R	0.819	1.000
307.611	2.000	classification-probabilistic	135.000	1.000	6.000	L	0.661	1.000
310.914	2.000	classification-probabilistic	137.000	1.000	14.000	R	0.731	1.000
313.991	2.000	classification-probabilistic	139.000	1.000	10.000	L	0.638	1.000
319.180	2.000	classification-deterministic	141.000	2.000	8.000	R	0.963	1.000
326.317	2.000	classification-probabilistic	143.000	1.000	4.000	L	0.661	1.000
329.502	2.000	classification-deterministic	145.000	2.000	5.000	R	2.261	1.000
334.723	2.000	classification-deterministic	147.000	2.000	7.000	L	0.781	1.000
339.408	2.000	classification-probabilistic	149.000	1.000	12.000	L	0.751	-1.000
344.986	2.000	classification-probabilistic	151.000	1.000	2.000	R	0.803	1.000
348.717	2.000	classification-probabilistic	153.000	1.000	10.000	L	0.638	1.000
351.998	2.000	classification-deterministic	155.000	2.000	5.000	R	1.320	1.000
357.124	2.000	classification-deterministic	157.000	2.000	8.000	R	0.834	1.000
363.519	2.000	classification-probabilistic	159.000	1.000	5.000	R	0.701	1.000
368.586	2.000	classification-probabilistic	161.000	1.000	1.000	L	0.859	0.000
374.124	2.000	classification-deterministic	163.000	2.000	6.000	R	0.874	0.000
379.404	2.000	classification-deterministic	165.000	2.000	10.000	L	1.600	1.000
384.592	2.000	classification-deterministic	167.000	2.000	2.000	R	0.750	1.000
390.088	2.000	classification-probabilistic	169.000	1.000	3.000	L	0.787	1.000
393.113	2.000	classification-probabilistic	171.000	1.000	8.000	R	1.470	1.000
396.492	2.000	classification-probabilistic	173.000	1.000	10.000	L	0.707	1.000
400.402	2.000	classification-deterministic	175.000	2.000	9.000	R	1.842	1.000
404.586	2.000	classification-deterministic	177.000	2.000	4.000	L	0.660	1.000
411.901	2.000	classification-probabilistic	179.000	1.000	6.000	L	0.690	1.000
417.897	2.000	classification-probabilistic	181.000	1.000	10.000	L	0.570	1.000
422.821	2.000	classification-probabilistic	183.000	1.000	11.000	R	0.831	1.000
429.288	2.000	classification-deterministic	185.000	2.000	7.000	L	0.925	1.000
434.902	2.000	classification-deterministic	187.000	2.000	10.000	L	1.663	1.000
438.614	2.000	classification-probabilistic	189.000	1.000	8.000	R	0.935	1.000
441.608	2.000	classification-probabilistic	191.000	1.000	10.000	L	0.686	1.000
446.813	2.000	classification-probabilistic	193.000	1.000	2.000	R	0.727	1.000
451.498	2.000	classification-deterministic	195.000	2.000	10.000	L	1.633	1.000
456.111	2.000	classification-deterministic	197.000	2.000	10.000	L	1.033	1.000
459.113	2.000	classification-deterministic	199.000	2.000	7.000	L	1.130	1.000
