onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	response_time	Correct	Feedback
0.190	2.000	feedback	0.520	1	1	10	L	1.276	1	L
4.617	2.000	feedback	0.520	2	1	5	R	0.861	1	R
9.083	2.000	feedback	-1.480	3	1	4	L	0.734	1	R
13.615	2.000	feedback	0.520	4	1	10	L	0.890	1	L
18.088	2.000	feedback	-1.480	5	1	1	R	0.804	1	L
22.673	n/a	n/a	n/a	6	1	0	R	0.712	-	-
27.172	n/a	n/a	n/a	7	1	0	R	0.440	-	-
31.672	n/a	n/a	n/a	8	1	0	R	0.626	-	-
36.115	2.000	feedback	0.520	9	1	8	R	1.015	1	R
40.617	2.000	feedback	0.520	10	1	5	R	1.046	1	R
45.114	2.000	feedback	0.520	11	1	8	R	1.112	1	R
49.615	2.000	feedback	0.520	12	1	8	R	1.349	1	R
54.093	2.000	feedback	0.520	13	1	2	R	1.021	1	R
58.672	n/a	n/a	n/a	14	1	0	R	0.626	-	-
63.172	n/a	n/a	n/a	15	1	0	R	0.607	-	-
67.672	n/a	n/a	n/a	16	1	0	R	1.066	-	-
72.093	2.000	feedback	0.520	17	1	2	R	1.204	1	R
76.609	2.000	feedback	0.520	18	1	6	L	0.912	1	L
81.114	2.000	feedback	0.520	19	1	5	R	1.002	1	R
85.608	2.000	feedback	0.520	20	1	10	L	1.178	1	L
90.109	2.000	feedback	0.520	21	1	6	L	1.172	1	L
94.685	n/a	n/a	n/a	22	1	0	R	0.799	-	-
99.173	n/a	n/a	n/a	23	1	0	R	0.446	-	-
103.672	n/a	n/a	n/a	24	1	0	R	0.411	-	-
108.190	2.000	feedback	0.520	25	1	11	R	1.217	1	R
112.594	2.000	feedback	0.520	26	1	2	R	0.856	1	R
117.109	2.000	feedback	0.520	27	1	6	L	0.749	1	L
121.690	2.000	feedback	0.520	28	1	11	R	0.933	1	R
126.183	2.000	feedback	-1.480	29	1	12	L	0.575	-1	R
130.673	n/a	n/a	n/a	30	1	0	R	0.732	-	-
135.172	n/a	n/a	n/a	31	1	0	R	0.009	-	-
139.672	n/a	n/a	n/a	32	1	0	R	0.541	-	-
144.108	2.000	feedback	-1.480	33	1	10	L	1.056	1	R
148.582	2.000	feedback	-1.480	34	1	3	L	1.175	1	R
153.091	2.000	feedback	0.520	35	1	1	R	1.051	1	R
157.585	2.000	feedback	0.520	36	1	3	R	1.212	0	R
162.113	2.000	feedback	0.520	37	1	6	L	0.800	1	L
166.686	n/a	n/a	n/a	38	1	0	R	0.704	-	-
171.179	n/a	n/a	n/a	39	1	0	R	0.499	-	-
175.672	n/a	n/a	n/a	40	1	0	R	0.590	-	-
180.115	2.000	feedback	-1.480	41	1	8	R	0.836	1	L
184.610	2.000	feedback	-1.480	42	1	6	L	0.852	1	R
189.081	2.000	feedback	0.520	43	1	3	L	1.184	1	L
193.615	2.000	feedback	-1.480	44	1	10	R	0.953	0	L
198.121	2.000	feedback	-1.480	45	1	5	L	1.089	0	R
202.686	n/a	n/a	n/a	46	1	0	R	0.530	-	-
207.172	n/a	n/a	n/a	47	1	0	R	0.428	-	-
211.672	n/a	n/a	n/a	48	1	0	R	0.376	-	-
216.109	2.000	feedback	0.520	49	1	6	L	0.778	1	L
220.690	2.000	feedback	0.520	50	1	14	R	0.966	1	R
225.115	2.000	feedback	0.520	51	1	8	R	0.783	1	R
229.589	2.000	feedback	0.520	52	1	1	R	1.296	1	R
234.108	2.000	feedback	0.520	53	1	10	L	0.788	1	L
238.670	n/a	n/a	n/a	54	1	0	R	0.667	-	-
243.172	n/a	n/a	n/a	55	1	0	R	0.509	-	-
247.673	n/a	n/a	n/a	56	1	0	R	1.032	-	-
252.190	2.000	feedback	-1.480	57	1	14	R	0.990	1	L
256.588	2.000	feedback	0.520	58	1	1	R	1.161	1	R
261.084	2.000	feedback	-1.480	59	1	4	L	0.782	1	R
265.592	2.000	feedback	0.520	60	1	1	R	0.906	1	R
270.200	2.000	feedback	0.520	61	1	14	R	1.025	1	R
274.671	n/a	n/a	n/a	62	1	0	R	0.747	-	-
279.173	n/a	n/a	n/a	63	1	0	R	0.549	-	-
283.672	n/a	n/a	n/a	64	1	0	R	0.651	-	-
288.094	2.000	feedback	0.520	65	1	2	R	0.964	1	R
292.690	2.000	feedback	0.520	66	1	11	R	0.794	1	R
297.109	2.000	feedback	0.520	67	1	10	L	1.054	1	L
301.690	2.000	feedback	0.520	68	1	13	L	0.674	1	L
306.109	2.000	feedback	0.520	69	1	10	L	0.774	1	L
310.672	n/a	n/a	n/a	70	1	0	R	0.652	-	-
315.172	n/a	n/a	n/a	71	1	0	R	0.519	-	-
319.672	n/a	n/a	n/a	72	1	0	R	0.436	-	-
324.183	2.000	feedback	0.520	73	1	12	L	0.629	-1	L
328.690	2.000	feedback	0.520	74	1	11	R	0.748	1	R
333.190	2.000	feedback	-1.480	75	1	14	R	0.889	1	L
337.608	2.000	feedback	0.520	76	1	10	L	0.763	1	L
342.082	2.000	feedback	-1.480	77	1	3	R	0.886	0	L
346.699	n/a	n/a	n/a	78	1	0	R	1.026	-	-
351.173	n/a	n/a	n/a	79	1	0	R	0.736	-	-
355.673	n/a	n/a	n/a	80	1	0	R	0.572	-	-
