name	type	units	sampling_frequency	tracking_system	tracked_point	component	placement
headRigid_eul_x	ORNT	rad	59.9979827814675	VIRPos	headRigid	x	headRigid
headRigid_eul_y	ORNT	rad	59.9979827814675	VIRPos	headRigid	y	headRigid
headRigid_eul_z	ORNT	rad	59.9979827814675	VIRPos	headRigid	z	headRigid
headRigid_cart_x	POS	vm	59.9979827814675	VIRPos	headRigid	x	headRigid
headRigid_cart_y	POS	vm	59.9979827814675	VIRPos	headRigid	y	headRigid
headRigid_cart_z	POS	vm	59.9979827814675	VIRPos	headRigid	z	headRigid
VIRPos_latency	LATENCY	seconds	59.9979827814675	VIRPos	n/a	latency	n/a
