global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	std_dvars	dvars	framewise_displacement	rmsd	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
6520.039472612131	n/a	42510914.72442028	n/a	10599.78164641266	n/a	n/a	112355370.9516267	4739.949154570732	n/a	n/a	22467117.9879158	4691.362582577167	n/a	n/a	n/a	n/a	-0.8023018074680692	n/a	0.6436881902665308	n/a	-0.0276919417197802	n/a	n/a	0.0007668436362117	0.1903186286655653	n/a	0.0362211804171413	n/a	-0.0099512306891772	n/a	9.902699222922212e-05	n/a	-0.0052653764166472	n/a	2.7724188808984507e-05	n/a	-0.0088092968158789	n/a	7.760371039025413e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12698.224444320816	6178.184971708685	161244904.0383467	38169969.544647045	19898.58704646206	9298.8054000494	86467781.86798787	395953766.4456277	9793.580373219937	5053.631218649204	25539188.49410584	95914216.52671877	9656.45293466298	1.888842	619.663391	0.0	5.766765737251478e-14	-0.8023018074680692	0.0	0.6436881902665308	0.0	-0.0276919417197802	0.0	0.0	0.0007668436362117	0.1903186286655653	0.0	0.0362211804171413	0.0	-0.0099512306891772	0.0	9.902699222922212e-05	0.0	-0.0052653764166472	0.0	2.7724188808984507e-05	0.0	-0.0088092968158789	0.0	7.760371039025413e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18554.323973716942	5856.099529396126	344262938.1216473	34293901.69819353	28541.82151952724	8643.234473065178	74705502.15638229	814635575.6525482	14252.179446208183	4458.599072988247	19879105.693651654	203124618.966919	14066.287853358695	1.924062	631.217712	0.0	5.766765737251478e-14	-0.8023018074680692	0.0	0.6436881902665308	0.0	-0.0276919417197802	0.0	0.0	0.0007668436362117	0.1903186286655653	0.0	0.0362211804171413	0.0	-0.0099512306891772	0.0	9.902699222922212e-05	0.0	-0.0052653764166472	0.0	2.7724188808984507e-05	0.0	-0.0088092968158789	0.0	7.760371039025413e-05	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20899.39846539549	2345.074491678548	436784856.21537536	5499374.3715214	31084.60519534799	2542.7836758207523	6465748.822020496	966252680.1506552	16414.952899365053	2162.773453156869	4677589.00968009	269450678.68837315	16080.202898223755	1.390409	456.144745	0.0	5.766765737251478e-14	-0.8023018074680692	0.0	0.6436881902665308	0.0	-0.0276919417197802	0.0	0.0	0.0007668436362117	0.1903186286655653	0.0	0.0362211804171413	0.0	-0.0099512306891772	0.0	9.902699222922212e-05	0.0	-0.0052653764166472	0.0	2.7724188808984507e-05	0.0	-0.0088092968158789	0.0	7.760371039025413e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20592.790638011666	-306.6078273838248	424063026.2609809	94008.35981302928	30102.210048548048	-982.3951467999432	965100.224456082	906143049.806907	16292.837984844153	-122.11491452090011	14912.052348446745	265456569.60038048	16014.52110305142	1.198581	393.21283	0.0	5.766765737251478e-14	-0.8023018074680692	0.0	0.6436881902665308	0.0	-0.0276919417197802	0.0	0.0	0.0007668436362117	0.1903186286655653	0.0	0.0362211804171413	0.0	-0.0099512306891772	0.0	9.902699222922212e-05	0.0	-0.0052653764166472	0.0	2.7724188808984507e-05	0.0	-0.0088092968158789	0.0	7.760371039025413e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20174.17242934752	-418.6182086641456	406997233.2090456	175241.2046251782	28996.13311180711	-1106.0769367409375	1223406.189990216	840775735.4376367	16227.222499912914	-65.61548493123883	4305.391862761629	263322750.06167996	15911.583379089854	1.252634	410.945679	0.5101655248291469	0.3275823461673703	-0.9066197504752438	-0.1043179430071745	0.8219593719517934	0.0108822332332481	-0.0165847913002608	0.0111071504195193	0.0001233687904418	0.0002750553024732	0.4391862844580032	0.2488676557924379	0.192884592456026	0.0619351100996233	-0.0096617250014752	0.000289505687702	9.334893000413094e-05	8.381354321180806e-08	-0.0027243098635292	0.002541066553118	7.421864232522487e-06	6.457019227374994e-06	-0.0088961800872592	-8.688327138029958e-05	7.914202014494711e-05	7.548702845742785e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19556.188180828387	-617.984248519133	382444496.1639719	381904.5314177575	27754.07780495724	-1242.0553068498702	1542701.3852739253	770288834.8036201	15890.154134840295	-337.0683650726187	113615.08273272814	252496998.4289821	15584.745282257394	1.094407	359.036865	0.5296218079281367	0.2560745061456764	-0.8484241115849045	0.0581956388903392	0.7198234731186345	0.0033867323858547	-0.0828269282951907	-0.0662421369949299	0.004388020713655	0.0068603000508166	0.6142358422367806	0.1750495577787774	0.3772856698883272	0.0306423476785455	-0.0053732413454173	0.0042884836560579	2.8871722556101918e-05	1.8391092068275733e-05	-0.002957355900333	-0.0002330460368038	8.74595392123441e-06	5.431045526995821e-08	-0.0088150202948391	8.115979242009908e-05	7.770458279842523e-05	6.586911905673571e-09	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18948.704431538543	-607.4837492898441	359053399.63380843	369036.5056512462	26234.99497846116	-1519.08282649608	2307612.63375532	688274961.5198823	15703.218214655495	-186.93592018480007	34945.03825533796	246591062.2970881	15366.9717791105	0.909111	298.247742	1.127086696639815	0.5988828347318028	-0.8300302341413328	0.0183938774435716	0.6889501895887158	0.0003383347274091	-0.1571892641360079	-0.0743623358408172	0.0055297569917024	0.0247084647596196	1.1940395150718217	0.5798036728350411	1.4257303635529512	0.3361722990330034	0.0001669722528483	0.0055402135982656	2.787973322123663e-08	3.0693966714407064e-05	-0.0034481169367732	-0.0004907610364402	1.1889510409662195e-05	2.408463948878593e-07	-0.0057554587191372	0.0030595615757019	3.312530506769242e-05	9.360917035511496e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18342.481930972062	-606.2225005664804	336446643.3880366	367505.7201930764	24833.35454345761	-1401.6404350035482	1964595.909036936	616695497.8810668	15566.5153068135	-136.7029078419946	18687.68501245687	242316398.797259	15220.37456316236	0.897694	294.502197	0.6586101691957574	0.3134622049161932	-0.6650396418430375	0.1649905922982952	0.4422777252227156	0.0272218955469422	-0.1807859509293337	-0.0235966867933258	0.0005568036276223	0.0326835600534234	1.416405131483998	0.2223656164121763	2.006203496494202	0.0494464673623671	0.0035498597104755	0.0033828874576272	1.26015039640572e-05	1.144392755097142e-05	-0.0037714309127683	-0.000323313975995	1.422369112978433e-05	1.0453192707376001e-07	-0.0045085146789203	0.0012469440402169	2.0326704610039817e-05	1.5548694394324458e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17763.83204470745	-578.6498862646113	315553728.9125753	334835.6908740476	23344.21522891236	-1489.139314545253	2217535.898124306	544952384.6537837	15342.425948287491	-224.0893585260092	50216.04060459828	235390033.9786853	14976.516672968652	0.797413	261.603424	1.0812938100581893	0.5669847034100025	-0.4933931753049592	0.1716464665380783	0.2434368254375102	0.0294625094750076	-0.2253317367519116	-0.0445457858225779	0.0019843270345509	0.0507743915876327	1.218841619422605	-0.197563512061393	1.4855748932367183	0.0390313412980321	0.0083643808060002	0.0048145210955247	6.996286626778456e-05	2.3179613379252358e-05	-0.0065760095213707	-0.0028045786086024	4.32439012251581e-05	7.865661171830174e-06	0.0012231465296754	0.0057316612085957	1.496087433056974e-06	3.2851940210120725e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17132.05681079255	-631.775233914901	293507370.5682234	399139.9461882279	21762.589394567512	-1581.6258343448462	2501540.279867031	473610297.1565424	15296.44897759715	-45.97697069034075	2113.8818338604524	233981351.3242329	14920.527522785014	0.7215519999999999	236.715912	1.1693654358598191	0.5848439650310857	-0.2422393651012839	0.2511538102036753	0.0586799100046731	0.0630782363798237	-0.3418237102656292	-0.1164919735137176	0.0135703798931206	0.1168434488997608	1.0937616292216887	-0.1250799902009163	1.1963145015576828	0.0156450039486613	0.0136761002209679	0.0053117194149677	0.0001870357172539	2.821436314334481e-05	-0.0092777467467968	-0.002701737225426	8.60765846976986e-05	7.299384035253119e-06	0.0067424831281118	0.0055193365984364	4.546107873287229e-05	3.04630764868395e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16356.54769942588	-775.5091113666695	267536652.6435941	601414.3818127214	19766.67535044991	-1995.9140441176023	3983672.871505882	390721454.41008407	15078.82927100874	-217.61970658840983	47358.33669562559	227371092.18423	14705.629062356234	0.655755	215.130524	1.1261525400513306	0.5063250100950513	-0.0266872421616142	0.2155521229396697	0.0007122088941926	0.0464627177037984	-0.2074773248561143	0.1343463854095148	0.0180489512726019	0.0430468403294495	0.8442586417838527	-0.249502987437836	0.7127726542267157	0.0622517407404049	0.0158112404818539	0.002135140260886	0.000249995325575	4.55882393365634e-06	-0.0071960834879825	0.0020816632588143	5.178361756601438e-05	4.333321923097371e-06	0.0004242657625259	-0.0063182173655859	1.800014372516834e-07	3.991987067879123e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15419.5046896555	-937.0430097703812	237761124.87430796	878049.6021595346	17674.626977622003	-2092.048372827907	4376666.394251892	312392438.7980835	14811.264714446492	-267.564556562249	71590.79192835293	219373562.4414077	14434.8568398001	0.584182	191.649902	2.2140605120692367	1.129029973893858	0.4260872558981532	0.4527744980597674	0.1815503496388183	0.2050047460932743	-0.0568607757448091	0.1506165491113052	0.0226853448661982	0.0032331478183014	-0.0243921271601266	-0.8686507689439793	0.0005949758673957	0.7545541583869665	0.0120485118641651	-0.0037627286176888	0.0001451666381409	1.4158126650374276e-05	-0.0093546922451657	-0.0021586087571832	8.751026700176328e-05	4.659591766588e-06	0.0093433023067376	0.0089190365442117	8.729729799508816e-05	7.954921287698379e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14690.949496547091	-728.5551931084083	215823997.11009723	530792.6694052301	15917.182332713615	-1757.444644908388	3088611.67991717	253356693.41285044	14500.424487751696	-310.840226694796	96621.64653167216	210262310.32498905	14125.0723762634	0.585109	191.953735	2.3367799952441106	1.1964943699299233	0.0598205032411272	-0.366266752657026	0.0035784926080217	0.134151334101923	0.1934794791623346	0.2503402549071437	0.0626702432269736	0.0374343088569282	0.1083819092160496	0.1327740363761761	0.011746638245316	0.0176289447356221	7.220701711010448e-05	-0.0119763048470549	5.2138533199389214e-09	0.0001434318777895	-0.0032600976091057	0.00609459463606	1.06282364208967e-05	3.714408377789133e-05	-0.0043337772362227	-0.0136770795429603	1.8781625133202065e-05	0.0001870625048244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14067.71166544575	-623.2378311013417	197900511.50211844	388425.3941159046	14580.655185749794	-1336.527146963821	1786304.8145712512	212595505.6457324	14277.565904581665	-222.85858317003112	49665.94809255368	203848888.1596729	13894.984412413532	0.532582	174.721481	1.6063523958458397	0.7119253101842669	-0.045694514792359	-0.1055150180334862	0.0020879886821091	0.0111334190306069	0.3693309697445954	0.1758514905822608	0.0309237467400029	0.1364053652124832	-0.4471604058479528	-0.5555423150640024	0.1999524285581058	0.3086272638266713	-0.0096403057543698	-0.0097125127714799	9.293549503773549e-05	9.433290433616024e-05	-0.0018896365532141	0.0013704610558915	3.5707263032428644e-06	1.8781635057155187e-06	-0.008639674852173	-0.0043058976159503	7.464398155127056e-05	1.8540754279046485e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13578.757935186664	-488.9537302590852	184382667.0623948	239075.75033427423	13491.483032101183	-1089.1721536486111	1186295.9802835537	182020114.40547413	14061.430328180955	-216.1355764007094	46714.58738606689	197723822.8742872	13679.29763154148	0.549069	180.130508	0.9969660105090912	0.588928963369776	0.07410522726272	0.119799742055079	0.0054915847076593	0.0143519781964634	0.3742680583359572	0.0049370885913618	2.4374843758955107e-05	0.1400765794905674	-0.552513028682128	-0.1053526228341752	0.305270646863498	0.0110991751380399	-0.0066004524786265	0.0030398532757432	4.356597292260671e-05	9.240707938047266e-06	0.0005345281932105	0.0024241647464246	2.8572038933688165e-07	5.876574717807845e-06	0.0012338382662286	0.0098735131184016	1.5223568672099978e-06	9.748626129924852e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13117.769603474542	-460.9883317121221	172075879.36984065	212510.2419747255	12457.530137199432	-1033.9528949017513	1069058.588875712	155190057.1192321	13782.073129300545	-279.3571988804106	78040.44456630926	189945539.7413881	13377.2957428942	0.581508	190.772522	1.27260781789413	0.7893213730634555	0.3134028877898913	0.2392976605271712	0.0982213700750431	0.0572633703337773	0.4260280687272768	0.0517600103913195	0.0026790986757095	0.1814999153434932	0.196975265475146	0.749488294157274	0.0387992552090042	0.5617327030787805	-0.0052049806258912	0.0013954718527353	2.7091823315902744e-05	1.947341691776492e-06	0.003160827384022	0.0026262991908115	9.99082975158336e-06	6.897447439657141e-06	0.0018533042790491	0.0006194660128205	3.4347367507417044e-06	3.837381410397279e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12677.04517478784	-440.7244286867026	160707474.36361164	194238.0220412204	11624.039589995748	-833.4905472036844	694706.4922778972	135118296.3897885	13485.592990734467	-296.4801385660776	87900.47256416056	181861218.3117466	13100.25400645245	0.653987	214.550232	1.5099546218869202	0.9607816085144492	0.1169825239079216	-0.1964203638819696	0.0136849108998674	0.0385809593475253	0.348699487359795	-0.0773285813674817	0.0059797094963072	0.1215913324849838	1.1627543814509949	0.9657791159758488	1.3519977515834856	0.932729300855092	-0.0020256674171744	0.0031793132087167	4.103328485002005e-06	1.0108032479121112e-05	0.0019316441855796	-0.0012291831984424	3.731249259683477e-06	1.5108913353330887e-06	0.0008532694729759	-0.0010000348060732	7.280687935125702e-07	1.000069613357863e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12294.53501112737	-382.5101636604704	151155591.13983667	146314.02530355987	10895.510423765012	-728.5291662307354	530754.7460488506	118712147.39437205	13197.088622838426	-288.504367896041	83234.77029509417	174163148.11905143	12813.512087710658	0.674956	221.429459	1.5774578191520665	0.9829358853678832	0.1086153623129462	-0.0083671615949754	0.0117972969303725	7.000939315643128e-05	0.5359306477203631	0.1872311603605681	0.0350555074099647	0.287221659165968	0.1697508780061269	-0.993003503444868	0.0288153605838509	0.986055957853782	-0.0070948493293347	-0.0050691819121603	5.0336887005961045e-05	2.569660525857316e-05	0.0022358571516087	0.000304212966029	4.999057202399769e-06	9.25455287002223e-08	-0.0015504555238678	-0.0024037249968437	2.403912331492174e-06	5.777893860451245e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11842.90138889637	-451.6336222310001	140254313.30712354	203972.92872949367	10175.42582966534	-720.0845940996714	518521.8226596886	103539290.8150206	12833.095161619658	-363.99346121876806	132491.2398100188	164688331.42718586	12452.506182131678	0.67048	219.961166	0.8133933869645998	0.3697220817743472	0.2268311674723691	0.1182158051594228	0.0514523785368779	0.0139749765894906	0.4234163844264742	-0.1125142632938889	0.0126594594445665	0.1792814346007878	-0.0563633617042711	-0.226114239710398	0.0031768285426064	0.0511276493998113	-0.0029545680330199	0.0041402812963148	8.729472261743081e-06	1.714192921261416e-05	0.0029490273856942	0.0007131702340855	8.696762521574368e-06	5.08611782785567e-07	-0.0038279855694853	-0.0022775300456175	1.4653473520187696e-05	5.187143108690452e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11457.890562929484	-385.010825966885	131283256.15206853	148233.336111703	9470.04551362234	-705.3803160429998	497561.3902609223	89681762.03007862	12460.557516436931	-372.5376451827269	138784.29707829133	155265493.6204329	12090.700902423949	0.702529	230.475159	1.2825906209610425	0.7043017983293183	0.3196671057577021	0.0928359382853329	0.1021870585035058	0.0086185114373181	0.2330469828783918	-0.1903694015480824	0.036240509045775	0.0543108962287214	-0.6309963657428881	-0.574633004038617	0.3981564135807326	0.3302030893304452	0.0018267269990061	0.0047812950320259	3.336931528897832e-06	2.2860782183276504e-05	0.0039561208018259	0.0010070934161317	1.5650891798639605e-05	1.0142371488158183e-06	-0.0011213284758628	0.0027066570936225	1.2573775507807898e-06	7.325992622456997e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
11126.007993909934	-331.8825690195499	123788053.88054776	110146.03961901632	9126.279804136606	-343.765709485735	118174.86301823074	83288983.06339169	12170.869052705655	-289.688463731276	83919.4060189868	148130053.49810824	11834.984615524849	0.752275	246.795349	0.6967359815670088	0.3691620473941865	0.5175610926777097	0.1978939869200076	0.2678694846537447	0.0391620300590961	0.0848300849908127	-0.148216897887579	0.021968248819417	0.0071961433195485	-0.516537655182006	0.114458710560882	0.2668111492209249	0.0131007964232597	0.0013961231946747	-0.0004306038043314	1.94915997470869e-06	1.854196363046746e-07	0.0017825891958558	-0.0021735316059701	3.1776242411818275e-06	4.724239642150965e-06	0.0009978638378065	0.0021191923136693	9.957322388019171e-07	4.490976062315041e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
10900.995177949146	-225.01281596078843	118831695.86967053	50630.76734660364	8708.909797243497	-417.3700068931085	174197.7226539534	75845109.85652378	11955.617954779254	-215.2510979264007	46333.035158520936	142936800.68064007	11606.96032768972	0.804728	264.003235	1.0599893473731483	0.5589030092763275	0.6514665098873991	0.1339054172096894	0.4244086135048686	0.0179306607581009	-0.1193708998652596	-0.2042009848560723	0.0416980422161898	0.0142494117346418	-0.9259091336682276	-0.4093714784862216	0.8573077238102478	0.1675850073979949	0.0057171417460015	0.0043210185513268	3.2685709743873085e-05	1.867120132091036e-05	0.0012180204967164	-0.0005645686991393	1.483573930421266e-06	3.187378160479543e-07	0.0023625059237636	0.001364642085957	5.581434239818101e-06	1.8622480227653447e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
10557.676023311342	-343.3191546378039	111464523.0132032	117868.04194121627	8233.887235328184	-475.0225619153134	225646.43432858773	67796899.00410041	11552.082403401746	-403.53555137750845	162840.94122554976	133450607.85498424	11212.7641826087	0.822717	269.904816	1.645168189355622	0.7901261121289999	0.9331668676044842	0.2817003577170851	0.8708004027947649	0.0793550915379337	0.0787184603809407	0.1980893602462003	0.0392393946427489	0.0061965960047457	-1.6128576082673192	-0.6869484745990916	2.601309664545777	0.4718982067540188	0.0011095593519957	-0.0046075823940058	1.2311219556011176e-06	2.1229815517552227e-05	0.0008560284922305	-0.0003619920044859	7.327847795104232e-07	1.3103821131171989e-07	0.0069615314611368	0.0045990255373731	4.8462920284397466e-05	2.1151035893410844e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
