frame_start	frame_end	Left-Cerebral-White-Matter	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Cerebral-White-Matter	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	AirCavity	Skull	Vermis	Pons	CSF-ExtraCerebral	Head-ExtraCerebral	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula
480	600	19356.01505188784	11241.543019108132	21394.00457356771	20431.13831232024	23369.653701368723	26920.63595941381	20652.524482220753	27549.178520266225	23469.024884119	21989.01083048429	14041.563806045806	20192.475133656255	24386.073868018993	21573.474827416696	23081.525264726697	26085.475237039947	21978.711945577892	24063.517702792553	22868.677863549932	19605.782781404745	13171.493189124165	20496.1484765625	19764.359643932712	23264.55947890226	26496.4939648728	21191.95389407116	27793.730019186278	25259.16124595084	24891.49305131844	21702.849187454554	24860.08504850968	21428.791437607117	22715.694140625	19343.13097252155	13623.973313210226	3293.7964606438836	5147.77316455103	23622.917570903584	21548.677627083787	18173.08826208272	5106.329708180725	24023.978511159014	24405.968000666075	24121.02011938449	29640.982308011095	19056.835427448248	23357.657754571694	23320.229633527026	22079.31012177769	22039.93356263607	25069.43987775507	23471.805281570814	27523.347930040596	25124.144970554993	22638.894676203672	20105.6483106853	22870.385557071244	23954.586542026293	21691.40766799562	23981.75646105564	32004.38704652495	24198.812344668022	24773.362278164488	23852.68737792049	25161.306287491327	24677.204340077766	24449.712926661738	23571.985404015402	22913.150497482085	22999.54391969447	24199.683814525968	21682.753341584157	19951.50994486962	28267.230464655397	24794.15220048275	23758.058015961356	24515.357013332283	24316.019239173704	29941.813800012427	20691.474993848424	22194.298595553973	22219.896317889365	21434.576385240885	22693.070214272055	23967.083338093133	24103.830669561088	27168.133311325313	24047.033310869956	21215.045892228933	21164.214452461798	23429.638319375594	24673.542420422724	21760.92269792091	24814.054631164967	32228.994735531865	22493.97202141953	25968.632179556054	22914.976642826223	24583.065643583435	23558.204697697038	23965.850851048006	23906.39285723455	22299.89224988923	22297.366623186106	22273.528123291442	25000.741143329327	21771.398044789814	29640.636820091393	24189.079048987354
600	900	18409.618029475605	10913.84373635102	21605.731901041665	19491.248511897542	21352.23724806691	25293.924252660247	18448.98427304196	25610.739654221714	22927.718966330132	22194.56542615563	13121.714821769494	19305.928673333536	24053.030637215878	21381.484723866713	22255.527583070194	22725.130322879264	21531.328412577957	22758.92532413564	22233.450469809235	18553.534961527723	12747.807187453667	19786.227782118054	18949.317363533268	21319.576870974037	25328.943872711832	19703.018569911048	25683.848043975773	22530.167966765115	24611.962070388294	20590.49567389526	22841.127656356148	21099.743119359173	25715.344140625	19031.845218884697	12780.109762073864	3205.6410162161937	5123.61321762285	21648.34936431498	21286.25797641123	16579.077899091364	5224.622075345909	22704.19208359137	22187.251582505367	21144.54567324592	27843.34027219286	18980.238181727706	21790.849334507293	20999.97730065756	20209.465931537412	19849.66558293397	23558.390082426762	21690.346511542528	25376.556202958705	22770.10032448391	20567.31380652399	19318.96487768633	20874.8478205778	21936.397444535625	20035.916885409122	21403.64552285113	29685.147637156315	22160.408147910635	22125.027315385116	21816.735987788812	22834.444401942015	22123.42889441078	21853.21040848732	21010.21036735977	20830.363272578652	21070.851770604877	21812.0200102922	19698.022216313428	19112.434065322006	26414.286681489124	22497.498145643713	21927.221412682396	22661.087362005434	21103.911048705344	27558.809204538396	19103.01676963231	20426.203498960847	20195.236171427972	19507.7395741709	20468.080652940393	22380.640681885787	22058.201493226825	25276.141047283225	21893.02009740632	19475.4110133354	19463.399590915924	21536.97216112748	22557.967190354902	19533.14897190554	22201.493093377976	29964.951582818358	20877.961360405916	23541.476586431854	20973.211336367025	22151.703853619827	21757.6009358615	21319.039098648664	21380.793699785037	20136.299621225695	20461.712957984866	20114.96753781731	22082.13446063702	20716.332983919736	27200.094675891803	22831.786519698824
900	1200	17276.653733068862	10419.779959400888	22288.046440972223	18617.48165740038	18967.970080315314	23130.97162663553	16036.952837422456	22478.618706462526	21291.6340470492	20864.566038935354	12625.678223777704	18592.81358841202	23270.50124834586	19482.07642691771	20590.89351158718	20998.687645520084	20313.422427556063	19848.35081449468	21646.826791914682	17347.47799621761	12255.789485073357	18969.432630208332	17974.23694449345	18972.818650645706	23526.733914679327	17207.994387302882	22602.395745072048	21218.3999608978	23646.012143435073	19335.398658014114	20224.378245478092	20570.709830174874	24584.896484375	18750.135441136852	12381.38348721591	3192.385005717145	5042.89243463088	18819.57084975982	20176.553962487593	14955.137844281087	5335.364037949962	20661.121627435452	19759.481258557207	18982.99364762022	25608.32423653055	17893.374041653635	19518.8895086448	18540.76708865441	17991.780863801407	17766.702873184608	21737.681955457865	19214.770557967935	23436.582728753965	20218.586485219355	18148.938125868135	17715.925370441815	18491.44458985365	19113.92249098157	17981.16271698639	19325.405185644424	27100.70859215886	20046.625511897033	19219.36661357153	19314.022450341086	20131.88223339121	19818.01470209478	19301.617679186555	18385.430217116416	18845.318340305712	18963.997380556782	19353.185390612183	17357.226862237007	17705.108065265296	23980.563556407233	20481.835054294228	19624.57326602724	20166.933955856748	18367.085436372803	25313.045702736705	17615.303218811514	18689.710078500335	17992.269609004063	17425.107990030596	18162.360233065294	20627.125646281867	19585.34469980196	23114.36127996076	19723.51367598973	17350.165796394365	18025.26548738593	19437.9622756063	19644.79634715354	17199.149191393528	19721.144778645834	27600.48708594482	18932.30151629514	20792.55274366199	18518.392521670492	19711.810135763088	19540.36933279995	18607.16122050196	18670.622458374717	18186.308803234468	18421.9876862897	18158.14326503747	19188.427545072114	18899.86574263929	24102.825941553656	20454.36198489708
1200	1500	16406.95852589498	10044.163921442196	19531.300271267362	17559.98637879684	17075.928999326596	21402.700277280182	14327.763804141117	20161.269049636183	19632.604859522693	20066.04021565608	11855.965701438332	17657.905898910845	21909.43869659866	18376.080683355885	19292.31531399717	18438.05174553972	19328.1121947983	19928.862865691488	20463.41341662533	16455.265567122926	11459.182256636497	17717.12376736111	17122.580568201865	17002.639094021008	21760.814261879492	15524.21001929444	20173.992253374847	20261.16158437341	22826.7361324809	18315.267425779184	18175.929812224014	19045.904434440305	23836.49296875	17688.385570447197	12269.789797585227	3167.1076517839783	5005.074438762278	17105.91016327082	19211.901096569316	13340.412946629256	5410.978223512409	18244.07752358041	18149.39005779585	17077.815833933844	23443.81360256505	16721.781172692503	18142.517529541037	17029.16806297635	16941.397815191143	16284.960427646427	20046.9570474986	17963.91911464358	21366.66198863947	18439.27447812974	16776.720749090226	16812.707161636947	17105.650333951708	17528.343229435694	16798.048833251778	17695.233803261133	24842.745846725433	18434.879466431885	17719.70399915421	17664.690381819673	18234.805062983905	18107.62708467188	17558.929977480017	16535.29845036324	17100.55756826729	17383.69895342044	17658.32754502249	15104.82582766089	16463.101326882777	22045.69553360849	18984.240800528692	17776.817526284398	18241.582584260177	16501.726029460762	23399.004387736084	16618.96088147673	17313.33848030604	16126.407615768747	15771.06009231659	16448.096317959185	19160.69594533698	17939.02669980692	21394.472372341334	17752.451744736805	15238.613755599827	16883.93892422273	17271.12188664176	17442.93468388793	15132.98808339271	16986.32746638499	25555.140613559484	17015.72627865668	18038.597490512984	16971.10985214112	18172.43217654225	17813.304829997072	16187.29357215224	16520.960214086834	16454.45926435278	16408.549930034413	15919.533460169274	17238.79768404447	17297.047811162007	21887.21705253169	18916.236251014783
1500	1800	15690.924975510463	9624.456479759663	20288.42004123264	16993.284152062097	15528.70954268521	20141.289593019697	12953.063352816165	18617.393817401688	18945.299362086465	19741.547812711913	11518.135370313217	17207.27937137006	21163.66123807603	18202.12679124556	17702.19478962507	16488.978967964544	18738.136749850717	20262.418841422874	19897.388407066384	15644.213203546393	11173.531819573707	17435.22857638889	16515.63175674143	15403.693905641563	20410.796876210414	14733.278981409227	18850.058762565764	19136.25683494506	21898.66778944905	17479.016659402267	17451.270227846893	18333.036814052306	19085.009375	17515.62261179957	11386.711789772728	3173.6615258618313	4961.661907599	15525.278989964909	18666.08006920177	12292.208795779026	5464.421849885778	17311.992941135315	16695.82507504903	15935.026287107177	21886.376483308166	15714.268454276615	16830.657101502245	15779.610111047441	15632.376984152197	15160.125260942146	18573.401922759618	16675.569945427724	19975.042355390728	16856.979751048777	15335.520921323065	15407.699625092879	15593.886779877961	16454.307695812367	16042.849539721556	16008.38854695954	23748.531195503438	17231.957051317873	16314.042192583576	16423.73872423894	16926.789452154906	16642.568703473946	16146.992839831055	15051.66071307965	15904.517970637744	16140.058627020164	16269.221521181677	13840.214042678683	15200.451448674603	19979.87773314662	17372.081033791226	17009.493324222218	16599.257001981267	14690.978970912447	21596.420653811507	15447.408106182773	16138.805434291759	14865.52560684629	14242.680636235857	15486.46325651111	17352.692108629504	16189.310928790148	19627.73867736833	16312.602962727255	13780.431860158491	15489.815645503944	16070.776734528987	15730.97790849296	13586.240006775499	15674.74467527636	23841.851180386744	15537.89263288937	17120.47853134144	15497.517541354184	16631.574901647116	16310.416616553017	14322.069961711679	14877.112065704534	15241.96229804948	14862.805204638653	14731.774706709219	15641.05766376202	16278.205545988796	20365.36677292158	17160.860213198066
1800	2100	15090.938026187252	9175.040007636824	19682.144769965278	16085.506678979125	14371.838300822197	18753.930803622636	12569.52617165153	17579.359856613817	17916.806720151177	17474.509596095162	10835.225755052825	16066.415519537808	20300.433399366295	17127.506752024485	17087.661930168408	15837.468409868716	17218.842185737627	18550.404837101065	19253.640258143187	14972.178716065495	10621.152689032342	17307.62601996528	15745.468085338962	14149.000771801864	18873.887643264672	13895.584901170972	17335.6423428839	18046.554437900948	21483.9289326359	16325.932638877413	14759.011048690132	17486.558711015245	20377.421875	16373.860328663794	11560.34518465909	3047.6014851156942	4912.6560216678945	14341.0979240441	17647.47037301862	11331.070522395492	5506.617348983459	15499.951703699624	15439.838856201895	14782.889648986747	19708.4813731645	14774.535168245991	15739.239472591693	14468.691761171807	14303.675418630664	14185.755266136099	17393.15116821798	15195.666273462351	18581.604192911458	15431.003705901001	14122.229542563973	14546.5413246242	14723.455160536381	14787.240376524593	14735.26968929614	15115.660826214145	22072.38284114053	15998.034066764145	15093.127253719116	15287.774645380729	15418.859073699845	15245.764035705977	14882.440842721398	13981.163668269959	14625.71667708763	15055.201836903998	15201.563673359657	13190.366218672649	14491.387215639043	18111.153011170074	16264.869328541121	15705.736670333652	15371.563978915256	13197.041531558843	19706.724819831015	14210.014480642312	15258.622861171898	13499.016045276167	13157.896544991272	14302.126636612726	16225.139925587644	15303.469992083388	18642.298946192474	15322.835727191596	12476.669006716764	14710.839714702268	14936.173422518776	14492.154562039492	12621.515987950428	14462.892073899873	21711.689318584526	14528.823722805275	15549.267051624223	14099.863024650016	15131.139622632623	15532.902737251088	13354.36055739042	13762.142579981757	14055.647258783361	13782.420122010031	13425.574301852186	14285.053792442908	14896.39306423418	18617.68803434552	15825.498136169297
2100	2400	14490.531442046524	8462.709553476923	19192.71869032118	15386.013468732775	13356.750825445608	17469.487932827604	11519.753043517368	15926.233899447487	16259.477734564349	17011.608619179475	9989.65113078491	15483.383489264443	20017.3006180473	16328.30769118953	15524.499705103079	14912.533054098407	17274.931985842955	17508.77607629654	17341.641631272734	14385.208066755495	10124.768442647119	16146.873884548611	14838.128970419606	13151.388658944003	18008.87598467228	12381.513355845393	15861.057557368002	16911.243857282934	20692.00288207919	15504.500903229939	15132.956245754076	16769.724952424433	17484.730078125	16239.689859240301	10887.207418323864	2922.2517122003756	4887.496687993729	12975.448076529603	17190.370415903235	10408.508268059366	5583.619158595428	15514.610998758455	14492.226669465104	13600.81178982266	18317.21156990628	14233.92684445021	14988.497739231741	13345.745427643371	13710.5909338671	13280.122009121775	16126.728955550418	14470.321959778503	17920.810445929845	14413.552581798682	13141.187077269924	14465.1751909365	13728.036017733544	13997.46899667901	13334.996348497749	14072.226474029507	20939.859790685463	14741.436386621182	14062.530019258653	14005.173172545517	14409.665324004187	14132.794578814583	13457.306003006192	12749.287582898389	13530.525275672098	13973.161144332294	13655.498983383804	12361.056740215037	13675.461468820213	16690.04084467538	15164.021201298154	14114.815732452216	14549.42502420299	12636.462189709504	18562.15257400907	15070.00882311586	14157.391234430415	12313.299631781803	12395.157066389622	13492.848139074142	15447.580700716047	13974.898106176355	17467.276280947477	14070.924051082387	11546.324874662618	14585.09715774441	14132.298776757489	13479.934235482206	11966.620534214679	13134.75714352147	20578.278166551958	13359.175303874465	14282.473552801526	12963.105894692573	14165.998618457925	13946.697364109215	12199.559581574667	12706.876896849217	13028.76176309848	12705.634769591921	12287.213431907376	13219.129770132211	14200.13150056995	16968.4529706847	15050.628571271203
2400	2700	13982.385119287688	8093.337650391946	19288.757194010417	14374.243533321025	12324.883291173874	16026.552317666115	10615.062126805635	15104.839952680273	16964.71077418732	15949.481106252826	9585.649362699887	14519.058589722277	19908.58352086164	15067.86838177383	15034.594396504792	13746.043035373654	16311.224174483314	17343.09468500665	16161.95796647652	13767.528984661361	9839.425312975962	15853.820846354167	14006.245006394909	12249.994223009062	16558.56979250589	11726.528801968687	14674.869080988996	15521.857653610105	20184.719692455055	14566.213687987507	12969.64475814156	16375.671413713511	16545.630859375	14378.884645743534	10497.170165127842	2823.892287353308	4813.267373109112	11913.97349674234	15789.722005916527	9495.444854664573	5610.03257658485	13996.344077877882	13420.18709468898	12328.693480319354	17389.082667246585	13979.869160174021	13944.674824965305	12285.150013355127	12735.766906045552	12977.420279685177	15040.292313563135	13661.853539403648	16741.695619606766	13271.686435669084	12280.248664494096	14046.302500392947	13410.225168807217	13258.180579059126	12865.963228108312	13083.435164270602	19118.280594052318	13681.9847770781	13156.075356292436	13208.605119436294	13320.965795061493	13031.193969510203	12443.893105352374	11795.984734988733	12631.344188459374	12739.304549428818	12787.200512697982	11113.15442885597	13127.625217726516	15655.029074742859	14280.459148237858	13493.237950311044	13169.533367292568	11332.59343243464	16895.31967608412	13137.336011099198	13045.307191347689	11077.433441293384	11625.342703616378	12604.615726294322	14021.699788627813	13301.369276624877	16727.657614805325	13144.194961985993	10600.406888479409	13734.635447616016	12924.174548313755	12275.080956782998	11036.225971313874	12210.89921662415	19188.96225178655	12261.889601660829	13376.795433016528	11913.679860151124	13383.487422820852	13183.771001976656	11210.108667053146	11567.821610665424	11976.304009383633	11759.213531204887	11304.083406506194	12086.456638371394	12684.234975142836	15650.155016629202	13786.621839148756
2700	3000	13398.932995468507	7983.531875156303	19195.084125434027	14086.889522440195	11469.8615608039	15430.99234665591	9778.074077684765	14706.974208982643	15770.042177275205	15600.986531207618	9262.88262701144	13942.523930521844	19604.27288265505	14739.232991756702	14268.510265815548	12314.320282694682	15731.895689648023	17299.421106216756	16595.64243990782	13180.419543354514	9543.906971681161	14487.315750868056	13463.903353799144	11361.943600563614	15502.407541875504	11136.532004552406	13977.19958023593	15580.204649886464	19600.538548993452	13776.115491555394	12790.722398840862	14970.572627354806	15925.2658203125	15058.040345164332	10161.99015625	2850.779295637547	4803.458942334744	11555.025281969467	15559.196156329459	9067.60984343601	5574.8306435265185	13227.524141265125	12761.303720766726	11919.708770607776	15704.435104241891	12776.786502022434	13030.849279964139	11576.840182788375	12080.838867081606	11677.998883839675	14505.97438687751	12926.203165553608	15746.51621842652	12123.416730270994	11658.672302582452	12997.75143046089	12202.243627224365	12276.497383575317	12865.279561345946	12085.408344704885	18070.43573582294	12641.859395345053	11868.335340363896	12385.230695855418	12709.638130381176	11855.3158710619	11838.126137603733	10993.160549953756	11935.879265803953	12071.924039057842	12171.39087840638	10488.840926670791	11765.634280381795	15260.295781741352	13375.666028703961	12849.957015212356	12162.800212761167	10353.313297530549	15976.90714269073	13097.168450989524	12374.116075344758	10529.534733140288	11018.450721600873	11919.371547469565	13184.641222092121	12534.299088350117	15492.10643366196	12292.586435458485	9870.48163650993	13012.71303625274	12834.302811136384	11356.539633014825	10716.24343969488	11588.873652742346	18149.541245350574	11428.228549079015	12272.369451024711	11099.086854404155	12274.621940159766	12725.743070807535	10439.104510688543	10801.417241417015	10896.677876725886	11135.4635564065	10449.191832987328	11133.761072340745	12827.76226285344	14564.723979446124	13051.8167988111
3000	3300	12817.412254705623	7733.673323663104	18889.784461805557	13496.246660480114	10848.796245297337	14279.607769520735	9391.922624461438	12913.863957691412	14256.546436659295	15359.565574494236	8210.518131226316	13464.840235401534	17746.946476480236	13342.557989840578	13950.02806624746	11701.604523746073	14844.69331002853	14480.69028424202	16356.872072250124	12589.432377808125	8846.919166760736	15198.612604166667	12800.986594254033	10624.214935326128	14339.751351548943	10465.219617883273	13397.327490472919	14787.735974815803	18988.258159377463	12255.994801392699	11123.559860892918	14665.591540316784	12949.0232421875	13022.402343076508	8542.283826349432	2809.508360236416	4753.925128898173	10494.835608190153	14913.145566344638	8489.004050571824	5535.813047566339	12477.199887903726	11168.34178733487	10780.416815659273	14548.49852814661	12586.905774381185	12432.043139911222	10657.660052585668	11245.968052435186	11625.033366161984	13471.895094404797	12300.406222437103	14972.418575773505	11554.888226737296	10628.512866689558	12434.343353034265	11963.656647579233	11572.96704394453	11423.565869529553	11813.223663973624	17063.006894411916	12022.822422841806	10773.153388830277	11486.821271475397	11526.188997941115	11620.491401853566	11071.016942985783	10409.576273316105	11091.53494341831	11478.135424166316	11230.156077929325	9967.154739712252	11656.723889358473	13870.27927333104	12447.751328491811	11867.261766646208	11389.640188314272	9812.141407250632	14674.222661297837	11953.494078285381	11885.480415151565	9790.337410527345	9963.366164340598	10961.474637959853	12581.877870043194	11602.723651122342	14626.384722537532	11314.488076885094	9112.005582677244	12547.401747422362	11862.2655678348	10555.491508064477	9452.465652595049	10343.26559297938	16977.33928728327	10823.54921306724	11565.209540879892	10423.178699378564	11448.335195389032	11473.664437480826	9515.916823605503	10172.78464822638	10537.293792943501	10126.27779179812	9638.223976604186	10346.101005483773	11492.30432715365	13109.3783580852	11771.878486984062
3300	3600	12243.846902058827	7344.143095795585	17032.745377604166	12728.110180867236	9812.116031447384	13649.519098768907	9119.757551040475	12465.228018424976	14254.544395014087	12548.65179277803	8610.51490794205	12652.749431663295	17786.84950897659	12828.43339784284	13154.784988385598	10445.018350433404	13835.968934738255	14065.565969913563	14715.484952411955	11934.885463896699	8837.083438862597	12849.639813368056	12440.790485414567	9862.047553354145	13533.90657747767	10308.266257059217	12240.596204801413	13401.161785342829	18286.79864811348	11496.06730405746	11239.06139340608	13583.666156645635	14353.530859375	13141.86892813847	7239.670525568182	2806.19266970033	4648.032054848724	9575.400082879098	14167.40340412712	8008.671896008168	5479.863337757746	12014.622454759552	10977.875845313425	10376.135031021513	13762.322042855229	11724.330912290648	11387.327095259992	10018.79546016604	10623.024143130473	10825.042592686319	12827.608569979382	11113.570645626987	13738.81993648286	10538.119503086338	10287.778732102677	11289.177491015804	10863.331240793683	10573.997721571122	11044.802765047265	11467.57755834175	15884.341023978488	11470.274002255363	10625.443924462466	10775.279443753061	10799.73970443672	10081.062124918302	10525.416219513581	9521.564657081703	10254.352255018332	10676.25280662948	10880.13710753787	8668.33063553914	10720.308378555186	12083.068889625918	11561.195636617726	11242.860232038705	10576.241374636016	9285.119307182858	13846.929639739687	11269.540145891187	11174.45021054212	9086.572444158157	9229.88173076042	11045.966910434823	11492.680860195602	10214.31060287495	13702.370509921313	10677.220026861565	8429.91396320075	11151.396053018445	11142.947586816894	9724.077189243972	8848.094977542243	9816.95649473852	15406.788314747833	9908.653263897535	10709.400595117331	9462.920935689937	10815.73598142716	10757.846716510137	8776.884824496114	9339.768744603944	9707.036080604279	9468.53003816411	8902.489497055552	9493.821038161057	11189.72624863594	13159.786120144827	10864.966561455174
3600	3900	11799.056348023592	7486.070226313296	15373.667702907986	12256.921573758791	9363.114055092672	12811.010243092729	8658.673647673233	11508.462190890867	12648.774482227793	13225.49398875452	8513.975058853928	12151.774065931762	17080.445893107983	12957.378729834447	11898.7223806348	10043.8862190726	13388.800580339372	13409.485684009309	13712.607093124794	11537.13909608955	8685.928197173382	12521.386966145834	11875.247980090726	9437.015869617031	13189.64509155092	9755.502518510708	11227.057202396156	12623.146592551131	17306.802808392895	12498.088815803063	10087.66511004904	13611.715570448985	12514.3107421875	13017.483451643318	7656.755250355113	2743.406547819916	4605.3857346378245	9136.981094271547	13607.72710506423	7638.508158505375	5466.190294935056	11169.897968943525	10911.710944149183	9743.957899610694	12621.86038490103	10594.058974733778	11014.355286704978	9448.802984500686	10016.204227753888	9692.453049911719	12441.639660829765	10474.655815714917	13250.698419161869	10278.98648523787	9352.084517209874	11143.746407437771	10131.001188777995	10310.87150594477	10056.836427372318	10250.314296912935	14695.25903926935	10612.313535324776	10482.56619701292	9967.551603649405	10535.00348658872	10023.246156754032	9833.099741438069	9033.947266600817	9671.91435109087	9994.181032862272	9925.854369302762	8163.756384398205	9984.405982820872	12013.399942266116	11253.869159491778	10226.692404484993	10514.370028771538	8448.50548180554	12726.92836341327	10139.863872515203	10406.668259733986	8747.63721519503	8736.707853875165	10221.954953910823	11428.148443295211	9907.608134437738	12966.356076465547	10278.453019464805	7906.367168476792	11429.745953372594	10417.067257582448	9380.088707142342	8600.202742884136	9328.401401732568	15188.814811899601	9563.736654559556	10440.913923016586	9159.60188945872	10330.069643192144	9966.049679185491	8509.661297919836	9085.99260111555	9317.957280745837	9019.169091777429	8748.253353249233	8360.120201322115	10454.450768521672	11324.570037265994	10740.389221577374
3900	4200	11473.656031355938	7285.142598515916	14782.930772569445	11937.579137375453	8943.45203392513	11964.177312767171	8537.833345950059	11356.842985150153	13518.601942142814	11570.696757035488	7925.599978333501	11473.045519368145	15478.908628159676	11905.835219283872	11179.141720655487	11326.58469619614	12207.697927862924	14569.452834109043	13241.116105336992	11196.306859312237	8282.983867132743	11341.648745659722	11910.734862115676	8956.819946221005	12126.542922451641	8574.441912151098	10930.093515034145	12318.560678373507	16785.324102453083	12049.894098484598	10397.06650311014	12836.777357031422	13353.3203125	12139.86542194235	7595.062904829545	2763.5166455507574	4607.141406176014	8607.225676205173	13269.736707521603	7406.372869294058	5444.253943218831	10630.871028993188	9896.461622654862	9545.942490410134	12187.652288527715	9754.262897911454	10514.545937482619	8990.752280787923	9399.85694559517	9891.201323710971	11524.29000390053	10090.771188299776	13068.079482135698	9565.636742219718	8567.92586164503	11151.413372610168	9666.358714471538	9941.048027557235	9733.918697547775	9458.245999656956	14951.433044408732	10230.797795322567	9854.646325052752	9544.284324477552	9780.860355200357	9519.463252032745	9728.869102654182	8572.119545457455	9419.440332058108	9386.118994215483	9479.497942094533	7984.613965810644	9097.069430791998	11336.40349023847	10427.20311951285	10479.811326109459	9347.004889613729	8298.243406884725	12075.365389304796	10674.011272486203	10459.989820964523	8180.531672455817	8713.678154553083	10149.487017799527	10896.32467457807	9769.237003363827	12474.168028955299	9774.80180863703	7716.455145264618	10877.040060892845	10010.413541867652	9192.562847087753	8270.754496163732	9360.228171901574	14888.014859400626	9133.28682553168	9849.096075140305	8575.642315787429	10116.866320902578	9802.023934714553	8409.08155581585	8458.892512370587	8830.521129851862	8534.049468121515	8314.14982103063	8308.03385122446	9579.219740029332	10910.545003639078	10481.014565735959
4200	4500	11029.059949711369	6895.059793787028	14806.51423611111	11690.237438235545	8522.082089393503	11008.13752964458	7923.733805571323	10289.103668023476	11769.600271146388	11455.915532641557	7653.363882573854	11651.535841836225	15735.765561311142	11184.519239867008	11966.51928625871	8393.768961442438	12435.357035293093	10437.719809674201	12635.48147792917	10866.787134641798	8248.638321696157	12808.346276041666	11059.22889891003	8548.02378647528	11784.473191979503	8608.270392014854	10086.646877972626	11675.924800965844	16083.897048332146	10302.746690739026	9325.889825572138	12193.015494345353	9948.513671875	11980.338181910021	8485.866477272728	2738.489275177212	4517.997159194714	8564.030655570652	13064.268319921577	7161.492607678832	5349.80185059098	10555.569181674864	8834.506056104065	8963.392522980526	11698.867703135942	10494.405460041799	10209.578823342748	8593.093844974483	8777.583146358289	9716.709286180107	11234.845181068327	9293.799605957878	11783.123696326793	8932.161418337599	8127.752995503349	8978.413558143648	9465.686582214386	9039.913511019457	8939.991910212115	9147.551204296116	14239.71311696474	9463.558314047112	8324.224114462997	9387.314135379775	9422.12015506401	8709.852635818692	8884.981153514118	8528.941376701387	8937.455534080542	8793.170989223461	8875.827597145699	7181.906012869354	9233.231846671924	11042.995361328125	9771.776065544542	10111.493175007108	9100.352676259681	8377.192447481708	11327.57642659667	9274.177416360553	9800.336872107355	8266.840497645027	8415.306446580818	9214.194910493032	10515.623266188944	8704.620156117042	11670.508761856214	9094.385226055627	7494.543221105622	9993.984729259515	9124.543230341666	8730.505266051994	7389.445837521631	8686.905841172407	13111.851818996383	9076.25413960281	7961.811091413965	8398.042076973965	9213.737869426735	9534.045104462992	7764.862780030211	8136.977994730157	8483.11273290079	8419.004232704227	8258.82976213095	7935.34237905649	9626.423990813015	9798.752421253132	9054.163445618271
