onset	duration	trial_type
0.293	4.000	dual-task classification
4.961	4.000	dual-task classification
9.563	4.000	dual-task classification
14.224	4.000	dual-task classification
18.875	4.000	dual-task classification
23.375	2.000	dual-task probe
41.241	4.000	dual-task classification
45.889	4.000	dual-task classification
50.487	4.000	dual-task classification
55.080	4.000	dual-task classification
59.734	4.000	dual-task classification
64.234	2.000	dual-task probe
82.008	4.000	dual-task classification
86.605	4.000	dual-task classification
91.258	4.000	dual-task classification
95.854	4.000	dual-task classification
100.449	4.000	dual-task classification
104.949	2.000	dual-task probe
122.688	4.000	dual-task classification
127.394	4.000	dual-task classification
131.989	4.000	dual-task classification
136.583	4.000	dual-task classification
141.237	4.000	dual-task classification
145.737	2.000	dual-task probe
163.507	4.000	dual-task classification
168.162	4.000	dual-task classification
172.756	4.000	dual-task classification
177.469	4.000	dual-task classification
182.068	4.000	dual-task classification
186.568	2.000	dual-task probe
204.406	4.000	dual-task classification
209.056	4.000	dual-task classification
213.710	4.000	dual-task classification
218.359	4.000	dual-task classification
223.069	4.000	dual-task classification
227.569	2.000	dual-task probe
245.343	4.000	dual-task classification
249.939	4.000	dual-task classification
254.533	4.000	dual-task classification
259.128	4.000	dual-task classification
263.838	4.000	dual-task classification
268.338	2.000	dual-task probe
286.143	4.000	dual-task classification
290.792	4.000	dual-task classification
295.440	4.000	dual-task classification
300.090	4.000	dual-task classification
304.743	4.000	dual-task classification
309.243	2.000	dual-task probe
327.004	4.000	dual-task classification
331.604	4.000	dual-task classification
336.202	4.000	dual-task classification
340.860	4.000	dual-task classification
345.509	4.000	dual-task classification
350.009	2.000	dual-task probe
367.754	4.000	dual-task classification
372.409	4.000	dual-task classification
377.005	4.000	dual-task classification
381.603	4.000	dual-task classification
386.261	4.000	dual-task classification
390.761	2.000	dual-task probe
