onset	duration	trial_type
0.123	4.000	single-task classification
4.748	4.000	single-task classification
9.344	4.000	single-task classification
13.939	4.000	single-task classification
18.651	4.000	single-task classification
23.151	2.000	single-task probe
40.869	4.000	single-task classification
45.523	4.000	single-task classification
50.177	4.000	single-task classification
54.831	4.000	single-task classification
59.426	4.000	single-task classification
63.926	2.000	single-task probe
81.830	4.000	single-task classification
86.479	4.000	single-task classification
91.141	4.000	single-task classification
95.735	4.000	single-task classification
100.332	4.000	single-task classification
104.832	2.000	single-task probe
122.707	4.000	single-task classification
127.362	4.000	single-task classification
131.957	4.000	single-task classification
136.614	4.000	single-task classification
141.318	4.000	single-task classification
145.818	2.000	single-task probe
163.631	4.000	single-task classification
168.225	4.000	single-task classification
172.823	4.000	single-task classification
177.477	4.000	single-task classification
182.072	4.000	single-task classification
186.572	2.000	single-task probe
204.497	4.000	single-task classification
209.150	4.000	single-task classification
213.798	4.000	single-task classification
218.452	4.000	single-task classification
223.053	4.000	single-task classification
227.553	2.000	single-task probe
245.360	4.000	single-task classification
249.955	4.000	single-task classification
254.557	4.000	single-task classification
259.263	4.000	single-task classification
263.915	4.000	single-task classification
268.415	2.000	single-task probe
286.132	4.000	single-task classification
290.841	4.000	single-task classification
295.435	4.000	single-task classification
300.088	4.000	single-task classification
304.742	4.000	single-task classification
309.242	2.000	single-task probe
326.973	4.000	single-task classification
331.676	4.000	single-task classification
336.385	4.000	single-task classification
340.978	4.000	single-task classification
345.639	4.000	single-task classification
350.139	2.000	single-task probe
367.920	4.000	single-task classification
372.530	4.000	single-task classification
377.179	4.000	single-task classification
381.775	4.000	single-task classification
386.369	4.000	single-task classification
390.869	2.000	single-task probe
