onset	duration	trial_type
0.170	2.500	correct classification of single-task items
3.449	2.500	correct classification of dual-task items
7.437	2.500	correct classification of dual-task items
11.668	2.500	correct classification of dual-task items
16.865	2.500	correct classification of single-task items
19.942	2.500	junk single-task items
25.193	2.500	junk single-task items
28.387	2.500	junk single-task items
33.669	2.500	correct classification of dual-task items
37.699	2.500	junk dual-task items
41.824	2.500	junk dual-task items
46.409	2.500	junk single-task items
53.471	2.500	junk single-task items
57.826	2.500	junk single-task items
61.755	2.500	correct classification of single-task items
68.551	2.500	junk dual-task items
71.701	2.500	junk dual-task items
74.829	2.500	correct classification of dual-task items
78.698	2.500	junk single-task items
82.097	2.500	junk single-task items
86.011	2.500	junk dual-task items
90.955	2.500	correct classification of dual-task items
95.075	2.500	junk single-task items
99.293	2.500	junk single-task items
102.503	2.500	junk single-task items
106.505	2.500	junk dual-task items
110.668	2.500	junk dual-task items
116.959	2.500	junk single-task items
120.254	2.500	correct classification of dual-task items
124.971	2.500	correct classification of single-task items
128.693	2.500	junk dual-task items
132.629	2.500	correct classification of dual-task items
140.193	2.500	junk dual-task items
145.549	2.500	correct classification of dual-task items
149.957	2.500	junk dual-task items
153.254	2.500	junk single-task items
156.831	2.500	correct classification of single-task items
160.198	2.500	correct classification of single-task items
163.519	2.500	junk dual-task items
170.568	2.500	junk single-task items
174.504	2.500	junk single-task items
180.542	2.500	junk dual-task items
183.636	2.500	junk dual-task items
187.630	2.500	correct classification of single-task items
191.725	2.500	correct classification of dual-task items
194.949	2.500	correct classification of dual-task items
198.935	2.500	junk dual-task items
202.842	2.500	correct classification of dual-task items
210.294	2.500	correct classification of single-task items
213.310	2.500	junk single-task items
220.523	2.500	correct classification of dual-task items
224.880	2.500	junk single-task items
227.970	2.500	junk single-task items
231.068	2.500	correct classification of single-task items
237.341	2.500	junk dual-task items
241.886	2.500	junk dual-task items
245.279	2.500	correct classification of dual-task items
248.762	2.500	junk single-task items
252.389	2.500	junk single-task items
256.224	2.500	junk single-task items
260.436	2.500	correct classification of single-task items
264.254	2.500	junk single-task items
268.254	2.500	junk dual-task items
275.927	2.500	correct classification of dual-task items
278.948	2.500	junk single-task items
282.254	2.500	junk single-task items
285.456	2.500	junk single-task items
288.568	2.500	junk single-task items
291.706	2.500	junk dual-task items
296.902	2.500	junk dual-task items
300.214	2.500	correct classification of dual-task items
305.723	2.500	junk single-task items
310.536	2.500	junk single-task items
313.560	2.500	junk single-task items
319.060	2.500	junk dual-task items
321.949	2.500	junk dual-task items
326.209	2.500	junk dual-task items
329.698	2.500	correct classification of dual-task items
335.739	2.500	junk single-task items
339.255	2.500	correct classification of single-task items
344.504	2.500	correct classification of dual-task items
348.693	2.500	correct classification of dual-task items
351.630	2.500	junk dual-task items
354.755	2.500	junk single-task items
358.866	2.500	correct classification of single-task items
361.810	2.500	correct classification of single-task items
366.504	2.500	junk dual-task items
371.068	2.500	correct classification of dual-task items
373.949	2.500	junk dual-task items
377.569	2.500	junk single-task items
381.261	2.500	junk single-task items
384.458	2.500	junk single-task items
388.504	2.500	correct classification of dual-task items
392.824	2.500	junk single-task items
396.130	2.500	correct classification of single-task items
400.207	2.500	junk single-task items
404.130	2.500	junk dual-task items
407.794	2.500	junk dual-task items
410.698	2.500	correct classification of dual-task items
414.255	2.500	correct classification of dual-task items
417.199	2.500	correct classification of single-task items
420.255	2.500	junk single-task items
427.794	2.500	correct classification of dual-task items
432.841	2.500	junk dual-task items
439.193	2.500	junk dual-task items
444.472	2.500	correct classification of dual-task items
450.294	2.500	junk single-task items
455.169	2.500	junk single-task items
460.418	2.500	junk single-task items
464.451	2.500	junk single-task items
468.826	2.500	junk dual-task items
472.451	2.500	junk dual-task items
