onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.873	.468	UNFAMILIAR	13	4	.947	func/u105.bmp
3.124	.977	.474	UNFAMILIAR	14	4	.614	func/u105.bmp
6.548	.886	.550	FAMOUS	5	4	.948	func/f109.bmp
9.689	.813	.492	FAMOUS	6	4	.481	func/f109.bmp
12.712	.984	.445	SCRAMBLED	17	7	.633	func/s099.bmp
15.902	.926	.439	SCRAMBLED	18	7	.458	func/s099.bmp
19.01	.943	.417	FAMOUS	5	7	.595	func/f102.bmp
22.166	.928	.449	FAMOUS	5	7	.926	func/f112.bmp
25.39	.833	.529	FAMOUS	6	7	.553	func/f112.bmp
27.963	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
48.408	.927	.413	SCRAMBLED	17	7	1.525	func/s098.bmp
51.699	.973	.598	SCRAMBLED	18	7	.979	func/s098.bmp
55.024	.852	.569	SCRAMBLED	17	7	.621	func/s109.bmp
58.063	.926	.427	SCRAMBLED	18	7	.525	func/s109.bmp
61.237	.810	.483	SCRAMBLED	17	7	.781	func/s101.bmp
64.36	.935	.537	SCRAMBLED	18	7	.477	func/s101.bmp
67.601	.848	.529	SCRAMBLED	17	4	.732	func/s107.bmp
70.791	.941	.570	FAMOUS	7	7	1.039	func/f102.bmp
73.998	.845	.494	UNFAMILIAR	13	4	.977	func/u104.bmp
77.139	.819	.518	SCRAMBLED	17	4	.795	func/s103.bmp
80.262	.909	.544	FAMOUS	5	7	.869	func/f113.bmp
83.57	.903	.600	UNFAMILIAR	13	4	.801	func/u110.bmp
86.71	.944	.483	UNFAMILIAR	14	4	.560	func/u110.bmp
89.984	.890	.546	FAMOUS	5	7	1.123	func/f107.bmp
93.074	.980	.421	SCRAMBLED	19	4	.867	func/s107.bmp
96.298	.919	.476	SCRAMBLED	17	7	.708	func/s113.bmp
99.405	.877	.428	UNFAMILIAR	15	7	.670	func/u104.bmp
102.462	.943	.415	SCRAMBLED	17	7	.832	func/s102.bmp
105.719	.878	.550	SCRAMBLED	19	4	.750	func/s103.bmp
108.341	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
128.887	.857	.510	FAMOUS	5	4	.796	func/f100.bmp
132.027	.844	.507	FAMOUS	7	7	.697	func/f113.bmp
135.068	.893	.424	UNFAMILIAR	13	7	.745	func/u098.bmp
138.191	.966	.465	UNFAMILIAR	13	4	.770	func/u111.bmp
141.365	.896	.446	FAMOUS	7	7	.635	func/f107.bmp
144.472	.843	.436	SCRAMBLED	17	4	.986	func/s111.bmp
147.513	.878	.434	SCRAMBLED	18	4	.588	func/s111.bmp
150.619	.860	.457	SCRAMBLED	19	7	.612	func/s113.bmp
153.809	.816	.554	SCRAMBLED	17	4	.627	func/s100.bmp
156.966	.888	.583	SCRAMBLED	19	7	.936	func/s102.bmp
160.157	.819	.520	FAMOUS	5	7	.684	func/f108.bmp
163.23	.881	.494	FAMOUS	6	7	.614	func/f108.bmp
166.471	.982	.586	FAMOUS	7	4	.723	func/f100.bmp
