onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.990	.589	UNFAMILIAR	13	4	.682	func/u085.bmp
3.257	.998	.493	UNFAMILIAR	14	4	.533	func/u085.bmp
6.565	.855	.451	SCRAMBLED	17	4	.934	func/s084.bmp
9.721	.897	.504	FAMOUS	5	4	.844	func/f088.bmp
12.845	.810	.443	SCRAMBLED	17	7	.899	func/s096.bmp
15.952	.990	.525	SCRAMBLED	18	7	.802	func/s096.bmp
19.309	.987	.579	FAMOUS	5	7	.876	func/f094.bmp
22.584	.825	.517	FAMOUS	6	7	.581	func/f094.bmp
25.774	.895	.569	UNFAMILIAR	13	4	.585	func/u096.bmp
28.413	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
48.909	.954	.447	SCRAMBLED	17	7	1.093	func/s087.bmp
52.166	.966	.533	SCRAMBLED	19	4	1.076	func/s084.bmp
55.44	.839	.542	SCRAMBLED	17	7	.836	func/s090.bmp
58.463	.914	.402	FAMOUS	7	4	.732	func/f088.bmp
61.57	.889	.411	UNFAMILIAR	13	7	.849	func/u089.bmp
64.811	.807	.582	UNFAMILIAR	14	7	.544	func/u089.bmp
67.934	.820	.541	FAMOUS	5	4	.621	func/f092.bmp
71.042	.901	.518	FAMOUS	6	4	.522	func/f092.bmp
74.165	.811	.455	FAMOUS	5	4	1.035	func/f095.bmp
77.339	.944	.589	FAMOUS	6	4	.477	func/f095.bmp
80.614	.943	.568	UNFAMILIAR	15	4	.766	func/u096.bmp
83.836	.919	.495	FAMOUS	5	4	.813	func/f086.bmp
86.943	1.000	.430	FAMOUS	6	4	.546	func/f086.bmp
90.134	.853	.426	SCRAMBLED	19	7	1.039	func/s087.bmp
93.191	.892	.443	UNFAMILIAR	13	7	.745	func/u095.bmp
96.348	.968	.489	SCRAMBLED	19	7	.822	func/s090.bmp
99.672	.880	.600	FAMOUS	5	n/a	0	func/f084.bmp
102.795	.929	.475	FAMOUS	5	7	.969	func/f087.bmp
105.902	.940	.402	FAMOUS	6	7	.573	func/f087.bmp
109.193	.879	.581	FAMOUS	5	4	.660	func/f097.bmp
111.815	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
132.279	.975	.434	UNFAMILIAR	13	7	1.128	func/u092.bmp
135.501	.801	.477	UNFAMILIAR	14	7	.731	func/u092.bmp
138.575	.826	.510	UNFAMILIAR	13	7	.799	func/u082.bmp
141.682	.819	.502	UNFAMILIAR	15	7	.593	func/u095.bmp
144.722	.860	.438	SCRAMBLED	17	7	.724	func/s092.bmp
147.896	.867	.548	SCRAMBLED	18	7	.439	func/s092.bmp
150.969	.912	.441	FAMOUS	7	4	.661	func/f084.bmp
154.076	.863	.418	SCRAMBLED	17	7	.790	func/s088.bmp
157.166	.806	.458	SCRAMBLED	18	7	.539	func/s088.bmp
160.223	.950	.469	UNFAMILIAR	13	4	.650	func/u083.bmp
163.397	.864	.464	UNFAMILIAR	14	4	.578	func/u083.bmp
166.587	.846	.562	FAMOUS	7	4	1.082	func/f097.bmp
169.761	.959	.557	FAMOUS	5	4	.699	func/f096.bmp
173.085	.832	.589	FAMOUS	6	4	.689	func/f096.bmp
176.158	.922	.474	SCRAMBLED	17	7	.761	func/s083.bmp
179.332	.803	.469	SCRAMBLED	18	7	.354	func/s083.bmp
182.506	.966	.599	UNFAMILIAR	15	7	1.043	func/u082.bmp
185.68	.843	.444	SCRAMBLED	17	7	.762	func/s093.bmp
188.72	.838	.416	FAMOUS	5	7	.938	func/f090.bmp
191.309	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
211.938	.999	.585	UNFAMILIAR	13	4	.911	func/u094.bmp
215.195	.997	.492	UNFAMILIAR	13	4	.842	func/u097.bmp
218.469	.836	.515	UNFAMILIAR	13	7	.672	func/u091.bmp
221.509	.965	.442	FAMOUS	5	4	.702	func/f083.bmp
224.817	.860	.583	SCRAMBLED	19	7	.862	func/s093.bmp
228.041	.983	.575	SCRAMBLED	17	7	.693	func/s091.bmp
231.415	.950	.578	FAMOUS	7	7	.852	func/f090.bmp
234.689	1.000	.567	UNFAMILIAR	13	7	.963	func/u087.bmp
237.996	.826	.550	UNFAMILIAR	14	7	.719	func/u087.bmp
241.171	.841	.585	UNFAMILIAR	15	4	.948	func/u094.bmp
244.31	.918	.527	SCRAMBLED	17	7	.671	func/s097.bmp
247.502	.833	.518	SCRAMBLED	18	7	.734	func/s097.bmp
250.607	.977	.511	UNFAMILIAR	15	4	.797	func/u097.bmp
253.932	.929	.568	FAMOUS	5	4	1.062	func/f085.bmp
257.155	.878	.529	UNFAMILIAR	15	7	.551	func/u091.bmp
260.229	.857	.411	FAMOUS	5	4	.931	func/f091.bmp
263.303	.913	.451	FAMOUS	6	4	.557	func/f091.bmp
266.51	.944	.529	FAMOUS	7	4	.774	func/f083.bmp
269.199	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
289.795	.862	.564	SCRAMBLED	17	7	.793	func/s085.bmp
292.985	.978	.566	SCRAMBLED	19	4	.771	func/s091.bmp
296.142	.855	.415	UNFAMILIAR	13	7	.620	func/u090.bmp
299.282	.841	.516	UNFAMILIAR	13	7	.504	func/u084.bmp
302.456	.986	.552	UNFAMILIAR	13	7	.675	func/u086.bmp
305.797	.984	.593	UNFAMILIAR	14	7	.537	func/u086.bmp
308.954	.994	.417	FAMOUS	7	4	.861	func/f085.bmp
312.195	.996	.479	UNFAMILIAR	13	4	.746	func/u088.bmp
315.368	.801	.404	UNFAMILIAR	14	4	.487	func/u088.bmp
318.358	1.000	.419	FAMOUS	5	4	.777	func/f082.bmp
321.682	.918	.559	FAMOUS	6	4	.444	func/f082.bmp
324.956	.830	.591	SCRAMBLED	19	7	.876	func/s085.bmp
328.046	.930	.486	UNFAMILIAR	13	7	1.013	func/u093.bmp
331.287	.980	.544	UNFAMILIAR	15	7	.727	func/u090.bmp
334.578	.844	.549	SCRAMBLED	17	7	.743	func/s089.bmp
