onset	duration	trial_number	event_type	executed_movement	correct_movement	shown_stimulus	reported_gs	correct_gs	included_trial	reason_for_exclusion
12.98	22.02	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
35	7.93067079999992	1	stimulus	n/a	n/a	QOGOCQQQ	1	1	0	test trial
36.3200000000002	0	1	foot step	2	2	n/a	n/a	n/a	0	test trial
36.9200000000001	0	1	foot step	1	1	n/a	n/a	n/a	0	test trial
37.5700000000002	0	1	foot step	2	2	n/a	n/a	n/a	0	test trial
38.2600000000002	0	1	foot step	3	3	n/a	n/a	n/a	0	test trial
39.02	0	1	foot step	2	2	n/a	n/a	n/a	0	test trial
39.5700000000002	0	1	foot step	1	1	n/a	n/a	n/a	0	test trial
40.3099999999999	0	1	foot step	3	3	n/a	n/a	n/a	0	test trial
40.9899999999998	0	1	foot step	2	2	n/a	n/a	n/a	0	test trial
41.6500000000001	0	1	foot step	4	4	n/a	n/a	n/a	0	test trial
42.3499999999999	0	1	foot step	2	2	n/a	n/a	n/a	0	test trial
42.9400000000001	5	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
43	0	1	foot step	4	4	n/a	n/a	n/a	0	test trial
43.6399999999999	0	1	foot step	1	1	n/a	n/a	n/a	0	test trial
49.6799999999998	23.02	2	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
72.6946779999998	10.2129571	2	stimulus	n/a	n/a	OGOOOCCG	2	2	1	n/a
74.2546779999998	0	2	foot step	2	2	n/a	n/a	n/a	1	n/a
74.8946779999997	0	2	foot step	1	1	n/a	n/a	n/a	1	n/a
75.5446779999997	0	2	foot step	2	2	n/a	n/a	n/a	1	n/a
76.2146779999998	0	2	foot step	3	3	n/a	n/a	n/a	1	n/a
76.9046779999999	0	2	foot step	2	2	n/a	n/a	n/a	1	n/a
77.5446779999997	0	2	foot step	1	1	n/a	n/a	n/a	1	n/a
78.2046780000001	0	2	foot step	3	3	n/a	n/a	n/a	1	n/a
78.8746779999997	0	2	foot step	2	2	n/a	n/a	n/a	1	n/a
79.4546780000001	0	2	foot step	4	4	n/a	n/a	n/a	1	n/a
