onset	duration	trial_number	event_type	executed_movement	correct_movement	shown_stimulus	reported_gs	correct_gs	included_trial	reason_for_exclusion
9.95999999999998	25.04	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
35	10.6072574	1	stimulus	n/a	n/a	QQCQOCGO	1	1	0	test trial
36.02	0	1	foot step	4	4	n/a	n/a	n/a	0	test trial
36.6	0	1	foot step	3	3	n/a	n/a	n/a	0	test trial
38.31	0	1	foot step	4	4	n/a	n/a	n/a	0	test trial
38.88	0	1	foot step	1	1	n/a	n/a	n/a	0	test trial
40.04	0	1	foot step	4	4	n/a	n/a	n/a	0	test trial
40.61	0	1	foot step	1	1	n/a	n/a	n/a	0	test trial
41.74	0	1	foot step	2	2	n/a	n/a	n/a	0	test trial
42.35	0	1	foot step	4	4	n/a	n/a	n/a	0	test trial
42.94	0	1	foot step	3	3	n/a	n/a	n/a	0	test trial
43.85	0	1	foot step	2	2	n/a	n/a	n/a	0	test trial
44.43	0	1	foot step	1	1	n/a	n/a	n/a	0	test trial
45.03	0	1	foot step	2	2	n/a	n/a	n/a	0	test trial
45.66	5	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
82.24	24.02	2	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
106.208668	8.69791459999999	2	stimulus	n/a	n/a	QQQOCQQO	0	0	1	n/a
107.128668	0	2	foot step	4	4	n/a	n/a	n/a	1	n/a
107.808668	0	2	foot step	3	3	n/a	n/a	n/a	1	n/a
108.468668	0	2	foot step	4	4	n/a	n/a	n/a	1	n/a
109.148668	0	2	foot step	1	1	n/a	n/a	n/a	1	n/a
109.778668	0	2	foot step	4	4	n/a	n/a	n/a	1	n/a
110.448668	0	2	foot step	1	1	n/a	n/a	n/a	1	n/a
111.078668	0	2	foot step	2	2	n/a	n/a	n/a	1	n/a
111.758668	0	2	foot step	4	4	n/a	n/a	n/a	1	n/a
112.448668	0	2	foot step	3	3	n/a	n/a	n/a	1	n/a
113.118668	0	2	foot step	2	2	n/a	n/a	n/a	1	n/a
113.768668	0	2	foot step	1	1	n/a	n/a	n/a	1	n/a
114.458668	0	2	foot step	2	2	n/a	n/a	n/a	1	n/a
114.96	5	2	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
151.9	24	3	stimulus	n/a	n/a	white X	n/a	n/a	0	erroneous trial
175.8674781	9.96902299999999	3	stimulus	n/a	n/a	CQOGQCGG	3	3	0	erroneous trial
177.0074781	0	3	foot step	4	4	n/a	n/a	n/a	0	erroneous trial
177.6674781	0	3	foot step	3	3	n/a	n/a	n/a	0	erroneous trial
178.3174781	0	3	foot step	4	4	n/a	n/a	n/a	0	erroneous trial
178.9474781	0	3	foot step	3	1	n/a	n/a	n/a	0	erroneous trial
179.5474781	0	3	foot step	1	4	n/a	n/a	n/a	0	erroneous trial
180.2074781	0	3	foot step	3	1	n/a	n/a	n/a	0	erroneous trial
182.7074781	0	3	foot step	1	2	n/a	n/a	n/a	0	erroneous trial
183.6274781	0	3	foot step	2	4	n/a	n/a	n/a	0	erroneous trial
