name	type	units	sampling_frequency	tracking_system	tracked_point	component	placement
headRigid_eul_x	ORNT	rad	85.4209316847266	HTCVive	headRigid	x	head
headRigid_eul_y	ORNT	rad	85.4209316847266	HTCVive	headRigid	y	head
headRigid_eul_z	ORNT	rad	85.4209316847266	HTCVive	headRigid	z	head
headRigid_cart_x	POS	m	85.4209316847266	HTCVive	headRigid	x	head
headRigid_cart_y	POS	m	85.4209316847266	HTCVive	headRigid	y	head
headRigid_cart_z	POS	m	85.4209316847266	HTCVive	headRigid	z	head
Rigid_headRigid_PS_offset_yaw	PS_OFFSET_YAW	euler	85.4209316847266	HTCVive	headRigid	yaw	head
HTCVive_latency	LATENCY	seconds	85.4209316847266	HTCVive	n/a	latency	n/a
