onset	duration	onset_sample	stim_type	trigger	stim_file
24.7845	0	27263	Unfamiliar	13	meg/u115.bmp
27.9418	0	30736	Unfamiliar	13	meg/u108.bmp
31.1836	0	34302	Unfamiliar	13	meg/u132.bmp
34.5409	0	37995	Scrambled	17	meg/s051.bmp
37.6318	0	41395	Scrambled	18	meg/s051.bmp
40.7218	0	44794	Scrambled	17	meg/s058.bmp
43.8291	0	48212	Scrambled	18	meg/s058.bmp
46.9855	0	51684	Unfamiliar	13	meg/u065.bmp
50.0927	0	55102	Unfamiliar	14	meg/u065.bmp
53.3009	0	58631	Unfamiliar	15	meg/u115.bmp
56.4582	0	62104	Famous	5	meg/f053.bmp
59.7491	0	65724	Famous	6	meg/f053.bmp
63.0064	0	69307	Unfamiliar	15	meg/u108.bmp
66.1973	0	72817	Famous	5	meg/f094.bmp
69.4709	0	76418	Famous	6	meg/f094.bmp
72.5945	0	79854	Unfamiliar	15	meg/u132.bmp
75.8527	0	83438	Unfamiliar	13	meg/u029.bmp
79.0264	0	86929	Unfamiliar	14	meg/u029.bmp
82.2173	0	90439	Scrambled	17	meg/s032.bmp
85.4909	0	94040	Scrambled	18	meg/s032.bmp
88.6655	0	97532	Unfamiliar	13	meg/u071.bmp
91.7064	0	100877	Famous	5	meg/f063.bmp
94.8964	0	104386	Unfamiliar	13	meg/u032.bmp
98.0373	0	107841	Unfamiliar	14	meg/u032.bmp
101.161	0	111277	Scrambled	17	meg/s127.bmp
104.285	0	114713	Unfamiliar	13	meg/u084.bmp
107.559	0	118315	Unfamiliar	13	meg/u087.bmp
110.8	0	121880	Unfamiliar	14	meg/u087.bmp
113.94	0	125334	Unfamiliar	15	meg/u071.bmp
117.081	0	128789	Famous	5	meg/f024.bmp
120.438	0	132482	Famous	7	meg/f063.bmp
123.563	0	135919	Unfamiliar	13	meg/u020.bmp
126.619	0	139281	Famous	5	meg/f102.bmp
129.827	0	142810	Scrambled	19	meg/s127.bmp
132.884	0	146172	Famous	5	meg/f136.bmp
136.025	0	149627	Famous	6	meg/f136.bmp
139.032	0	152935	Unfamiliar	15	meg/u084.bmp
142.138	0	156352	Unfamiliar	13	meg/u077.bmp
145.295	0	159825	Famous	5	meg/f061.bmp
148.37	0	163207	Famous	7	meg/f024.bmp
151.677	0	166845	Scrambled	17	meg/s136.bmp
154.701	0	170171	Unfamiliar	15	meg/u020.bmp
157.908	0	173699	Famous	5	meg/f078.bmp
161.083	0	177191	Famous	6	meg/f078.bmp
