onset	duration	trial_type
50.555	0	128
50.555	0	        audio_probe
54.255	0	        Mind-wandering_response-1
54.285	0	2
59.652	0	8
59.655	0	        Meditation_response-3
62.156	0	        Tiredness_response-0
218.160	0	128
218.169	0	        audio_probe
221.270	0	2
221.270	0	        Mind-wandering_response-1
223.970	0	        Meditation_response-2
224.023	0	4
226.370	0	        Tiredness_response-0
375.383	0	        audio_probe
375.438	0	128
378.883	0	        Mind-wandering_response-1
378.922	0	2
381.074	0	4
381.084	0	        Meditation_response-2
383.184	0	        Tiredness_response-0
480.192	0	        audio_probe
480.266	0	128
484.293	0	        Mind-wandering_response-1
484.305	0	2
486.488	0	4
486.493	0	        Meditation_response-2
488.693	0	        Tiredness_response-0
570.700	0	        audio_probe
570.754	0	128
573.480	0	2
573.500	0	        Mind-wandering_response-1
577.501	0	        Meditation_response-2
577.520	0	4
589.902	0	        Tiredness_response-0
745.916	0	        audio_probe
745.953	0	128
749.602	0	4
749.616	0	        Mind-wandering_response-2
752.316	0	        Meditation_response-2
752.383	0	4
770.718	0	        Tiredness_response-0
874.727	0	        audio_probe
874.766	0	128
877.327	0	        Mind-wandering_response-2
877.383	0	4
879.527	0	        Meditation_response-1
879.527	0	2
881.827	0	        Tiredness_response-0
927.816	0	128
927.831	0	        audio_probe
930.432	0	        Mind-wandering_response-2
930.465	0	4
933.032	0	        Meditation_response-2
933.062	0	4
935.532	0	        Tiredness_response-0
1050.542	0	        audio_probe
1050.605	0	128
1053.238	0	4
1053.242	0	        Mind-wandering_response-2
1055.643	0	        Meditation_response-1
1055.668	0	2
1059.443	0	        Tiredness_response-0
1225.754	0	128
1225.758	0	        audio_probe
1228.658	0	        Mind-wandering_response-2
1228.695	0	4
1230.758	0	        Meditation_response-2
1230.852	0	4
1233.158	0	        Tiredness_response-0
1380.171	0	        audio_probe
1380.191	0	128
1383.271	0	        Mind-wandering_response-1
1383.277	0	2
1385.472	0	        Meditation_response-2
1385.500	0	4
1387.772	0	        Tiredness_response-0
1424.754	0	128
1424.775	0	        audio_probe
1429.375	0	        Mind-wandering_response-0
1434.258	0	4
1434.276	0	        Meditation_response-2
1436.476	0	        Tiredness_response-0
1586.570	0	128
1586.589	0	        audio_probe
1591.254	0	2
1591.290	0	        Mind-wandering_response-1
1595.190	0	        Meditation_response-2
1595.281	0	4
1597.490	0	        Tiredness_response-0
1713.500	0	        audio_probe
1713.523	0	128
1716.277	0	2
1716.301	0	        Mind-wandering_response-1
1718.801	0	        Meditation_response-1
1718.855	0	2
1721.301	0	        Tiredness_response-0
2123.922	0	128
2123.936	0	        audio_probe
2127.737	0	        Mind-wandering_response-2
2127.758	0	4
2130.434	0	2
2130.437	0	        Meditation_response-1
2134.637	0	        Tiredness_response-0
2490.367	0	128
2490.368	0	        audio_probe
2495.352	0	4
2495.369	0	        Mind-wandering_response-2
2497.669	0	        Meditation_response-1
2497.711	0	2
2501.869	0	        Tiredness_response-0
2571.918	0	128
2571.975	0	        audio_probe
2574.976	0	        Mind-wandering_response-2
2574.980	0	4
2577.238	0	2
2577.276	0	        Meditation_response-1
2579.476	0	        Tiredness_response-0
2622.480	0	        audio_probe
2622.512	0	128
2627.543	0	4
2627.580	0	        Mind-wandering_response-2
2630.039	0	2
2630.081	0	        Meditation_response-1
2634.081	0	        Tiredness_response-0
