onset	duration	trial_type
0.123	4.000	single-task classification
4.901	4.000	single-task classification
9.580	4.000	single-task classification
14.174	4.000	single-task classification
18.822	4.000	single-task classification
23.322	2.000	single-task probe
41.122	4.000	single-task classification
45.720	4.000	single-task classification
50.377	4.000	single-task classification
54.970	4.000	single-task classification
59.565	4.000	single-task classification
64.065	2.000	single-task probe
81.864	4.000	single-task classification
86.459	4.000	single-task classification
91.052	4.000	single-task classification
95.711	4.000	single-task classification
100.310	4.000	single-task classification
104.810	2.000	single-task probe
122.558	4.000	single-task classification
127.207	4.000	single-task classification
131.915	4.000	single-task classification
136.507	4.000	single-task classification
141.159	4.000	single-task classification
145.659	2.000	single-task probe
163.369	4.000	single-task classification
167.964	4.000	single-task classification
172.612	4.000	single-task classification
177.207	4.000	single-task classification
181.853	4.000	single-task classification
186.353	2.000	single-task probe
204.098	4.000	single-task classification
208.744	4.000	single-task classification
213.451	4.000	single-task classification
218.106	4.000	single-task classification
222.701	4.000	single-task classification
227.201	2.000	single-task probe
245.008	4.000	single-task classification
249.603	4.000	single-task classification
254.251	4.000	single-task classification
258.845	4.000	single-task classification
263.498	4.000	single-task classification
267.998	2.000	single-task probe
285.851	4.000	single-task classification
290.497	4.000	single-task classification
295.148	4.000	single-task classification
299.747	4.000	single-task classification
304.405	4.000	single-task classification
308.905	2.000	single-task probe
326.737	4.000	single-task classification
331.332	4.000	single-task classification
336.033	4.000	single-task classification
340.628	4.000	single-task classification
345.274	4.000	single-task classification
349.774	2.000	single-task probe
367.498	4.000	single-task classification
372.145	4.000	single-task classification
376.795	4.000	single-task classification
381.388	4.000	single-task classification
386.039	4.000	single-task classification
390.539	2.000	single-task probe
