onset	duration	trial_type
0.028	1.500	go
2.135	1.500	go
5.271	1.500	go
7.645	1.500	unsucc_stop
12.009	1.500	succ_stop
16.009	1.500	go
18.133	1.500	go
20.390	1.500	go
22.763	1.500	go
24.888	1.500	unsucc_stop
27.510	1.500	go
29.634	1.500	go
31.758	1.500	go
33.766	1.500	go
36.521	1.500	go
40.139	1.500	unsucc_stop
42.512	1.500	go
45.632	1.500	succ_stop
47.757	1.500	go
53.017	1.500	succ_stop
55.391	1.500	go
57.880	1.500	go
60.137	1.500	go
62.145	1.500	go
64.269	1.500	go
69.132	1.500	go
72.883	1.500	go
75.007	1.500	go
77.015	1.500	go
79.007	1.500	succ_stop
81.761	1.500	succ_stop
84.267	1.500	go
86.259	1.500	go
90.756	1.500	go
93.893	1.500	go
96.631	1.500	go
98.755	1.500	go
100.897	1.500	go
102.888	1.500	succ_stop
104.896	1.500	succ_stop
106.887	1.500	go
111.020	1.500	unsucc_stop
114.140	1.500	go
116.762	1.500	go
119.766	1.500	go
122.388	1.500	succ_stop
126.769	1.500	go
129.259	1.500	go
132.644	1.500	unsucc_stop
135.134	1.500	go
139.382	1.500	go
141.390	1.500	go
144.394	1.500	go
146.883	1.500	go
149.887	1.500	go
151.895	1.500	unsucc_stop
154.517	1.500	unsucc_stop
156.758	1.500	go
159.380	1.500	unsucc_stop
161.521	1.500	go
164.757	1.500	go
168.508	1.500	go
170.765	1.500	go
173.271	1.500	go
176.507	1.500	go
180.506	1.500	go
182.515	1.500	go
184.888	1.500	go
187.643	1.500	go
191.144	1.500	go
194.381	1.500	succ_stop
198.380	1.500	succ_stop
200.521	1.500	go
203.508	1.500	go
206.263	1.500	go
209.632	1.500	go
212.271	1.500	go
215.507	1.500	go
217.764	1.500	unsucc_stop
220.884	1.500	succ_stop
223.257	1.500	unsucc_stop
225.265	1.500	succ_stop
228.020	1.500	go
230.393	1.500	go
233.132	1.500	go
235.140	1.500	go
237.380	1.500	go
239.770	1.500	go
241.762	1.500	go
245.131	1.500	go
248.018	1.500	go
250.259	1.500	go
252.383	1.500	go
255.519	1.500	go
258.009	1.500	unsucc_stop
260.631	1.500	succ_stop
262.755	1.500	go
266.008	1.500	unsucc_stop
268.896	1.500	go
271.020	1.500	go
274.389	1.500	go
276.895	1.500	unsucc_stop
280.131	1.500	go
282.139	1.500	go
285.641	1.500	go
287.765	1.500	go
290.520	1.500	unsucc_stop
293.142	1.500	go
296.893	1.500	unsucc_stop
300.511	1.500	go
302.519	1.500	go
304.643	1.500	go
308.394	1.500	go
310.883	1.500	go
313.140	1.500	go
317.007	1.500	go
319.762	1.500	go
322.268	1.500	go
326.633	1.500	succ_stop
329.271	1.500	succ_stop
331.263	1.500	unsucc_stop
333.520	1.500	go
336.640	1.500	go
341.137	1.500	go
343.643	1.500	go
345.767	1.500	go
348.141	1.500	go
351.144	1.500	unsucc_stop
