onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	response_time	Correct	Feedback
0.198	2.000	feedback	-1.240	1	2	5	L	0.997	0	R
4.690	2.000	feedback	-1.240	2	2	13	R	0.952	0	L
9.111	2.000	feedback	-1.240	3	2	8	L	1.086	0	R
13.614	2.000	feedback	0.760	4	2	8	R	1.212	1	R
18.086	2.000	feedback	0.760	5	2	4	L	1.232	1	L
22.678	n/a	n/a	n/a	6	2	0	R	1.171	-	-
27.182	n/a	n/a	n/a	7	2	0	R	0.818	-	-
31.677	n/a	n/a	n/a	8	2	0	R	0.324	-	-
36.190	2.000	feedback	0.760	9	2	13	L	1.045	1	L
40.589	2.000	feedback	-1.240	10	2	4	-	0.000	-1	L
45.088	2.000	feedback	0.760	11	2	3	R	0.964	1	R
49.614	2.000	feedback	-1.240	12	2	5	L	1.213	0	R
54.114	2.000	feedback	0.760	13	2	10	L	0.826	1	L
58.677	n/a	n/a	n/a	14	2	0	R	0.909	-	-
63.177	n/a	n/a	n/a	15	2	0	R	0.482	-	-
67.678	n/a	n/a	n/a	16	2	0	R	0.476	-	-
72.089	2.000	feedback	0.760	17	2	2	R	1.069	1	R
76.614	2.000	feedback	-1.240	18	2	7	R	1.182	0	L
81.088	2.000	feedback	0.760	19	2	1	L	0.998	1	L
85.689	2.000	feedback	-1.240	20	2	11	L	0.717	0	R
90.115	2.000	feedback	0.760	21	2	9	R	0.761	1	R
94.678	n/a	n/a	n/a	22	2	0	R	0.862	-	-
99.177	n/a	n/a	n/a	23	2	0	R	0.531	-	-
103.677	n/a	n/a	n/a	24	2	0	R	1.423	-	-
108.114	2.000	feedback	0.760	25	2	5	R	1.187	1	R
112.589	2.000	feedback	-1.240	26	2	3	L	1.539	0	R
117.114	2.000	feedback	0.760	27	2	10	L	1.653	1	L
121.589	2.000	feedback	0.760	28	2	4	L	1.243	1	L
126.113	2.000	feedback	-1.240	29	2	6	R	0.815	0	L
130.677	n/a	n/a	n/a	30	2	0	R	1.441	-	-
135.183	n/a	n/a	n/a	31	2	0	R	0.462	-	-
139.677	n/a	n/a	n/a	32	2	0	R	0.496	-	-
144.192	2.000	feedback	0.760	33	2	12	R	1.085	1	R
148.614	2.000	feedback	-1.240	34	2	5	L	1.009	0	R
153.114	2.000	feedback	-1.240	35	2	7	R	0.885	0	L
157.585	2.000	feedback	0.760	36	2	1	L	0.707	1	L
162.113	2.000	feedback	-1.240	37	2	10	R	0.871	0	L
166.679	n/a	n/a	n/a	38	2	0	R	0.833	-	-
171.177	n/a	n/a	n/a	39	2	0	R	0.534	-	-
175.677	n/a	n/a	n/a	40	2	0	R	0.530	-	-
180.089	2.000	feedback	0.760	41	2	2	R	1.098	1	R
184.690	2.000	feedback	-1.240	42	2	11	L	0.776	0	R
189.088	2.000	feedback	0.760	43	2	3	R	1.052	1	R
193.613	2.000	feedback	0.760	44	2	10	L	1.165	1	L
198.193	2.000	feedback	-1.240	45	2	12	L	0.694	0	R
202.678	n/a	n/a	n/a	46	2	0	R	0.738	-	-
207.177	n/a	n/a	n/a	47	2	0	R	0.416	-	-
211.677	n/a	n/a	n/a	48	2	0	R	0.228	-	-
216.115	2.000	feedback	0.760	49	2	5	R	0.864	1	R
220.611	2.000	feedback	0.760	50	2	5	R	0.691	1	R
225.117	2.000	feedback	0.760	51	2	7	L	0.859	1	L
229.615	2.000	feedback	0.760	52	2	5	R	0.995	1	R
234.115	2.000	feedback	0.760	53	2	7	L	1.335	1	L
238.684	n/a	n/a	n/a	54	2	0	R	0.614	-	-
243.177	n/a	n/a	n/a	55	2	0	R	0.409	-	-
247.678	n/a	n/a	n/a	56	2	0	R	0.908	-	-
252.114	2.000	feedback	0.760	57	2	10	L	0.978	1	L
256.589	2.000	feedback	-1.240	58	2	1	R	0.826	0	L
261.114	2.000	feedback	0.760	59	2	7	L	0.939	1	L
265.615	2.000	feedback	0.760	60	2	7	L	1.054	1	L
270.115	2.000	feedback	0.760	61	2	9	R	1.025	1	R
274.677	n/a	n/a	n/a	62	2	0	R	0.734	-	-
279.177	n/a	n/a	n/a	63	2	0	R	0.339	-	-
283.677	n/a	n/a	n/a	64	2	0	R	0.366	-	-
288.192	2.000	feedback	-1.240	65	2	12	L	1.483	0	R
292.588	2.000	feedback	-1.240	66	2	3	L	1.076	0	R
297.193	2.000	feedback	-1.240	67	2	13	R	1.121	0	L
301.589	2.000	feedback	0.760	68	2	1	L	2.011	1	L
306.090	2.000	feedback	0.760	69	2	2	R	0.973	1	R
310.677	n/a	n/a	n/a	70	2	0	R	0.584	-	-
315.182	n/a	n/a	n/a	71	2	0	R	0.311	-	-
319.678	n/a	n/a	n/a	72	2	0	R	0.327	-	-
324.193	2.000	feedback	-1.240	73	2	13	R	1.588	0	L
328.588	2.000	feedback	0.760	74	2	3	R	1.533	1	R
333.114	2.000	feedback	0.760	75	2	8	R	1.021	1	R
337.615	2.000	feedback	0.760	76	2	7	L	1.472	1	L
342.114	2.000	feedback	0.760	77	2	10	L	1.094	1	L
346.677	n/a	n/a	n/a	78	2	0	R	0.602	-	-
351.177	n/a	n/a	n/a	79	2	0	R	0.334	-	-
355.677	n/a	n/a	n/a	80	2	0	R	0.338	-	-
