onset	duration	trial_type	TrialNum	StimCond	StimulusNum	Response	response_time	Correct
0.120	2.000	classification-probabilistic	1	1	10	L	1.321	1
5.897	2.000	classification-deterministic	3	2	5	R	1.173	1
13.203	2.000	classification-deterministic	5	2	13	R	1.078	0
18.383	2.000	classification-deterministic	7	2	10	L	1.872	1
25.624	2.000	classification-probabilistic	9	1	6	L	1.349	1
32.481	2.000	classification-probabilistic	11	1	1	R	1.423	1
35.778	2.000	classification-probabilistic	13	1	8	R	1.866	1
40.921	2.000	classification-deterministic	15	2	3	L	1.328	0
44.183	2.000	classification-deterministic	17	2	12	L	1.641	0
48.597	2.000	classification-probabilistic	19	1	14	R	1.668	1
51.583	2.000	classification-probabilistic	21	1	1	R	0.807	1
56.614	2.000	classification-probabilistic	23	1	8	L	1.689	0
60.116	2.000	classification-probabilistic	25	1	5	R	1.098	1
65.510	2.000	classification-probabilistic	27	1	10	L	1.480	1
71.186	2.000	classification-deterministic	29	2	12	L	1.660	0
75.975	2.000	classification-deterministic	31	2	2	R	0.688	1
80.612	2.000	classification-deterministic	33	2	5	R	0.632	1
84.494	2.000	classification-probabilistic	35	1	10	L	0.912	1
91.197	2.000	classification-deterministic	37	2	4	L	0.765	1
97.204	2.000	classification-deterministic	39	2	4	L	0.600	1
101.186	2.000	classification-deterministic	41	2	12	L	1.182	0
105.911	2.000	classification-probabilistic	43	1	14	R	1.330	1
113.203	2.000	classification-deterministic	45	2	4	L	1.115	1
116.494	2.000	classification-probabilistic	47	1	6	L	1.943	1
119.704	2.000	classification-probabilistic	49	1	2	R	0.822	1
124.480	2.000	classification-probabilistic	51	1	4	R	1.333	0
131.815	2.000	classification-deterministic	53	2	1	L	0.956	1
139.482	2.000	classification-probabilistic	55	1	13	R	1.497	0
142.809	2.000	classification-probabilistic	57	1	1	R	0.671	1
146.315	2.000	classification-probabilistic	59	1	4	R	1.529	0
150.302	2.000	classification-probabilistic	61	1	11	R	1.426	1
156.593	2.000	classification-deterministic	63	2	11	R	1.296	1
159.923	2.000	classification-probabilistic	65	1	1	R	1.111	1
163.084	2.000	classification-deterministic	67	2	4	L	0.653	1
167.382	2.000	classification-deterministic	69	2	7	L	0.883	1
170.397	2.000	classification-deterministic	71	2	7	L	0.826	1
174.275	2.000	classification-deterministic	73	2	9	-	0.000	-1
180.380	2.000	classification-probabilistic	75	1	10	L	1.266	1
185.597	2.000	classification-probabilistic	77	1	11	R	1.330	1
190.481	2.000	classification-deterministic	79	2	4	L	0.741	1
194.924	2.000	classification-deterministic	81	2	3	R	0.824	1
199.186	2.000	classification-deterministic	83	2	13	L	1.463	1
202.182	2.000	classification-deterministic	85	2	12	L	1.384	0
208.778	2.000	classification-probabilistic	87	1	5	R	0.880	1
213.385	2.000	classification-probabilistic	89	1	6	L	1.115	1
219.897	2.000	classification-deterministic	91	2	5	R	1.367	1
223.182	2.000	classification-deterministic	93	2	11	R	0.955	1
226.720	2.000	classification-deterministic	95	2	8	R	0.672	1
229.882	2.000	classification-deterministic	97	2	8	R	0.636	1
235.784	2.000	classification-probabilistic	99	1	6	L	1.367	1
240.819	2.000	classification-probabilistic	101	1	11	R	1.585	1
244.109	2.000	classification-deterministic	103	2	5	R	1.200	1
247.976	2.000	classification-probabilistic	105	1	2	R	0.655	1
252.413	2.000	classification-probabilistic	107	1	13	R	0.780	0
258.011	2.000	classification-probabilistic	109	1	6	L	0.864	1
261.584	2.000	classification-probabilistic	111	1	3	L	1.104	1
265.724	2.000	classification-deterministic	113	2	5	R	0.891	1
272.386	2.000	classification-deterministic	115	2	7	L	0.987	1
275.685	2.000	classification-deterministic	117	2	12	L	1.316	0
281.702	2.000	classification-probabilistic	119	1	4	R	1.193	0
289.125	2.000	classification-probabilistic	121	1	6	L	0.891	1
293.480	2.000	classification-probabilistic	123	1	2	R	0.813	1
299.202	2.000	classification-deterministic	125	2	1	L	1.852	1
304.315	2.000	classification-deterministic	127	2	1	L	0.511	1
307.519	2.000	classification-deterministic	129	2	14	R	1.422	1
310.810	2.000	classification-deterministic	131	2	4	L	0.814	1
316.012	2.000	classification-probabilistic	133	1	6	L	1.745	1
322.317	2.000	classification-probabilistic	135	1	14	R	0.986	1
325.219	2.000	classification-probabilistic	137	1	10	L	1.756	1
328.420	2.000	classification-probabilistic	139	1	4	R	0.864	0
332.500	2.000	classification-deterministic	141	2	10	L	1.303	1
336.612	2.000	classification-deterministic	143	2	8	R	0.964	1
339.883	2.000	classification-deterministic	145	2	5	R	0.791	1
344.013	2.000	classification-deterministic	147	2	7	L	0.871	1
349.284	2.000	classification-deterministic	149	2	5	R	1.462	1
352.793	2.000	classification-probabilistic	151	1	12	L	2.105	-1
358.700	2.000	classification-probabilistic	153	1	2	R	0.653	1
362.380	2.000	classification-probabilistic	155	1	10	L	1.266	1
366.792	2.000	classification-probabilistic	157	1	5	R	0.788	1
372.723	2.000	classification-deterministic	159	2	8	R	1.016	1
376.995	2.000	classification-deterministic	161	2	6	L	1.797	1
379.995	2.000	classification-deterministic	163	2	10	L	0.820	1
383.700	2.000	classification-probabilistic	165	1	1	R	1.024	1
386.702	2.000	classification-probabilistic	167	1	3	L	1.083	1
391.400	2.000	classification-probabilistic	169	1	8	L	1.228	0
395.810	2.000	classification-deterministic	171	2	2	R	1.225	1
401.175	2.000	classification-deterministic	173	2	9	L	1.173	0
405.219	2.000	classification-probabilistic	175	1	10	L	1.111	1
408.396	2.000	classification-probabilistic	177	1	6	L	1.333	1
411.697	2.000	classification-deterministic	179	2	4	L	0.831	1
416.221	2.000	classification-deterministic	181	2	7	L	0.955	1
422.106	2.000	classification-probabilistic	183	1	10	L	1.507	1
426.686	2.000	classification-probabilistic	185	1	11	L	1.198	0
431.112	2.000	classification-probabilistic	187	1	8	R	1.330	1
434.612	2.000	classification-deterministic	189	2	10	L	1.405	1
437.777	2.000	classification-deterministic	191	2	10	L	0.908	1
443.280	2.000	classification-probabilistic	193	1	10	L	0.866	1
448.986	2.000	classification-probabilistic	195	1	2	R	0.811	1
452.112	2.000	classification-deterministic	197	2	10	L	1.107	1
456.498	2.000	classification-deterministic	199	2	7	L	0.893	1
