onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	response_time	Correct	Feedback
0.116	2.000	feedback	0.400	1	2	3	R	1.181	1	R
4.615	2.000	feedback	0.400	2	2	5	R	0.795	1	R
9.194	2.000	feedback	0.400	3	2	14	R	1.020	1	R
13.590	2.000	feedback	-1.600	4	2	3	L	1.598	0	R
18.114	2.000	feedback	0.400	5	2	5	R	0.712	1	R
22.680	n/a	n/a	n/a	6	2	0	R	0.641	-	-
27.180	n/a	n/a	n/a	7	2	0	R	0.446	-	-
31.680	n/a	n/a	n/a	8	2	0	R	0.394	-	-
36.191	2.000	feedback	-1.600	9	2	13	R	0.764	0	L
40.588	2.000	feedback	0.400	10	2	2	R	1.321	1	R
45.114	2.000	feedback	0.400	11	2	5	R	0.636	1	R
49.616	2.000	feedback	-1.600	12	2	6	R	1.914	0	L
54.116	2.000	feedback	0.400	13	2	10	L	0.903	1	L
58.679	n/a	n/a	n/a	14	2	0	R	0.620	-	-
63.181	n/a	n/a	n/a	15	2	0	R	0.310	-	-
67.680	n/a	n/a	n/a	16	2	0	R	0.243	-	-
72.115	2.000	feedback	0.400	17	2	8	R	1.193	1	R
76.615	2.000	feedback	0.400	18	2	10	L	1.485	1	L
81.089	2.000	feedback	0.400	19	2	4	L	1.069	1	L
85.691	2.000	feedback	-1.600	20	2	13	R	1.299	0	L
90.191	2.000	feedback	-1.600	21	2	12	L	0.854	0	R
94.680	n/a	n/a	n/a	22	2	0	R	1.037	-	-
99.181	n/a	n/a	n/a	23	2	0	R	0.759	-	-
103.681	n/a	n/a	n/a	24	2	0	R	0.348	-	-
108.114	2.000	feedback	-1.600	25	2	9	L	1.675	0	R
112.616	2.000	feedback	0.400	26	2	10	L	0.909	1	L
117.115	2.000	feedback	0.400	27	2	5	R	0.956	1	R
121.589	2.000	feedback	-1.600	28	2	1	R	1.052	0	L
126.089	2.000	feedback	0.400	29	2	1	L	1.336	1	L
130.681	n/a	n/a	n/a	30	2	0	R	0.653	-	-
135.181	n/a	n/a	n/a	31	2	0	R	0.401	-	-
139.680	n/a	n/a	n/a	32	2	0	R	0.758	-	-
144.091	2.000	feedback	0.400	33	2	3	R	1.814	1	R
148.616	2.000	feedback	0.400	34	2	10	L	1.614	1	L
153.089	2.000	feedback	0.400	35	2	2	R	0.745	1	R
157.691	2.000	feedback	0.400	36	2	13	L	1.357	1	L
162.089	2.000	feedback	0.400	37	2	1	L	1.562	1	L
166.681	n/a	n/a	n/a	38	2	0	R	1.574	-	-
171.181	n/a	n/a	n/a	39	2	0	R	0.291	-	-
175.681	n/a	n/a	n/a	40	2	0	R	0.271	-	-
180.190	2.000	feedback	0.400	41	2	13	L	1.899	1	L
184.616	2.000	feedback	0.400	42	2	6	L	1.153	1	L
189.116	2.000	feedback	0.400	43	2	10	L	1.269	1	L
193.589	2.000	feedback	-1.600	44	2	3	L	1.310	0	R
198.115	2.000	feedback	0.400	45	2	5	R	1.718	1	R
202.680	n/a	n/a	n/a	46	2	0	R	0.633	-	-
207.182	n/a	n/a	n/a	47	2	0	R	0.331	-	-
211.680	n/a	n/a	n/a	48	2	0	R	0.385	-	-
216.115	2.000	feedback	0.400	49	2	5	R	1.480	1	R
220.691	2.000	feedback	-1.600	50	2	12	L	1.511	0	R
225.115	2.000	feedback	0.400	51	2	5	R	0.984	1	R
229.691	2.000	feedback	-1.600	52	2	12	L	1.487	0	R
234.115	2.000	feedback	0.400	53	2	8	R	1.496	1	R
238.681	n/a	n/a	n/a	54	2	0	R	0.625	-	-
243.181	n/a	n/a	n/a	55	2	0	R	0.310	-	-
247.680	n/a	n/a	n/a	56	2	0	R	0.315	-	-
252.088	2.000	feedback	0.400	57	2	2	R	0.991	1	R
256.589	2.000	feedback	0.400	58	2	1	L	1.299	1	L
261.115	2.000	feedback	0.400	59	2	5	R	1.010	1	R
265.615	2.000	feedback	0.400	60	2	7	L	1.119	1	L
270.115	2.000	feedback	0.400	61	2	8	R	1.379	1	R
274.680	n/a	n/a	n/a	62	2	0	R	0.628	-	-
279.180	n/a	n/a	n/a	63	2	0	R	0.761	-	-
283.681	n/a	n/a	n/a	64	2	0	R	0.300	-	-
288.090	2.000	feedback	0.400	65	2	3	R	1.630	1	R
292.691	2.000	feedback	0.400	66	2	13	L	2.949	1	L
297.191	2.000	feedback	0.400	67	2	11	R	1.735	1	R
301.615	2.000	feedback	0.400	68	2	6	L	1.983	1	L
306.115	2.000	feedback	0.400	69	2	7	L	0.803	1	L
310.680	n/a	n/a	n/a	70	2	0	R	0.694	-	-
315.180	n/a	n/a	n/a	71	2	0	R	0.337	-	-
319.684	n/a	n/a	n/a	72	2	0	R	0.290	-	-
324.089	2.000	feedback	0.400	73	2	4	L	0.769	1	L
328.589	2.000	feedback	0.400	74	2	4	L	0.620	1	L
333.089	2.000	feedback	0.400	75	2	1	L	1.945	1	L
337.590	2.000	feedback	0.400	76	2	2	R	0.796	1	R
342.115	2.000	feedback	0.400	77	2	7	L	1.165	1	L
346.680	n/a	n/a	n/a	78	2	0	R	0.631	-	-
351.181	n/a	n/a	n/a	79	2	0	R	0.307	-	-
355.681	n/a	n/a	n/a	80	2	0	R	0.310	-	-
