onset	duration	trial_type	response_time	sample	value
1290.5312500000	n/a	response	n/a	330376.0000000000	4
1383.8203125000	n/a	stimulus	n/a	354258.0000000000	128
1386.4570312500	n/a	response	n/a	354933.0000000000	4
1389.6601562500	n/a	response	n/a	355753.0000000000	4
1465.0507812500	n/a	stimulus	n/a	375053.0000000000	128
1467.6757812500	n/a	response	n/a	375725.0000000000	2
1469.9335937500	n/a	response	n/a	376303.0000000000	4
1481.1015625000	n/a	stimulus	n/a	379162.0000000000	128
1484.9140625000	n/a	response	n/a	380138.0000000000	2
1487.1328125000	n/a	response	n/a	380706.0000000000	4
1642.3203125000	n/a	stimulus	n/a	420434.0000000000	128
1644.9531250000	n/a	response	n/a	421108.0000000000	4
1647.6484375000	n/a	response	n/a	421798.0000000000	2
1757.9375000000	n/a	stimulus	n/a	450032.0000000000	128
1762.0039062500	n/a	response	n/a	451073.0000000000	4
1764.3710937500	n/a	response	n/a	451679.0000000000	2
1907.0507812500	n/a	stimulus	n/a	488205.0000000000	128
1910.9882812500	n/a	response	n/a	489213.0000000000	4
1913.1093750000	n/a	response	n/a	489756.0000000000	8
1947.4687500000	n/a	stimulus	n/a	498552.0000000000	128
1952.4296875000	n/a	response	n/a	499822.0000000000	2
1955.5664062500	n/a	response	n/a	500625.0000000000	4
2103.9531250000	n/a	stimulus	n/a	538612.0000000000	128
2106.7539062500	n/a	response	n/a	539329.0000000000	2
2109.5117187500	n/a	response	n/a	540035.0000000000	4
2258.8945312500	n/a	stimulus	n/a	578277.0000000000	128
2261.6093750000	n/a	response	n/a	578972.0000000000	4
2266.6640625000	n/a	response	n/a	580266.0000000000	2
2325.2265625000	n/a	stimulus	n/a	595258.0000000000	128
2329.1679687500	n/a	response	n/a	596267.0000000000	2
2331.3476562500	n/a	response	n/a	596825.0000000000	4
2440.8867187500	n/a	stimulus	n/a	624867.0000000000	128
2446.0156250000	n/a	response	n/a	626180.0000000000	4
2449.4179687500	n/a	response	n/a	627051.0000000000	4
2569.9531250000	n/a	stimulus	n/a	657908.0000000000	128
2572.6992187500	n/a	response	n/a	658611.0000000000	2
2574.7734375000	n/a	response	n/a	659142.0000000000	8
2659.7382812500	n/a	stimulus	n/a	680893.0000000000	128
2666.3515625000	n/a	response	n/a	682586.0000000000	8
2728.3398437500	n/a	stimulus	n/a	698455.0000000000	128
2735.2382812500	n/a	response	n/a	700221.0000000000	8
2811.0976562500	n/a	stimulus	n/a	719641.0000000000	128
2818.0078125000	n/a	response	n/a	721410.0000000000	4
2871.9140625000	n/a	stimulus	n/a	735210.0000000000	128
2875.3125000000	n/a	response	n/a	736080.0000000000	2
2879.8515625000	n/a	response	n/a	737242.0000000000	4
2888.3750000000	n/a	stimulus	n/a	739424.0000000000	128
2896.0507812500	n/a	response	n/a	741389.0000000000	2
2909.2695312500	n/a	stimulus	n/a	744773.0000000000	128
2916.3437500000	n/a	response	n/a	746584.0000000000	2
2957.5312500000	n/a	stimulus	n/a	757128.0000000000	128
2966.0625000000	n/a	response	n/a	759312.0000000000	2
3067.7890625000	n/a	stimulus	n/a	785354.0000000000	128
3087.0234375000	n/a	response	n/a	790278.0000000000	4
3212.3398437500	n/a	stimulus	n/a	822359.0000000000	128
3218.1367187500	n/a	response	n/a	823843.0000000000	8
3241.1679687500	n/a	stimulus	n/a	829739.0000000000	128
3246.0273437500	n/a	response	n/a	830983.0000000000	8
3268.1875000000	n/a	stimulus	n/a	836656.0000000000	128
3272.9179687500	n/a	response	n/a	837867.0000000000	8
3327.3320312500	n/a	stimulus	n/a	851797.0000000000	128
3332.8515625000	n/a	response	n/a	853210.0000000000	8
3417.2968750000	n/a	stimulus	n/a	874828.0000000000	128
3422.9335937500	n/a	response	n/a	876271.0000000000	8
3489.5703125000	n/a	stimulus	n/a	893330.0000000000	128
3497.1289062500	n/a	response	n/a	895265.0000000000	2
