filename	acq_time
eeg/sub-20_ses-stand_task-dualWalking_run-3_eeg.vhdr	1800-12-31T05:05:05.000
motion/sub-20_ses-stand_task-dualWalking_tracksys-PhaseSpace1_run-3_motion.tsv	1800-12-31T05:05:05.018
motion/sub-20_ses-stand_task-dualWalking_tracksys-PhaseSpace2_run-3_motion.tsv	1800-12-31T05:05:05.018
motion/sub-20_ses-stand_task-dualWalking_tracksys-PhaseSpace3_run-3_motion.tsv	1800-12-31T05:05:05.018
motion/sub-20_ses-stand_task-dualWalking_tracksys-PhaseSpace4_run-3_motion.tsv	1800-12-31T05:05:05.033
motion/sub-20_ses-stand_task-dualWalking_tracksys-PhaseSpace5_run-3_motion.tsv	1800-12-31T05:05:05.022
motion/sub-20_ses-stand_task-dualWalking_tracksys-PhaseSpace6_run-3_motion.tsv	1800-12-31T05:05:05.031
motion/sub-20_ses-stand_task-dualWalking_tracksys-PhaseSpace7_run-3_motion.tsv	1800-12-31T05:05:05.043
motion/sub-20_ses-stand_task-dualWalking_tracksys-PhaseSpace8_run-3_motion.tsv	1800-12-31T05:05:05.033
motion/sub-20_ses-stand_task-dualWalking_tracksys-PhaseSpace9_run-3_motion.tsv	1800-12-31T05:05:05.035
